#Society
EVTDESC_HFP_16025_crush_past;I've had trouble sleeping, ever since the duel with [other_combatant.GetFirstName], and it's affecting my temper. When my councilors begged me to clarify my thoughts on a matter, I simply blurted out that "[other_combatant.GetRootRomanticWorry]";;;;;;;;;;;;;x

EVTDESC_HF_16029_A;My [craven_ruler.GetRootRelation] confesses that [craven_ruler.GetSheHe] has recently turned down another match [craven_ruler.GetSheHe] was challenged to. I am not sure what words of comfort I can offer, but I understand [craven_ruler.GetHerHis] feelings of guilt and shame. Is this the ruler [craven_ruler.PrimaryTitle.GetName] should have?;;;;;;;;;;;;;x
EVTDESC_HF_16029_B;[craven_ruler.GetTitledFirstName] recently turned down another match [craven_ruler.GetSheHe] was challenged to. At first I was embarrassed, on behalf of all [craven_ruler.GetHerHis] subjects, but who am I to say I would not react the same way? Perhaps there is value in choosing your battles...?;;;;;;;;;;;;;x

HF_561_DESC;A fellow member of [Root.Society.GetName], §Y[lodge_member_killed.GetFirstNameWithNick]§!, has been killed in combat by §Y[lodge_member_killer.GetFirstNameWithNick]§!!;;;;;;;;;;;;;x

EVTDESC_HFP_10196;[FromFrom.GetTitledName] suffered an untimely death before we could see to our match. I'll have to approach [warrior_lodge_to_join.GetName] anew.;;;;;;;;;;;;;x

EVTDESCWR2;Hail, [Root.GetSocietyRank]!\n\nIt has come to our attention that you have not been training in the recent months. To be a successful luchador, you must be in prime fitness at all times. Go to one of our training stations to get yourself in shape!\n\nSigned, [From.GetTitledFirstName].;;;;;;;;;;;;;x
EVTDESCWR3;Arriving at my local training center, I am met with the sight of men and women, some of them my brothers and sister in the Luchadores. All I hope is that I do not do anything stupid in front of them.;;;;;;;;;;;;;x
EVTOPTAWR3;I just have to focus on my regiment.;;;;;;;;;;;;;x
you_will_train_TT;Over the next few days, you will train to reach the standards of [Root.Society.GetTitledGrandMasterName].;;;;;;;;;;;;;x
EVTDESCWR5_A;Partway into my training regiment, as I am pressing a particularly heavy set of weights, my hand suddenly slips, causing my other arm to contort in a way it should not have.;;;;;;;;;;;;;x
EVTDESCWR5_B;As I was lifting a heavy set of weights, one of my legs gives way. The next few second feel like hours as I witness my leg flop awkwardly.;;;;;;;;;;;;;x
EVTOPTAWR5;AHHHHHHHHHHHHHHHHHHHHHHHHHHHHHH;;;;;;;;;;;;;x
no_improve_skills_TT;Your skills do not improve after this session.;;;;;;;;;;;;;x

EVTDESCWR6;After a few days of graceless excercise and the burn of stares from more experienced people, I have finally completed my mandated training regiment.;;;;;;;;;;;;;x
EVTOPTAWR6;I... don't feel much stronger.;;;;;;;;;;;;;x
barely_improve_skills_TT;Your skills barely improve.;;;;;;;;;;;;;x

EVTDESCWR7;Several days of workout later, and I feel as if I am finally getting somewhere with this excercise stuff!;;;;;;;;;;;;;x
EVTOPTAWR7;I feel great!;;;;;;;;;;;;;x
improve_skills_TT;Your skills improve.;;;;;;;;;;;;;x

EVTDESCWR8;After finishing the last of my reps, I instantly feel a change. Working out is starting to become easy!;;;;;;;;;;;;;x
EVTOPTAWR8;I could go for a couple more rounds of this stuff.;;;;;;;;;;;;;x

EVTDESCWR9;Wrapping up the last of my workouts, it feels easier and easier to do this stuff after each excercise I go through.;;;;;;;;;;;;;x
EVTOPTAWR9;Absolute lightwork!;;;;;;;;;;;;;x
greatly_improve_skills_TT; Your skills greatly improve.;;;;;;;;;;;;;x

EVTDESCWR11;Hail, [Root.GetSocietyRank] [Root.GetFirstName]\nWe are pleased with your progress. During the time you spent training you have taken a great steps in improving yourself within the ring. Hereby I declare your mission completed.\n\nSigned, [From.GetSocietyRank] [From.GetFirstName].;;;;;;;;;;;;;x
EVTOPTAWR11;You honor me, [From.GetSocietyRank].;;;;;;;;;;;;;x

EVTDESCWR12;To [Root.GetSocietyRank] [Root.GetFirstName]\nI have heard some disturbing tales regarding your time at the gym, [Root.GetSocietyRank]. I fear that you are not yet ready for the training I expected of you. We will revisit this mission at a later date, but for the time being, I must consider this a failure.\n\nSigned, [From.GetSocietyRank] [From.GetFirstName];;;;;;;;;;;;;x
EVTOPTAWR12;I have failed you, [From.GetSocietyRank];;;;;;;;;;;;;x

EVTDESCWR13;After months of regularly working out, I am starting to feel... stronger...;;;;;;;;;;;;;x
EVTOPTAWR13;Huzzah!;;;;;;;;;;;;;x

EVTDESCWR100;Hail, [Root.GetSocietyRank]!\n\nAs a [Root.GetSocietyRank], it is your duty to partake in the tradition in making a persona. Go, and choose to be either a Rudo or a Tecnico!\n\nSigned, [From.GetTitledFirstName].;;;;;;;;;;;;;x

EVTDESCWR101;Now that I am a [Root.GetSocietyRank], I must choose a luchador persona in accordance to the ancient rules of Lucha Libre.;;;;;;;;;;;;;x
EVTOPTAWR101;I shall become a tecnico, defender of the good.;;;;;;;;;;;;;x
become_face_TT;Become a tecnico, the heroes of Lucha Libre.;;;;;;;;;;;;;x
EVTOPTBWR101;I shall become a rudo, defeater of the good.;;;;;;;;;;;;;x
become_heel_TT;Become a rudo, the villians of Lucha Libre.;;;;;;;;;;;;;x

EVTDESCWR103;Hail, [Root.GetSocietyRank]!\n\nWe are pleased that you have chosen to honor the traditions of Lucha Libre! Now you are *truly* a luchador!\n\nSigned, [From.GetSocietyRank] [From.GetFirstName].;;;;;;;;;;;;;x
EVTOPTAWR103;You honor me [From.GetSocietyRank];;;;;;;;;;;;;x

EVTDESCWR104;Now that I am properly acquainted with the way of Lucha Libre, I should choose a lucha style.;;;;;;;;;;;;;x
EVTOPTAWR104;I shall be the noble eagle.;;;;;;;;;;;;;x
become_eagle_TT;Become an Aguila, the oldest of the styles.;;;;;;;;;;;;;x
EVTOPTBWR104;I shall be the voracious jaguar.;;;;;;;;;;;;;x
become_jaguar_TT;Become a Jaguar, a style that values attack over all else.;;;;;;;;;;;;;x
EVTOPTCWR104;I shall be the crafty snake.;;;;;;;;;;;;;x
become_snake_TT;Become a Serpiente, which prioritizes dodges, grapples, and swift attacks.;;;;;;;;;;;;;x 

EVTDESCWR200;After being in the Luchadores for a while, I am feeling things that I never had before. Being so... close to people my sex just gets to be in a way it never did before.;;;;;;;;;;;;;x
EVTOPTAWR200;I can't deny these feelings!;;;;;;;;;;;;;x

EVTDESCWR301;After adopting a tecnico persona, the attributes of a tecnico are beginning to seep into my personal life. I am now realizing that I am nicer than I was before, and I find that my vassals can notice the change as well.;;;;;;;;;;;;;x
EVTOPTAWR301;If it makes my vassals happy, I am all for this!;;;;;;;;;;;;;x

EVTDESCWR302;After adopting a rudo persona, the traits normally attributed to them have begun to bleed into everyday life. I find myself flying into blind rages when a vassal disagrees with me and being all around ruder than I was before.;;;;;;;;;;;;;x
EVTOPTAWR302;If my vassals don't like it they can GET OUT.;;;;;;;;;;;;;x

EVTOPTAWR401_TT;You'll approach the [new_recruit.GetManWoman] to explain the initiation match.;;;;;;;;;;;;;x

EVTOPTAWR402_TT;You agree to wrestle whoever it is that §Y[hero_character.Society.GetNameCap]§! has chosen for you.;;;;;;;;;;;;;x

EVTDESCWR403_yes;[new_recruit.GetTitledFirstName] offered no protests when I explained our traditions, eyes all aglitter at the thought of an initiation match. After some inquiry, [duel_target.GetTitledName] has kindly volunteered.;;;;;;;;;;;;;x
EVTDESCWR403_no;[new_recruit.GetTitledFirstName] listened while I explained our tradition of one-on-one matches, but then rolled [new_recruit.GetHerHis] eyes and walked off. "I would rather not get involved with barbarians.";;;;;;;;;;;;;x
EVTOPTAWR403_TT_1;A sparring match will take place between §Y[new_recruit.GetTitledName]§! and §Y[duel_target.GetTitledName]§!;;;;;;;;;;;;;x

EVTDESCWR405_they_fled;Just as [combatant_2.GetTitledName] was about to show [From.GetTitledName] what wrestling match should look like, the [From.GetAgeAdjective] [From.GetManWoman] ran away...;;;;;;;;;;;;;x

EVTDESCWR406_was_seriously_injured;To the brave [Root.GetTitledName],\n\nI understand you were seriously injured during your initiation, but that you remained standing. To reward this display of strength in the match, I hereby officially invite you into our ranks.\n\nSigned,\n[From.GetTitledName];;;;;;;;;;;;;x

EVTDESCWR413;My [recruiting_parent.GetRootRelation] is making some less than subtle remarks over dinner tonight, commenting on my wrestling skills and asking how interested I am in luchadors. "Honestly, [Root.GetFirstName]... When are you going to become a member of [recruiting_parent.Society.GetName]?";;;;;;;;;;;;;x

EVTDESCWR410_A;My [new_recruit.GetAgeAdjective] [new_recruit.GetSonDaughter] has joined me for dinner tonight, and not stopped talking about [new_recruit.GetHerHis] initiation match. "It was exhilarating, [Root.GetFatherMother]! And now I am one of [new_recruit.Society.GetName]!".;;;;;;;;;;;;;x


#Traits
w_eagle;Aguila;;;;;;;;;;;;;x
w_eagle_desc;This character's wrestling style is the "Aguila", an old style that values ancient techniques such as the Diving Elbow Drop.;;;;;;;;;;;;;x
w_snake;Serpiente;;;;;;;;;;;;;x
w_snake_desc;This character's wrestling style is the "Serpiente", which values precise shots and grapples.;;;;;;;;;;;;;x
w_jaguar;Jaguar;;;;;;;;;;;;;x
w_jaguar_desc;This character's wrestling style is the "Jaguar", a relentless style and pushes its adherents to go all out on their opponents.;;;;;;;;;;;;;x

w_heel;Rudo;;;;;;;;;;;;;x
w_heel_desc;This character is a "rudo", a villian of sorts in Lucha Libre;;;;;;;;;;;;;x
w_face;Tecnico;;;;;;;;;;;;;x
w_face_desc;This character is a "tecnico", a hero of some kind in Lucha Libre;;;;;;;;;;;;;x

#Modifiers
opinion_fought_match;Fought Match;;;;;;;;;;;;;x

opinion_fled_match;Fled a Just Match;;;;;;;;;;;;;x

opinion_declined_my_match;Declined My Challenge;;;;;;;;;;;;;x

recent_match_victory;Match Victory;;;;;;;;;;;;;x
recent_match_victory_desc;This character has recently defeated another person in a wrestling match.;;;;;;;;;;;;;x

fine_workout;Workout;;;;;;;;;;;;;x
fine_workout_desc;This character finished a workout.;;;;;;;;;;;;;x

good_workout;Good Workout;;;;;;;;;;;;;x
good_workout_desc;This character finished a quality workout.;;;;;;;;;;;;;x

excellent_workout;Excellent Workout;;;;;;;;;;;;;x
excellent_workout_desc;This character crushed a excellent workout.;;;;;;;;;;;;;x

#Wrestling Injuries
String_slam_into_my_face_w;slam [other_combatant.GetHerHis] elbows into my [Root.GetBodyPartInjured], soaking me in my own blood;;;;;;;;;;;;;x

String_smack_hard_across_my_body_part_w;smack [other_combatant.GetHerHis] fist excruciatingly hard, across my [This.GetBodyPartInjured];;;;;;;;;;;;;x

String_slam_my_limb_w;whacks down, hard, across my [Root.GetBodyPartInjured];;;;;;;;;;;;;x

String_slam_my_head_w;smack [other_combatant.GetHerHis] elbow into the side of my head;;;;;;;;;;;;;x

String_slam_my_body_w;bash [other_combatant.GetHerHis] fist into the side of my [Root.GetBodyPartInjured];;;;;;;;;;;;;x

String_smack_across_my_body_part_w;smack [other_combatant.GetHerHis] fists flat across my [This.GetBodyPartInjured];;;;;;;;;;;;;x

String_trip_me_w;swing [other_combatant.GetHerHis] foot in a perfect half-circle, causing me to fall backwards with a surprised 'huff';;;;;;;;;;;;;x

#Miscellaneous
religion_openly_sacred_heart_tooltip;Publicly follows the §Y[sacred_heart.GetName]§! religion;;;;;;;;;;;;;x

DEATH_WRESTLE;was slain by $KILLER$ in a wrestling match;;;;;;;;;;;;;x
DEATH_MISSION_WRESTLE;was slain by $KILLER$ in a dramatic wrestling match for blood;;;;;;;;;;;;;x

string_heroic_wrestle;A Heroic Match;;;;;;;;;;;;;x
string_legendary_wrestle;A Match for the Legends;;;;;;;;;;;;;x
wrestle_title;The Match;;;;;;;;;;;;;x
