#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
#EVTDESC_MNM_6990;It's a magnificently [Root.GetWeatherAdjective] day when I decide to leave the comforts of our [province_target.GetHolding] and head out into the surprisingly [Root.GetTemperature] wind to visit my old childhood friend. She's supposed to be back from the [Root.GetHouseOfWorship] now.;C'est un beau jour [Root.GetWeatherAdjective] lorsque je décide de quitter le confort [province_target.GetHoldingDuDela] et d'affronter le vent étonnamment [Root.GetTemperature] pour rendre visite à mon amie d'enfance. Elle est supposée être revenue à présent [Root.GetHouseOfWorship].;Es ist ein wunderschöner [Root.GetWeatherAdjective] Tag, als ich mich entschließe, mein gemütliches Heim zu verlassen, und in den überraschend [Root.GetTemperature] Wind trete, um eine alte Jugendbekanntschaft zu treffen. Sie sollte bereits aus dem Gotteshaus zurück sein.;;En este día [Root.GetWeatherAdjective] he decidido abandonar las comodidades de mi hogar y desafiar al [Root.GetTemperature] viento para visitar a una amiga de la infancia. She's supposed to be back from the [Root.GetHouseOfWorship] now.;;;;;;;;;x
#EVTOPTA_MNM_6990;Our [Root.Capital.GetCapitalHolding] is the best.;Notre [Root.Capital.GetHolding] est magnifique.;Unser(e) [Root.Capital.GetCapitalHolding] ist das Beste.;;Nuestro/a [Root.Capital.GetCapitalHolding] es incomparable.;;;;;;;;;x
#EVTOPTA_MNM_6990_TT;Indeed.;En effet.;In der Tat.;;Por supuesto.;;;;;;;;;x
#EVTDESC_MNM_6991;The [Root.GetWeather] has been extreme around the [Root.GetHolding] of our beloved [Root.Capital.Capital.GetName].;Le temps a été extrêmement [Root.GetWeather] aux alentours [Root.GetHoldingDuDela] de [Root.Capital.Capital.GetName].;Das Wetter ist seit einiger Zeit extrem an diesem Punkt ([Root.GetHolding]) unseres geliebten Reichs.;;El clima está siendo extremo en los aledaños del/de la [Root.GetHolding] de [Root.Capital.Capital.GetName].;;;;;;;;;x
#EVTOPTA_MNM_6991;Yeah!;Oui !;Jawohl!;;¡Sí!;;;;;;;;;x
#EVTOPTA_MNM_6991_TT;Indeed.;En effet.;In der Tat.;;Por supuesto.;;;;;;;;;x
GetWeatherAdjective_Sunny;sunny;ensoleillé;sonniger;;de sol;;;;;;;;;x
EVTOPTC_6038;I... I panicked! Please! You... you have to believe me!;J'ai... j'ai paniqué ! Pitié ! Vous... vous devez me croire !;Ich ... Ich bin in Panik geraten! Bitte! Ihr ... Ihr müsst mir glauben!;;Me... ¡me ha entrado el pánico! Por favor, tienes que creerme.;;;;;;;;;x
EVTDESC_MNM_6038_D;The look on [From.GetSocietyRank] [From.GetFirstName]'s face is pure disappointment. "We had high hopes for you, [Root.GetFirstName], although it seems we were mistaken." I swallow. Loudly. "This cowardice makes you useless to us. Your gold, on the other hand..." As I leave, my intended victim in tow, my hands will not stop shaking.;Vous lisez une profonde déception sur le visage [From.Get_du_SocietyRank][From.GetSocietyRank] [From.GetFirstName]. « Nous avions de grands espoirs pour vous, [Root.GetFirstName], mais il semble que nous nous soyons trompés ». Vous déglutissez. Bruyamment. « Cette lâcheté vous rend inutile pour nous. Votre or, par contre... » Alors que vous partez, suivi[Root.GetNoneE] de votre victime désignée, vos mains tremblent sans cesse.;Der Blick auf dem Gesicht von [From.GetSocietyRank] [From.GetFirstName] ist pure Enttäuschung. "Wir hatten große Pläne für dich, [Root.GetFirstName], aber wir haben uns anscheinend in dir getäuscht." Ihr schluckt. Laut. "Dieses feige Verhalten macht dich nutzlos für uns. Dein Gold allerdings ..." Als Ihr mit Eurem vorgesehenen Opfer im Schlepptau geht, hören Eure Hände nicht auf zu zittern.;;El rostro de [From.GetFirstName] era la viva imagen de la decepción. "Esperábamos mucho de ti, [Root.GetFirstName], pero parece que nos hemos equivocado". Has tragado saliva sonoramente. "Tu cobardía no nos sirve para nada, pero a tu oro sí que podríamos sacarle provecho...". Te has marchado arrastrando a tu víctima. Te temblaba todo el cuerpo.";;;;;;;;;x
EVTOPTD_6038;You... you have my gratitude.;Vous... vous avez ma gratitude.;Ich ... Ich danke Euch.;;Te lo agradezco mucho.;;;;;;;;;x
EVTDESC_MNM_6039;You have no idea what happened as you wake up on the floor of your [Root.GetChamber], a taste of blood in your mouth and a pounding ache along the side of your face. Slowly, the memories come back. A hooded [Root.GetManWoman]... The Assassins. Perhaps you should consider yourself lucky, getting away with only a black eye.;Vous n'avez aucune idée de ce qu'il s'est passé lorsque vous vous réveillez sur le sol de votre [Root.GetChamber], un goût de sang dans la bouche et une douleur lancinante sur le côté de la tête. Lentement, les souvenirs reviennent. Un[Root.GetNoneE] [Root.GetManWoman] encapuchonné[Root.GetNoneE]... Les Assassins. Vous devriez peut-être vous considérer comme chanceu[Root.GetXSe] de vous en être sorti qu'avec un oeil poché.;Ihr habt keine Ahnung, was geschehen ist, als Ihr mit Blut in Eurem Mund und pochenden Schmerzen an der Seite Eures Gesichts auf dem Boden Eures Zimmers aufwacht. Langsam kommen die Erinnerungen zurück. [Root.GetEinEine] verhüllte[Root.GetMrMale] [Root.GetManWoman] ... Die Assassinen. Vielleicht solltet Ihr Euch glücklich schätzen, dass Ihr nur mit einem blauen Auge davongekommen seid.;;Te has despertado en el suelo de tus aposentos sin recordar qué ha pasado. La boca te sabía a sangre y te dolía el lado derecho de la cara. Poco a poco has empezado a recordar detalles. Una figura encapuchada... Los Asesinos. De repente has sentido un gran alivio por haber salido de allí con solo una magulladura.;;;;;;;;;x
EVTOPTA_6039;A life of secrecy might not be for me, after all.;Avoir une vie secrète n'est peut-être pas fait pour moi finalement.;Ein Leben der Geheimniskrämerei ist vielleicht doch nichts für mich.;;Tal vez la vida clandestina no sea para mí.;;;;;;;;;x
EVTDESC_MNM_6041_A;As-salaam alaykum, [Root.GetSocietyRank] [Root.GetFirstName],\n\nThe recruit you sent us, [assassins_recruitee.GetTitledFirstName], has now completed [assassins_recruitee.GetHerHis] induction into the order. I thank you for this contribution – it will not be forgotten.\n\nPraise be to Allah!\nSigned, Grand Master [From.GetFirstName];As-salâmu 'alaykoum, [Root.GetSocietyRank] [Root.GetFirstName]\n\nLa recrue que vous nous avez envoyée, [assassins_recruitee.Get_le_Title][assassins_recruitee.GetTitledFirstName], a été incorporée dans l'ordre. Je vous remercie pour cette contribution – cela ne sera pas oublié.\n\nQu'Allah soit loué !\nSigné, Grand maître [From.GetFirstName];As-salamu alaykum, [Root.GetSocietyRank] [Root.GetFirstName],\n\n[assassins_recruitee.GetTitledFirstName], der Rekrut, den du uns geschickt hast, hat jetzt die Aufnahme in den Orden abgeschlossen. Ich danke dir für diese Gabe. Sie soll dir nie vergessen werden.\n\nGepriesen sei Allah!\nGezeichnet, Großmeister [From.GetFirstName];;As-salaam alaykum, [Root.GetFirstName]:\n\nLa persona que nos enviaste, [assassins_recruitee.GetTitledFirstName], ha completado su iniciación en la orden. Gracias por tu contribución. No la olvidaremos.\n\n¡Alabado sea Alá!\nFirmado: Gran maestre [From.GetFirstName];;;;;;;;;x
EVTDESC_MNM_6041_B;As-salaam alaykum, [Root.GetSocietyRank] [Root.GetFirstName],\n\nThe recruit you sent us, [assassins_recruitee.GetTitledFirstName], proved to be disaster. We have spent significant resources in our attempt to induct [assassins_recruitee.GetHerHim], all for naught. This lack of judgment will be remembered.\n\nSigned, Grand Master [From.GetFirstName];As-salâmu 'alaykoum, [Root.GetSocietyRank] [Root.GetFirstName]\n\nLa recrue que vous nous avez envoyée, [assassins_recruitee.Get_le_Title][assassins_recruitee.GetTitledFirstName], a été un vrai désastre. Nous avons utilisé des ressources significatives afin de l'incorporer, en vain. Ce manque de discernement de votre part ne sera pas oublié.\n\nSigné, Grand maître [From.GetFirstName];As-salamu alaykum, [Root.GetSocietyRank] [Root.GetFirstName],\n\n[assassins_recruitee.GetTitledFirstName], der Rekrut, den du uns geschickt hast, hat sich als einziges Desaster erwiesen. Wir haben enorme Ressourcen aufgewendet, in dem Versuch, [assassins_recruitee.GetHerHim] bei uns aufzunehmen, und das alles umsonst. Dein mangelndes Urteilsvermögen wird nicht vergessen werden.\n\nGezeichnet, Großmeister [From.GetFirstName];;As-salaam alaykum, [Root.GetFirstName]:\n\nLa persona que nos enviaste, [assassins_recruitee.GetTitledFirstName], ha resultado ser un desastre. Hemos invertido una cantidad enorme de recursos en su iniciación y todo ha sido en balde. Tu falta de juicio será recordada.\n\nFirmado: Gran maestre [From.GetFirstName];;;;;;;;;x
#EVTDESC_MNM_6993;My From's face is [From.GetFaceDescription], my relation_target's face is [relation_target.GetFaceDescription], my face is [Root.GetFaceDescription];;My From's face is [From.GetFaceDescription], my relation_target's face is [relation_target.GetFaceDescription], my face is [Root.GetFaceDescription];;My From's face is [From.GetFaceDescription], my relation_target's face is [relation_target.GetFaceDescription], my face is [Root.GetFaceDescription];;;;;;;;;x
EVTDESC_MNM_6202_WAR_ATTACKER;As-salaam alaykum, [Root.GetSocietyRank] [Root.GetFirstName],\n\nI call upon you to defend the true faith. The vile infidel [assassins_target.GetTitledName] is waging war against [shiite_defender.GetTitledFirstName]. It is your duty to end [assassins_target.GetTitledFirstName] and [assassins_target.GetHerHis] intolerable aggressions. Turn [assassins_target.GetHerHim] into an example to fill our enemies' hearts with dread.\n\nSigned, [From.GetSocietyRank] [From.GetFirstName];As-salâmu 'alaykoum [Root.GetSocietyRank] [Root.GetFirstName]\n\nJe viens vous voir pour défendre la vraie foi. L'infâme infidèle [assassins_target.GetTitledName] mène une guerre contre [shiite_defender.Get_le_Title][shiite_defender.GetTitledFirstName]. C'est votre devoir d'achever [assassins_target.Get_le_Title][assassins_target.GetTitledFirstName] et ainsi mettre fin à ses intolérables agressions. Faites comprendre à nos ennemis qu'ils suivront le même sort.\n\nSigné, [From.GetSocietyRank] [From.GetFirstName];As-salamu alaykum, [Root.GetSocietyRank] [Root.GetFirstName],\n\nDu bist aufgefordert, den wahren Glauben zu verteidigen. [assassins_target.GetDerDie] abscheuliche Ungläubige [assassins_target.GetTitledName] führt Krieg gegen [shiite_defender.GetTitledFirstName]. Es ist deine Pflicht, [assassins_target.GetTitledFirstName] zu töten und [assassins_target.GetHerHis]en inakzeptablen Verstößen ein Ende zu setzen. Statuiere an [assassins_target.Getihmihr] ein Exempel, um die Herzen unserer Feinde mit Angst zu erfüllen.\n\nGezeichnet, [From.GetSocietyRank] [From.GetFirstName];;As-salaam alaykum, [Root.GetFirstName]:\n\nTe pido que defiendas la verdadera fe. [assassins_target.GetTitledName] es un/a infiel despreciable y está librando una guerra contra [shiite_defender.GetTitledFirstName]. Debes acabar con [assassins_target.GetTitledFirstName] y con sus agresiones intolerables. Además, debes enviar un mensaje intimidatorio a nuestros enemigos.\n\nFirmado: [From.GetSocietyRank] [From.GetFirstName];;;;;;;;;x
EVTDESC_MNM_6202_WAR_ATTACKER_VASSAL;As-salaam alaykum, [Root.GetSocietyRank] [Root.GetFirstName],\n\nYet again the true faith is threatened. The infidel [assassins_aggressor.GetTitledName] is waging war against [shiite_defender.GetTitledFirstName]. We have identified [assassins_target.GetTitledFirstName] as one of his key vassals. End [assassins_target.GetHerHim], [Root.GetSocietyRank], and show the [assassins_aggressor.GetTitle] what fate befalls the Assassins' enemies.\n\nSigned, [From.GetSocietyRank] [From.GetFirstName];As-salâmu 'alaykoum [Root.GetSocietyRank] [Root.GetFirstName]\n\nLa vraie foi est à nouveau menacée. L'infidèle [assassins_aggressor.GetTitledName] mène une guerre contre [shiite_defender.Get_le_Title][shiite_defender.GetTitledFirstName]. Nous avons identifié [assassins_target.Get_le_Title][assassins_target.GetTitledFirstName] comme un vassal clé. Achevez-[assassins_target.GetLeLa], [Root.GetSocietyRank], et montrez à c[assassins_aggressor.GetEEtte] [assassins_aggressor.GetTitle] quel sort est réservé aux ennemis des Assassins.\n\nSigné, [From.GetSocietyRank] [From.GetFirstName];As-salamu alaykum, [Root.GetSocietyRank] [Root.GetFirstName],\n\nwieder einmal ist der wahre Glaube in Gefahr. [assassins_aggressor.GetDerDie] Ungläubige [assassins_aggressor.GetTitledName] führt Krieg gegen [shiite_defender.GetTitledFirstName]. Wir haben herausgefunden, dass [assassins_target.GetTitledFirstName] einer der wichtigsten Vasallen von [assassins_aggressor.GetTitledName] ist. Töte [assassins_target.GetHerHim], [Root.GetSocietyRank], und zeig [assassins_aggressor.Getdemder] [assassins_aggressor.GetTitle], welches Schicksal den Feinden der Assassinen droht.\n\nGezeichnet, [From.GetSocietyRank] [From.GetFirstName];;As-salaam alaykum, [Root.GetFirstName]:\n\nLa fe verdadera vuelve a estar amenazada por los infieles. [assassins_aggressor.GetTitledName] está librando una guerra contra [shiite_defender.GetTitledFirstName]. [assassins_target.GetTitledFirstName] es una de sus personas de confianza. [Root.GetFirstName], acaba con [assassins_target.GetHerHim] y demuestra lo que les espera a los enemigos de los Asesinos.\n\nFirmado: [From.GetSocietyRank] [From.GetFirstName];;;;;;;;;x
EVTDESC_MNM_6202_WAR_ATTACKER_COMMANDER;As-salaam alaykum, [Root.GetSocietyRank] [Root.GetFirstName],\n\nYet again our faith is threatened. The infidel [assassins_aggressor.GetTitledName] is waging war against [shiite_defender.GetTitledFirstName]. We have identified [assassins_target.GetTitledFirstName] as one of his key commanders. End [assassins_target.GetHerHim], [Root.GetSocietyRank], and show the [assassins_aggressor.GetTitle] what fate befalls the Assassins' enemies.\n\nSigned, [From.GetSocietyRank] [From.GetFirstName];As-salâmu 'alaykoum [Root.GetSocietyRank] [Root.GetFirstName]\n\nNotre foi est à nouveau menacée. L'infidèle [assassins_aggressor.GetTitledName] mène une guerre contre [shiite_defender.Get_le_Title][shiite_defender.GetTitledFirstName]. Nous avons identifié [assassins_target.Get_le_Title][assassins_target.GetTitledFirstName] comme un commandant clé. Achevez-[assassins_target.GetLeLa], [Root.GetSocietyRank], et montrez à c[assassins_aggressor.GetEEtte] [assassins_aggressor.GetTitle] quel sort est réservé aux ennemis des Assassins.\n\nSigné, [From.GetSocietyRank] [From.GetFirstName];As-salamu alaykum, [Root.GetSocietyRank] [Root.GetFirstName],\n\nwieder einmal ist unser Glaube in Gefahr.[assassins_aggressor.GetDerDie] Ungläubige [assassins_aggressor.GetTitledName] führt Krieg gegen [shiite_defender.GetTitledFirstName]. Wir haben herausgefunden, dass [assassins_target.GetTitledFirstName] einer der wichtigsten Befehlshaber von [assassins_aggressor.GetTitledName] ist. Töte [assassins_target.GetHerHim], [Root.GetSocietyRank], und zeig [assassins_aggressor.Getdemder] [assassins_aggressor.GetTitle], welches Schicksal den Feinden der Assassinen droht.\n\nGezeichnet, [From.GetSocietyRank] [From.GetFirstName];;As-salaam alaykum, [Root.GetFirstName]:\n\nNuestra fe vuelve a verse amenazada por los infieles. [assassins_aggressor.GetTitledName] está librando una guerra contra [shiite_defender.GetTitledFirstName]. [assassins_target.GetTitledFirstName] es una de sus personas de confianza. [Root.GetFirstName], acaba con [assassins_target.GetHerHim] y demuestra lo que les espera a los enemigos de los Asesinos.\n\nFirmado: [From.GetSocietyRank] [From.GetFirstName];;;;;;;;;x
EVTDESC_MNM_6202_ASSAULTED_MEMBER;As-salaam alaykum, [Root.GetSocietyRank] [Root.GetFirstName],\n\nAn unforgivable crime has been committed. The despicable [assassins_target.GetTitledName] has assaulted one of our own. We cannot let such an insult pass unanswered. Make [assassins_target.GetHerHim] suffer, [Root.GetSocietyRank]. [assassins_target.GetHerHisCap] death will make our enemies think twice before they repeat [assassins_target.GetHerHis] mistake.\n\nSigned, [From.GetSocietyRank] [From.GetFirstName];As-salâmu 'alaykoum [Root.GetSocietyRank] [Root.GetFirstName]\n\nUn crime impardonnable a été commis. L'ignoble [assassins_target.GetTitledName] a agressé l'un des nôtres. Nous ne pouvons pas laisser un tel affront rester sans réponse. Faites-[assassins_target.GetLeLa] souffrir, [Root.GetSocietyRank]. Sa mort doit faire ses ennemis y réfléchir à deux fois avant de répéter son erreur.\n\nSigné, [From.GetSocietyRank] [From.GetFirstName];As-salamu alaykum, [Root.GetSocietyRank] [Root.GetFirstName],\n\nein unverzeihliches Verbrechen wurde verübt. [assassins_target.GetDerDie] abscheuliche [assassins_target.GetTitledName] hat einen der Unsrigen angegriffen. Solch eine Beleidigung können wir nicht ungestraft lassen. [assassins_target.GetSheHeCap] muss büßen, [Root.GetSocietyRank]. [assassins_target.GetHerHisCap] Tod wird dafür sorgen, dass unsere Feinde es sich zweimal überlegen werden, bevor sie denselben Fehler begehen.\n\nGezeichnet, [From.GetSocietyRank] [From.GetFirstName];;As-salaam alaykum, [Root.GetFirstName]:\n\n[assassins_target.GetTitledName] ha cometido el imperdonable crimen de atacar a uno de nuestros agentes. Debemos tomar represalias ante tal ofensa. Haz que sufra. Su muerte hará que nuestros enemigos se lo piensen dos veces antes de atacarnos.\n\nFirmado: [From.GetSocietyRank] [From.GetFirstName];;;;;;;;;x
EVTDESC_MNM_6202_KILLED_MEMBER;As-salaam alaykum, [Root.GetSocietyRank] [Root.GetFirstName],\n\nAn unforgivable crime has been committed. The despicable [assassins_target.GetTitledName] has murdered one of our own. We cannot let such an insult pass unanswered. Make [assassins_target.GetHerHim] suffer, [Root.GetSocietyRank]. [assassins_target.GetHerHisCap] death will make our enemies think twice before they repeat [assassins_target.GetHerHis] mistake.\n\nSigned, [From.GetSocietyRank] [From.GetFirstName];As-salâmu 'alaykoum [Root.GetSocietyRank] [Root.GetFirstName]\n\nUn crime impardonnable a été commis. L'ignoble [assassins_target.GetTitledName] a tué l'un des nôtres. Nous ne pouvons pas laisser un tel affront rester sans réponse. Faites-[assassins_target.GetLeLa] souffrir, [Root.GetSocietyRank]. Sa mort doit faire ses ennemis y réfléchir à deux fois avant de répéter son erreur.\n\nSigné, [From.GetSocietyRank] [From.GetFirstName];As-salamu alaykum, [Root.GetSocietyRank] [Root.GetFirstName],\n\nein unverzeihliches Verbrechen wurde verübt. [assassins_target.GetDerDie] abscheuliche [assassins_target.GetTitledName] hat einen der Unsrigen ermordet. Solch eine Beleidigung können wir nicht ungestraft lassen. [assassins_target.GetSheHeCap] muss büßen, [Root.GetSocietyRank]. [assassins_target.GetHerHisCap] Tod wird dafür sorgen, dass unsere Feinde es sich zweimal überlegen werden, bevor sie denselben Fehler begehen.\n\nGezeichnet, [From.GetSocietyRank] [From.GetFirstName];;As-salaam alaykum, [Root.GetFirstName]:\n\n[assassins_target.GetTitledName] ha cometido el imperdonable crimen de asesinar a uno de nuestros agentes. Debemos tomar represalias ante tal ofensa. Haz que sufra. Su muerte hará que nuestros enemigos se lo piensen dos veces antes de atacarnos.\n\nFirmado: [From.GetSocietyRank] [From.GetFirstName];;;;;;;;;x
EVTDESC_MNM_6202_MARKED_FOR_DEATH;As-salaam alaykum, [Root.GetSocietyRank] [Root.GetFirstName],\n\nI call upon you to take a life in the name of the Order. [assassins_target.GetTitledName] is a wicked [assassins_target.GetManWoman], an enemy of all that which we hold dear. End [assassins_target.GetHerHim], [Root.GetSocietyRank], and make sure [assassins_target.GetSheHe] suffers.\n\nSigned, [From.GetSocietyRank] [From.GetFirstName];As-salâmu 'alaykoum [Root.GetSocietyRank] [Root.GetFirstName]\n\nJe vous rends visite pour prendre une vie au nom de l'Ordre. [assassins_target.Get_Le_Title][assassins_target.GetTitledName] est un[assassins_target.GetNoneE] [assassins_target.GetManWoman] mauvais[assassins_target.GetNoneE], un[assassins_target.GetNoneE] ennemi[assassins_target.GetNoneE] à toutes nos valeurs. Achevez-[assassins_target.GetLeLa], [Root.GetSocietyRank], et assurez-vous qu'[assassins_target.GetIlElle] souffre.\n\nSigné, [From.GetSocietyRank] [From.GetFirstName];As-salamu alaykum, [Root.GetSocietyRank] [Root.GetFirstName],\n\nich verlange von dir im Namen des Ordens, dass du ein Leben nimmst. [assassins_target.GetTitledName] ist ein widerwärtiger Mensch, ein Feind all dessen, was uns wichtig ist. Töte [assassins_target.GetHerHim], [Root.GetSocietyRank], und stelle sicher, dass [assassins_target.GetSheHe] leidet.\n\nGezeichnet, [From.GetSocietyRank] [From.GetFirstName];;As-salaam alaykum, [Root.GetFirstName]:\n\nTe pido que des muerte a un infiel en nombre de la orden. [assassins_target.GetTitledName] es una persona perversa y una amenaza para nuestros valores. Acaba con su vida y asegúrate de que sufra.\n\nFirmado: [From.GetSocietyRank] [From.GetFirstName];;;;;;;;;x
EVTDESC_MNM_6202_PERSECUTED_SHIITES;As-salaam alaykum, [Root.GetSocietyRank] [Root.GetFirstName],\n\nFor far too long, the gentle Shi'a of [shiite_province.GetName] has suffered under the cruel rule of [assassins_target.GetTitledFirstName]. It is your sacred duty to end [assassins_target.GetHerHim] and liberate our people. Turn [assassins_target.GetHerHim] into an example to fill our enemies' hearts with dread.\n\nSigned, [From.GetSocietyRank] [From.GetFirstName];As-salâmu 'alaykoum [Root.GetSocietyRank] [Root.GetFirstName]\n\nDepuis trop longtemps les chiites en [shiite_province.GetName] souffrent sous le joug cruel [assassins_target.Get_du_Title][assassins_target.GetTitledFirstName]. Il est de votre devoir sacré de l'achever et de libérer notre peuple. Faites-en un exemple qui sèmera la terreur chez nos ennemis.\n\nSigné, [From.GetSocietyRank] [From.GetFirstName];As-salamu alaykum, [Root.GetSocietyRank] [Root.GetFirstName],\n\nviel zu lange schon haben die gutmütigen Schiiten aus [shiite_province.GetName] unter der grausamen Herrschaft von [assassins_target.GetTitledFirstName] gelitten. Es ist deine heilige Pflicht, [assassins_target.GetHerHim] zu töten und unser Volk zu befreien. Statuiere an [assassins_target.Getihmihr] ein Exempel, um die Herzen unserer Feinde mit Angst zu erfüllen.\n\nGezeichnet, [From.GetSocietyRank] [From.GetFirstName];;As-salaam alaykum, [Root.GetFirstName]:\n\nEl chiismo moderado de [shiite_province.GetName] lleva tiempo sufriendo bajo el régimen cruel de [assassins_target.GetTitledFirstName]. Es un deber sagrado acabar con [assassins_target.GetHerHim] y liberar a nuestro pueblo. Envía un mensaje intimidatorio a nuestros enemigos.\n\nFirmado: [From.GetSocietyRank] [From.GetFirstName];;;;;;;;;x
EVTDESC_MNM_6202_FALLBACK;As-salaam alaykum, [Root.GetSocietyRank] [Root.GetFirstName],\n\nOur enemies are growing bolder. They spread their vile heresies, poisoning the minds of our people. This cannot continue. [assassins_target.GetTitledName] is one of the worst offenders, [Root.GetSocietyRank]. Turn [assassins_target.GetHerHim] into an example to fill our enemies' hearts with dread.\n\nSigned, [From.GetSocietyRank] [From.GetFirstName];As-salâmu 'alaykoum [Root.GetSocietyRank] [Root.GetFirstName]\n\nNos ennemis s'enhardissent. Ils répandent leurs viles hérésies, empoisonnent les esprits de notre peuple. Cela ne peut pas continuer. [assassins_target.Get_Le_Title][assassins_target.GetTitledName] commet les pires offenses, [Root.GetSocietyRank]. Faites-en un exemple qui sèmera la terreur chez nos ennemis.\n\nSigné, [From.GetSocietyRank] [From.GetFirstName];As-salamu alaykum, [Root.GetSocietyRank] [Root.GetFirstName],\n\nunsere Feinde werden immer unverfrorener. Sie verbreiten ihre bösartigen Häresien, vergiften die Gedanken unseres Volkes. Das muss ein Ende haben. [assassins_target.GetTitledName] ist einer der schlimmsten Missetäter, [Root.GetSocietyRank]. Statuiere an [Root.Getihmihr] ein Exempel, um die Herzen unserer Feinde mit Angst zu erfüllen.\n\nGezeichnet, [From.GetSocietyRank] [From.GetFirstName];;As-salaam alaykum, [Root.GetFirstName]:\n\nNuestros enemigos se están envalentonando. Escupen viles herejías que emponzoñan la mente del pueblo. La situación es insostenible y gran parte de la culpa es de [assassins_target.GetTitledName]. Envía un mensaje intimidatorio a nuestros enemigos.\n\nFirmado: [From.GetSocietyRank] [From.GetFirstName];;;;;;;;;x
EVTOPTA_MNM_6202;Your wish is my command, [From.GetSocietyRank].;Vos désirs sont des ordres, [From.GetSocietyRank].;Euer Wunsch ist mein Befehl, [From.GetSocietyRank].;;[From.GetSocietyRank], tus deseos son órdenes.;;;;;;;;;x
EVTOPTA_MNM_6202_TOOLTIP;Accept the mission to assassinate §Y[assassins_target.GetTitledFirstName]§!.\n;Vous acceptez la mission d'assassiner [assassins_target.Get_le_Title]§Y[assassins_target.GetTitledFirstName]§!.\n;Akzeptiert die Mission, §Y[assassins_target.GetTitledFirstName]§! zu töten.\n;;Aceptas la misión de asesinar a §Y[assassins_target.GetTitledFirstName]§!.\n;;;;;;;;;x
EVTOPTB_MNM_6202;I fear I cannot carry out this mission.;Je crains de ne pouvoir exécuter cette mission.;Ich fürchte, ich kann diese Mission nicht ausführen.;;Me temo que no puedo llevar a cabo la misión.;;;;;;;;;x
EVTOPTB_MNM_6202_TOOLTIP;Decline the mission to assassinate §Y[assassins_target.GetTitledFirstName]§!.\n;Vous déclinez la mission d'assassiner [assassins_target.Get_le_Title]§Y[assassins_target.GetTitledFirstName]§!.\n;Lehnt die Mission, §Y[assassins_target.GetTitledFirstName]§! zu töten, ab.\n;;Rechazas la misión de asesinar a §Y[assassins_target.GetTitledFirstName]§!.\n;;;;;;;;;x
DEATH_MURDER_KNOWN_HASHSHASHIN;died at the hands of the Hashshashin $KILLER$;est mort[GetNoneE] des mains de l'Hashshâshîn $KILLER$;starb durch die Hände des Haschaschinen $KILLER$;;murió a manos de $KILLER$, de los Asesinos.;;;;;;;;;x
EVTDESC_MNM_6100_A;After having relentlessly studied [plot_target.GetTitledFirstName]'s habits and movements, I finally believe I have found the perfect opportunity for the grand spectacle that will be [plot_target.GetHerHis] death. In a week's time, when [plot_target.GetFirstName] leaves the [plot_target.GetHouseOfWorship] after [plot_target.GetReligiousRite]...;Après avoir soigneusement étudié les habitudes et les allées et venues [plot_target.Get_du_Title][plot_target.GetTitledFirstName], je pense avoir enfin trouvé l'occasion parfaite pour le grand spectacle que sera sa mort. Dans une semaine, lorsque [plot_target.GetFirstName] sortira [plot_target.GetHouseOfWorshipDuDela] après [plot_target.GetReligiousRite]...;Nachdem ich die Gepflogenheiten und Wege von [plot_target.GetTitledFirstName] unentwegt studiert habe, glaube ich, dass ich endlich die perfekte Gelegenheit gefunden habe, [plot_target.Getihmihr] das Leben zu nehmen. In einer Woche, wenn [plot_target.GetFirstName] das Gebetshaus nach [plot_target.Getdemder] [plot_target.GetReligiousRite] verlässt ...;;Tras estudiar detenidamente las costumbres y movimientos de [plot_target.GetTitledFirstName], creo que he dado con la oportunidad perfecta para acabar con su vida de forma espectacular. Dentro de una semana, cuando [plot_target.GetFirstName] salga del templo después del servicio religioso...;;;;;;;;;x
EVTDESC_MNM_6100_B;Not even the thick walls of [plot_target.Host.GetTitledFirstName]'s prison can protect [plot_target.GetTitledFirstName] from Allah's judgment. After having spent many nights watching the rotation of the guards and studied the [plot_target.Host.GetCapitalHolding] from every angle, I think I have found my opening...;Pas même les murs épais de la prison [plot_target.Host.Get_du_Title][plot_target.Host.GetTitledFirstName] ne peuvent protéger [plot_target.Get_le_Title][plot_target.GetTitledFirstName] du jugement d'Allah. Après avoir passé de nombreuses nuits à observer la rotation des gardes et étudié [plot_target.Host.GetCapitalHolding] sous chaque angle, je pense avoir trouvé une faille...;Nicht einmal die dicken Mauern des Gefängnisses von [plot_target.Host.GetTitledFirstName] werden [plot_target.GetTitledFirstName] vor Allahs Urteil schützen. Nach vielen Nächten, die ich damit verbrachte, die Schichtwechsel der Wachen zu beobachten und den Aufenthaltsort aus jedem erdenklichen Winkel zu studieren, glaube ich, dass ich meine Gelegenheit erspäht habe ...;;Ni los gruesos muros de la cárcel de [plot_target.Host.GetTitledFirstName] pueden proteger a [plot_target.GetTitledFirstName] de la voluntad de Alá. Tras pasar muchas noches observando la rotación de los guardias y memorizando cada ángulo del edificio, creo que he encontrado una vía de acceso.;;;;;;;;;x
