#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
b_hinsdale_MA;Hinsdale;;;;;;;;;;;;;x
b_hinsdale_MT;Hinsdale;;;;;;;;;;;;;x
b_hinton_IA;Hinton;;;;;;;;;;;;;x
b_hinton_WV;Hinton;;;;;;;;;;;;;x
b_hitchcock_TX;Hitchcock;;;;;;;;;;;;;x
b_hixson_TN;Hixson;;;;;;;;;;;;;x
b_hoagland_IN;Hoagland;;;;;;;;;;;;;x
b_hoback_WY;Hoback;;;;;;;;;;;;;x
b_hobart_IN;Hobart;;;;;;;;;;;;;x
b_hobbs_NM;Hobbs;;;;;;;;;;;;;x
b_hobiton_BC;Hobiton;;;;;;;;;;;;;x
b_hoboken_NJ;Hoboken;;;;;;;;;;;;;x
b_hockessin_DE;Hockessin;;;;;;;;;;;;;x
b_hodgson_MB;Hodgson;;;;;;;;;;;;;x
b_hog_bay_BRM;Hog Bay;;;;;;;;;;;;;x
b_hogansburg_NY;Hogansburg;;;;;;;;;;;;;x
b_hogansville_GA;Hogansville;;;;;;;;;;;;;x
b_hogeland_MT;Hogeland;;;;;;;;;;;;;x
b_holabird_SD;Holabird;;;;;;;;;;;;;x
b_holberg_BC;Holberg;;;;;;;;;;;;;x
b_holdenville_OK;Holdenville;;;;;;;;;;;;;x
b_holdrege_NE;Holdrege;;;;;;;;;;;;;x
b_holeb_ME;Holeb;;;;;;;;;;;;;x
b_holgate_OH;Holgate;;;;;;;;;;;;;x
b_holguin_CUB;Holguin;;;;;;;;;;;;;x
b_holland_MI;Holland;;;;;;;;;;;;;x
b_hollandale_MS;Hollandale;;;;;;;;;;;;;x
b_hollidaysburg_PA;Hollidaysburg;;;;;;;;;;;;;x
b_hollins_VA;Hollins;;;;;;;;;;;;;x
b_hollis_OK;Hollis;;;;;;;;;;;;;x
b_hollister_adj;Hollisterian;;hollisterer;;;;;;;;;;;x
b_hollister_CA;Hollister;Hollister;Hollister;;Hollister;;;;;;;;;x
b_hollister_NC;Hollister;;;;;;;;;;;;;x
b_holloman_NM;Holloman;;;;;;;;;;;;;x
b_holly_MI;Holly;;;;;;;;;;;;;x
b_holly_ridge_NC;Holly Ridge;;;;;;;;;;;;;x
b_holly_springs_MS;Holly Springs;;;;;;;;;;;;;x
b_hollywood_adj;Hollywoodian;;hollywooder;;;;;;;;;;;x
b_hollywood_CA;Hollywood;Hollywood;Hollywood;;Hollywood;;;;;;;;;x
b_hollywood_SC;Hollywood;;;;;;;;;;;;;x
b_holmdel_NJ;Holmdel;;;;;;;;;;;;;x
b_holmen_WI;Holmen;;;;;;;;;;;;;x
b_holmquist_SD;Holmquist;;;;;;;;;;;;;x
b_holt_AL;Holt;;;;;;;;;;;;;x
b_holts_summit_MO;Holts Summit;;;;;;;;;;;;;x
b_holyoke_CO;Holyoke;;;;;;;;;;;;;x
b_holyoke_MA;Holyoke;;;;;;;;;;;;;x
b_homathko_river_BC;Homathko River;;;;;;;;;;;;;x
b_homedale_ID;Homedale;;;;;;;;;;;;;x
b_homer_LA;Homer;;;;;;;;;;;;;x
b_homerville_GA;Homerville;;;;;;;;;;;;;x
b_homestead_FL;Homestead;;;;;;;;;;;;;x
b_hominy_OK;Hominy;;;;;;;;;;;;;x
b_homosassa_FL;Homosassa;;;;;;;;;;;;;x
b_honda_COL_adj;Hondaian;;;;;;;;;;;;;x
b_honda_COL;Honda;;;;;;;;;;;;;x
b_hondo_TX;Hondo;;;;;;;;;;;;;x
b_honeoye_NY;Honeoye;;;;;;;;;;;;;x
b_honesdale_PA;Honesdale;;;;;;;;;;;;;x
b_honeymoon_bay_BC;Honeymoon Bay;;;;;;;;;;;;;x
b_honeysuckle_KY;Honeysuckle;;;;;;;;;;;;;x
b_honeyville_UT;Honeyville;;;;;;;;;;;;;x
b_hoodsport_WA;Hoodsport;;;;;;;;;;;;;x
b_hooker_CA;Hooker;;;;;;;;;;;;;x
b_hooker_OK;Hooker;;;;;;;;;;;;;x
b_hooper_CO;Hooper;;;;;;;;;;;;;x
b_hoover_adj;Hooverian;;hooverer;;;;;;;;;;;x
b_hoover_AL;Hoover;;;;;;;;;;;;;x
b_hoover_NV;Hoover;Hoover;Hoover;;Hoover;;;;;;;;;x
b_hopatcong_NJ;Hopatcong;;;;;;;;;;;;;x
b_hope_BC;Hope;;;;;;;;;;;;;x
b_hopelchen_YU;Hopelchén;;;;;;;;;;;;;x
b_hopewell_NJ;Hopewell;;;;;;;;;;;;;x
b_hopewell_OH;Hopewell;;;;;;;;;;;;;x
b_hopkinton_NH;Hopkinton;;;;;;;;;;;;;x
b_horace_ND;Horace;;;;;;;;;;;;;x
b_horatio_AR;Horatio;;;;;;;;;;;;;x
b_hornby_ON;Hornby;;;;;;;;;;;;;x
b_hornell_NY;Hornell;;;;;;;;;;;;;x
b_hornepayne_ON;Hornepayne;;;;;;;;;;;;;x
b_horntown_VA;Horntown;;;;;;;;;;;;;x
b_horsefly_BC;Horsefly;;;;;;;;;;;;;x
b_horseheads_NY;Horseheads;;;;;;;;;;;;;x
b_hortense_GA;Hortense;;;;;;;;;;;;;x
b_horton_KS;Horton;;;;;;;;;;;;;x
b_hot_springs_AR;Hot Springs;;;;;;;;;;;;;x
b_hotevilla_AZ;Hotevilla;;;;;;;;;;;;;x
b_houghton_MI;Houghton;;;;;;;;;;;;;x
b_houlton_ME;Houlton;;;;;;;;;;;;;x
b_houma_LA;Houma;;;;;;;;;;;;;x
b_houston_MS;Houston;;;;;;;;;;;;;x
b_houston_TX;Houston;;;;;;;;;;;;;x
b_hovland_MN;Hovland;;;;;;;;;;;;;x
b_howard_WI;Howard;;;;;;;;;;;;;x
b_howe_TX;Howe;;;;;;;;;;;;;x
b_huacutal_PT;Huacutal;;;;;;;;;;;;;x
b_huajicori_JA;Huajicori;;;;;;;;;;;;;x
b_huajuapan_de_leon_OA;Huajuapan de León;;;;;;;;;;;;;x
b_hualahuises_NL;Hualahuises;;;;;;;;;;;;;x
b_huamantla_MX;Huamantla;;;;;;;;;;;;;x
b_huamuxtitlan_GR;Huamuxtitlán;;;;;;;;;;;;;x
b_huapango_MX;Huapango;;;;;;;;;;;;;x
b_huaquila_SO;Huaquila;;;;;;;;;;;;;x
b_huasca_de_ocampo_HI;Huasca de Ocampo;;;;;;;;;;;;;x
b_huatabampito_SO;Huatabampito;;;;;;;;;;;;;x
b_huatabampo_SO;Huatabampo;;;;;;;;;;;;;x
b_huatlatlauca_PU;Huatlatlauca;;;;;;;;;;;;;x
b_huautla_de_jimenez_OA;Huautla de Jimenez;;;;;;;;;;;;;x
b_huayacocotla_VE;Huayacocotla;;;;;;;;;;;;;x
b_huazalingo_SL;Huazalingo;;;;;;;;;;;;;x
b_huazalingo_VE;Huazalingo;;;;;;;;;;;;;x
b_hubbell_MI;Hubbell;;;;;;;;;;;;;x
b_hudson_NY;Hudson;;;;;;;;;;;;;x
b_hudson_QC;Hudson;;;;;;;;;;;;;x
b_hudson_WI;Hudson;;;;;;;;;;;;;x
b_huehuetoca_MX;Huehuetoca;;;;;;;;;;;;;x
b_huejotzingo_PU;Huejotzingo;;;;;;;;;;;;;x
b_huejuquilla_el_alto_ZA;Huejuquilla El Alto;;;;;;;;;;;;;x
b_huejutla_de_reyes_VE;Huejutla de Reyes;;;;;;;;;;;;;x
b_huerfano_NM;Huerfano;;;;;;;;;;;;;x
b_huertas_NL;Huertas;;;;;;;;;;;;;x
b_huetamo_MC;Huetamo;;;;;;;;;;;;;x
b_hueyapan_OA;Hueyapan;;;;;;;;;;;;;x
b_hueytown_AL;Hueytown;;;;;;;;;;;;;x
b_hugo_CO;Hugo;;;;;;;;;;;;;x
b_hugo_OK;Hugo;;;;;;;;;;;;;x
b_hugoton_KS;Hugoton;;;;;;;;;;;;;x
b_hugurley_AL;Hugurley;;;;;;;;;;;;;x
b_huimanguillo_TB;Huimanguillo;;;;;;;;;;;;;x
b_huimilpan_QE;Huimilpan;;;;;;;;;;;;;x
b_huitziltepec_GR;Huitziltepec;;;;;;;;;;;;;x
b_huitzuco_MC;Huitzuco;;;;;;;;;;;;;x
b_huixtla_CP;Huixtla;;;;;;;;;;;;;x
b_hulett_WY;Hulett;;;;;;;;;;;;;x
b_hull_IA;Hull;;;;;;;;;;;;;x
b_humboldt_IA;Humboldt;;;;;;;;;;;;;x
b_humptulips_WA;Humptulips;;;;;;;;;;;;;x
b_hundred_WV;Hundred;;;;;;;;;;;;;x
b_hungry_joe_MT;Hungry Joe;;;;;;;;;;;;;x
b_hunter_TX;Hunter;;;;;;;;;;;;;x
b_huntersville_NC;Huntersville;;;;;;;;;;;;;x
b_huntingdon_PA;Huntingdon;;;;;;;;;;;;;x
b_huntingdon_QC;Huntingdon;;;;;;;;;;;;;x
b_huntington_adj;Huntingtonian;;huntingtoner;;;;;;;;;;;x
b_huntington_CA;Huntington;Huntington;Huntington;;Huntington;;;;;;;;;x
b_huntington_WV;Huntington;;;;;;;;;;;;;x
b_huntland_TN;Huntland;;;;;;;;;;;;;x
b_huntley_IL;Huntley;;;;;;;;;;;;;x
b_huntsville_AL;Huntsville;;;;;;;;;;;;;x
b_huntsville_ON;Huntsville;;;;;;;;;;;;;x
b_huntsville_TX;Huntsville;;;;;;;;;;;;;x
b_hunucma_YU;Hunucmá;;;;;;;;;;;;;x
b_hurley_NY;Hurley;;;;;;;;;;;;;x
b_hurley_VA;Hurley;;;;;;;;;;;;;x
b_hurlock_MD;Hurlock;;;;;;;;;;;;;x
b_huron_adj;Huronian;;huroner;;;;;;;;;;;x
b_huron_CA;Huron;Huron;Huron;;Huron;;;;;;;;;x
b_huronian_ON;Huronian;;;;;;;;;;;;;x
b_hurstbourne_KY;Hurstbourne;;;;;;;;;;;;;x
b_hurtsboro_AL;Hurtsboro;;;;;;;;;;;;;x
b_hutchinson_KS;Hutchinson;;;;;;;;;;;;;x
b_hyde_park_GUY_adj;Hyde Parkian;;;;;;;;;;;;;x
b_hyde_park_GUY;Hyde Park;;;;;;;;;;;;;x
b_hymera_IN;Hymera;;;;;;;;;;;;;x
b_hyrum_UT;Hyrum;;;;;;;;;;;;;x
b_hysham_MT;Hysham;;;;;;;;;;;;;x
b_ibague_COL_adj;Ibaguéian;;;;;;;;;;;;;x
b_ibague_COL;Ibagué;;;;;;;;;;;;;x
b_ibar;Ibar;;;;;;;;;;;;;x
b_icard_NC;Icard;;;;;;;;;;;;;x
b_idabel_OK;Idabel;;;;;;;;;;;;;x
b_idaho_falls_ID;Idaho Falls;;;;;;;;;;;;;x
b_idalou_TX;Idalou;;;;;;;;;;;;;x
b_iddesleigh_AB;Iddesleigh;;;;;;;;;;;;;x
b_iddings_MT;Iddings;;;;;;;;;;;;;x
b_ideal_SD;Ideal;;;;;;;;;;;;;x
b_ignace_ON;Ignace;;;;;;;;;;;;;x
b_iguala_MC;Iguala;;;;;;;;;;;;;x
b_ila_GA;Ila;;;;;;;;;;;;;x
b_ilderton_ON;Ilderton;;;;;;;;;;;;;x
b_ile_kirk_QC;Île Kirk;;;;;;;;;;;;;x
b_ile_quinn_QC;Île Quinn;;;;;;;;;;;;;x
b_illiopolis_IL;Illiopolis;;;;;;;;;;;;;x
b_imbert_DR;Imbert;;;;;;;;;;;;;x
b_imboden_AR;Imboden;;;;;;;;;;;;;x
b_imias_CUB;Imias;;;;;;;;;;;;;x
b_imperial_NE;Imperial;;;;;;;;;;;;;x
b_imuris_SO;Imuris;;;;;;;;;;;;;x
b_ina_IL;Ina;;;;;;;;;;;;;x
b_inchelium_WA;Inchelium;;;;;;;;;;;;;x
b_incommode_WW;Incommode;;;;;;;;;;;;;x
b_indaparapeo_MC;Indaparapeo;;;;;;;;;;;;;x
b_independence_KS;Independence;;;;;;;;;;;;;x
b_independence_MO;Independence;;;;;;;;;;;;;x
b_index_WA;Index;;;;;;;;;;;;;x
b_indian_birch_MB;Indian Birch;;;;;;;;;;;;;x
b_indian_wells_adj;Indian Wellsian;;Indian Wellser;;;;;;;;;;;x
b_indian_wells_CA;Indian Wells;Indian Wells;Indian Wells;;Indian Wells;;;;;;;;;x
b_indianapolis_IN;Indianapolis;;;;;;;;;;;;;x
b_indianola_IA;Indianola;;;;;;;;;;;;;x
b_indianola_MS;Indianola;;;;;;;;;;;;;x
b_indio_adj;Indian;;inder;;;;;;;;;;;x
b_indio_CA;Indio;Indio;Indio;;Indio;;;;;;;;;x
b_ingersoll_ON;Ingersoll;;;;;;;;;;;;;x
b_ingleside_MS;Ingleside;;;;;;;;;;;;;x
b_inglewood_adj;Inglewoodian;;inglewooder;;;;;;;;;;;x
b_inglewood_CA;Inglewood;Inglewood;Inglewood;;Inglewood;;;;;;;;;x
b_inglis_FL;Inglis;;;;;;;;;;;;;x
b_ingram_TX;Ingram;;;;;;;;;;;;;x
b_inkster_MI;Inkster;;;;;;;;;;;;;x
b_inman_SC;Inman;;;;;;;;;;;;;x
b_innisfail_AB;Innisfail;;;;;;;;;;;;;x
b_innisfil_ON;Innisfil;;;;;;;;;;;;;x
b_insmore_MS;Insmore;;;;;;;;;;;;;x
b_interlochen_MI;Interlochen;;;;;;;;;;;;;x
b_international_falls_MN;International Falls;;;;;;;;;;;;;x
b_inverary_ON;Inverary;;;;;;;;;;;;;x
b_inverness_MT;Inverness;;;;;;;;;;;;;x
b_inverness_NS;Inverness;;;;;;;;;;;;;x
b_iola_KS;Iola;;;;;;;;;;;;;x
b_ione_adj;Ionean;;ioner;;;;;;;;;;;x
b_ione_CA;Ione;Ione;Ione;;Ione;;;;;;;;;x
b_ione_WA;Ione;;;;;;;;;;;;;x
b_ionia_MI;Ionia;;;;;;;;;;;;;x
b_iowa_city_IA;Iowa City;;;;;;;;;;;;;x
b_iowa_falls_IA;Iowa Falls;;;;;;;;;;;;;x
b_iowa_park_TX;Iowa Park;;;;;;;;;;;;;x
b_ipiri_NI;Ipiri;;;;;;;;;;;;;x
b_ira_TX;Ira;;;;;;;;;;;;;x
b_iraan_TX;Iraan;;;;;;;;;;;;;x
b_iracoubo_FRG_adj;Iracouboian;;;;;;;;;;;;;x
b_iracoubo_FRG;Iracoubo;;;;;;;;;;;;;x
b_iralaya_HN;Iralaya;;;;;;;;;;;;;x
b_irapa_VNZ_adj;Irapaian;;;;;;;;;;;;;x
b_irapa_VNZ;Irapa;;;;;;;;;;;;;x
b_irapuato_GT;Irapuato;;;;;;;;;;;;;x
b_irishtown_NB;Irishtown;;;;;;;;;;;;;x
b_irmo_SC;Irmo;;;;;;;;;;;;;x
b_iron_junction_MN;Iron Junction;;;;;;;;;;;;;x
b_iron_mountain_MI;Iron Mountain;;;;;;;;;;;;;x
b_iron_river_MI;Iron River;;;;;;;;;;;;;x
b_irondale_AL;Irondale;;;;;;;;;;;;;x
b_irondale_ON;Irondale;;;;;;;;;;;;;x
b_irondequoit_NY;Irondequoit;;;;;;;;;;;;;x
b_irons_MI;Irons;;;;;;;;;;;;;x
b_ironton_LA;Ironton;;;;;;;;;;;;;x
b_ironton_OH;Ironton;;;;;;;;;;;;;x
b_ironville_KY;Ironville;;;;;;;;;;;;;x
b_ironwood_MI;Ironwood;;;;;;;;;;;;;x
b_iroquois_falls_ON;Iroquois Falls;;;;;;;;;;;;;x
b_iroquois_ON;Iroquois;;;;;;;;;;;;;x
b_irvine_adj;Irvinean;;irviner;;;;;;;;;;;x
b_irvine_CA;Irvine;Irvine;Irvine;;Irvine;;;;;;;;;x
b_irving_TX;Irving;;;;;;;;;;;;;x
b_irvington_KY;Irvington;;;;;;;;;;;;;x
b_isabella_MI;Isabella;;;;;;;;;;;;;x
b_isanti_MN;Isanti;;;;;;;;;;;;;x
b_ishpeming_MI;Ishpeming;;;;;;;;;;;;;x
b_isla_angel_de_la_guarda_BAJ;Isla Ángel de la Guarda;;;;;;;;;;;;;x
b_isla_cedros_BAJ;Isla Cedros;;;;;;;;;;;;;x
b_isla_delgadito_BAJ;Isla Delgadito;;;;;;;;;;;;;x
b_isla_don_boni_JA;Isla Don Boni;;;;;;;;;;;;;x
b_isla_espirito_santo_BAJ;Isla Espirito Santo;;;;;;;;;;;;;x
b_isla_mujeres_QR;Isla Mujeres;;;;;;;;;;;;;x
b_isla_pasion_QR;Isla Pasión;;;;;;;;;;;;;x
b_isla_raton_BOL;Isla Raton;;;;;;;;;;;;;x
b_isla_san_lorenzo_BAJ;Isla San Lorenzo;;;;;;;;;;;;;x
b_isla_san_luis_BAJ;Isla San Luis;;;;;;;;;;;;;x
b_islamorada_FL;Islamorada;;;;;;;;;;;;;x
b_isle_aux_morts_NL_adj;Isle aux Mortsian;;;;;;;;;;;;;x
b_isle_aux_morts_NL;Isle aux Morts;;;;;;;;;;;;;x
b_isleta_NM;Isleta;;;;;;;;;;;;;x
b_islip_NY;Islip;;;;;;;;;;;;;x
b_isola_MS;Isola;;;;;;;;;;;;;x
b_issano_GUY_adj;Issanoian;;;;;;;;;;;;;x
b_issano_GUY;Issano;;;;;;;;;;;;;x
b_issaquah_WA;Issaquah;;;;;;;;;;;;;x
b_itaguei_ANT_adj;Itagüíian;;;;;;;;;;;;;x
b_itaguei_ANT;Itagüí;;;;;;;;;;;;;x
b_ithaca_MI;Ithaca;;;;;;;;;;;;;x
b_ithaca_NY;Ithaca;;;;;;;;;;;;;x
b_itta_bena_MS;Itta Bena;;;;;;;;;;;;;x
b_ituni_GUY_adj;Ituniian;;;;;;;;;;;;;x
b_ituni_GUY;Ituni;;;;;;;;;;;;;x
b_itzan_PT;Itzan;;;;;;;;;;;;;x
b_iva_SC;Iva;;;;;;;;;;;;;x
b_ivanhoe_MT;Ivanhoe;;;;;;;;;;;;;x
b_ivanhoe_VA;Ivanhoe;;;;;;;;;;;;;x
b_iverness_FL;Iverness;;;;;;;;;;;;;x
b_ivydale_WV;Ivydale;;;;;;;;;;;;;x
b_ixcan_GT;Ixcán;;;;;;;;;;;;;x
b_ixcateopan_GR;Ixcateopan;;;;;;;;;;;;;x
b_ixcatlan_OA;Ixcatlan;;;;;;;;;;;;;x
b_ixcoy_GT;Ixcoy;;;;;;;;;;;;;x
b_ixhuatlan_de_madero_VE;Ixhuatlán de Madero;;;;;;;;;;;;;x
b_ixhuatlan_del_sureste_OA;Ixhuatlán del Sureste;;;;;;;;;;;;;x
b_ixhuatlancillo_VE;Ixhuatlancillo;;;;;;;;;;;;;x
b_ixhuitz_CP;Ixhuitz;;;;;;;;;;;;;x
b_ixkun_PT;Ixkún;;;;;;;;;;;;;x
b_ixlu_PT;Ixlú;;;;;;;;;;;;;x
b_ixtacomitan_CP;Ixtacomitán;;;;;;;;;;;;;x
b_ixtanche_PT;Ixtanché;;;;;;;;;;;;;x
b_ixtapa_JA;Ixtapa;;;;;;;;;;;;;x
b_ixtapa_MC;Ixtapa;;;;;;;;;;;;;x
b_ixtepec_OA;Ixtepec;;;;;;;;;;;;;x
b_ixtlahuacan_CL;Ixtlahuacán;;;;;;;;;;;;;x
b_ixtutz_PT;Ixtutz;;;;;;;;;;;;;x
b_izabal_GT;Izabal;;;;;;;;;;;;;x
b_izamal_YU;Izamal;;;;;;;;;;;;;x
b_izee_OR;Izee;;;;;;;;;;;;;x
b_iztapalapa_MX;Iztapalapa;;;;;;;;;;;;;x
b_izucar_de_matamoros_PU;Izúcar de Matamoros;;;;;;;;;;;;;x
b_jaboncillos_COA;Jaboncillos;;;;;;;;;;;;;x
b_jabuti_RR;Jabuti;;;;;;;;;;;;;x
b_jackman_ME;Jackman;;;;;;;;;;;;;x
b_jackpot_NV;Jackpot;;;;;;;;;;;;;x
b_jackson_adj;Jacksonian;;jacksoner;;;;;;;;;;;x
b_jackson_CA;Jackson;Jackson;Jackson;;Jackson;;;;;;;;;x
b_jackson_MI;Jackson;;;;;;;;;;;;;x
b_jackson_MO;Jackson;;;;;;;;;;;;;x
b_jackson_MS;Jackson;;;;;;;;;;;;;x
b_jackson_OH;Jackson;;;;;;;;;;;;;x
b_jackson_TN;Jackson;;;;;;;;;;;;;x
b_jackson_WY;Jackson;;;;;;;;;;;;;x
b_jacksonport_WI;Jacksonport;;;;;;;;;;;;;x
b_jacksonville_AR;Jacksonville;;;;;;;;;;;;;x
b_jacksonville_FL;Jacksonville;;;;;;;;;;;;;x
b_jacksonville_NB;Jacksonville;;;;;;;;;;;;;x
b_jacksonville_NC;Jacksonville;;;;;;;;;;;;;x
b_jacksonville_OR;Jacksonville;;;;;;;;;;;;;x
b_jacksonville_TX;Jacksonville;;;;;;;;;;;;;x
b_jacmel_HA;Jacmel;;;;;;;;;;;;;x
b_jacona_MC;Jacona;;;;;;;;;;;;;x
b_jacura_VNZ_adj;Jacuraian;;;;;;;;;;;;;x
b_jacura_VNZ;Jacura;;;;;;;;;;;;;x
b_jaffray_BC;Jaffray;;;;;;;;;;;;;x
b_jagua_CUB;Jagua;;;;;;;;;;;;;x
b_jaguey_CUB;Jaguey;;;;;;;;;;;;;x
b_jagueyal_CUB;Jagueyal;;;;;;;;;;;;;x
b_jaina_YU;Jaina;;;;;;;;;;;;;x
b_jalapa_TB;Jalapa;;;;;;;;;;;;;x
b_jalpa_ZA;Jalpa;;;;;;;;;;;;;x
b_jalpan_de_serra_QE;Jalpan de Serra;;;;;;;;;;;;;x
b_jaltenco_MX;Jaltenco;;;;;;;;;;;;;x
b_jamaica_CUB;Jamaica;;;;;;;;;;;;;x
b_jamaica_NY;Jamaica;;;;;;;;;;;;;x
b_jamal_CUB;Jamal;;;;;;;;;;;;;x
b_jamapa_VE;Jamapa;;;;;;;;;;;;;x
b_jamestown_KY;Jamestown;;;;;;;;;;;;;x
b_jamestown_MO;Jamestown;;;;;;;;;;;;;x
b_jamestown_NY;Jamestown;;;;;;;;;;;;;x
b_jamesville_NY;Jamesville;;;;;;;;;;;;;x
b_jamundi_COL_adj;Jamundíian;;;;;;;;;;;;;x
b_jamundi_COL;Jamundí;;;;;;;;;;;;;x
b_jan_thiel_WWI_adj;Jan Thielian;;;;;;;;;;;;;x
b_jan_thiel_WWI;Jan Thiel;;;;;;;;;;;;;x
b_jardin_TAM;Jardin;;;;;;;;;;;;;x
b_jaronu_CUB;Jaronu;;;;;;;;;;;;;x
b_jasper_FL;Jasper;;;;;;;;;;;;;x
b_jasper_GA;Jasper;;;;;;;;;;;;;x
b_jasper_NY;Jasper;;;;;;;;;;;;;x
b_jasper_TN;Jasper;;;;;;;;;;;;;x
b_jasper_TX;Jasper;;;;;;;;;;;;;x
b_jatibonico_CUB;Jatibonico;;;;;;;;;;;;;x
b_jauco_CUB;Jauco;;;;;;;;;;;;;x
b_jaumave_TM;Jaumave;;;;;;;;;;;;;x
b_java_SD;Java;;;;;;;;;;;;;x
b_javouhey_FRG_adj;Javouheyian;;;;;;;;;;;;;x
b_javouhey_FRG;Javouhey;;;;;;;;;;;;;x
b_jean_rabel_HA;Jean-Rabel;;;;;;;;;;;;;x
b_jeanerette_LA;Jeanerette;;;;;;;;;;;;;x
b_jeddito_AZ;Jeddito;;;;;;;;;;;;;x
b_jefferson_AR;Jefferson;;;;;;;;;;;;;x
b_jefferson_city_MO;Jefferson City;;;;;;;;;;;;;x
b_jefferson_GA;Jefferson;;;;;;;;;;;;;x
b_jefferson_NY;Jefferson;;;;;;;;;;;;;x
b_jefferson_TX;Jefferson;;;;;;;;;;;;;x
b_jefferson_WI;Jefferson;;;;;;;;;;;;;x
b_jeffersontown_KY;Jeffersontown;;;;;;;;;;;;;x
b_jeffersonville_GA;Jeffersonville;;;;;;;;;;;;;x
b_jemison_AL;Jemison;;;;;;;;;;;;;x
b_jena_FL;Jena;;;;;;;;;;;;;x
b_jena_LA;Jena;;;;;;;;;;;;;x
b_jenks_OK;Jenks;;;;;;;;;;;;;x
b_jenner_AB;Jenner;;;;;;;;;;;;;x
b_jenners_PA;Jenners;;;;;;;;;;;;;x
b_jerez_de_garcia_salinas_ZA;Jerez de García Salinas;;;;;;;;;;;;;x
b_jerico_ANT;Jericó;;;;;;;;;;;;;x
b_jerome_ID;Jerome;;;;;;;;;;;;;x
b_jersey_city_NJ;Jersey City;;;;;;;;;;;;;x
b_jerseyville_IL;Jerseyville;;;;;;;;;;;;;x
b_jerseyville_ON;Jerseyville;;;;;;;;;;;;;x
b_jessup_GA;Jessup;;;;;;;;;;;;;x
b_jesuit_bend_LA;Jesuit Bend;;;;;;;;;;;;;x
b_jesus_carranza_VE;Jesús Carranza;;;;;;;;;;;;;x
b_jesus_de_otoro_HN;Jesus de Otoro;;;;;;;;;;;;;x
b_jesus_gomez_portugal_AG;Jesús Gómez Portugal;;;;;;;;;;;;;x
b_jesus_gonzalez_ortega_ZA;Jesús González Ortega;;;;;;;;;;;;;x
b_jesus_maria_AG;Jesús María;;;;;;;;;;;;;x
b_jicarita_PAN;Jicarita;;;;;;;;;;;;;x
b_jicaron_PAN;Jicarón;;;;;;;;;;;;;x
b_jicayan_OA;Jicayan;;;;;;;;;;;;;x
b_jiggs_NV;Jiggs;;;;;;;;;;;;;x
b_jiguani_CUB;Jiguani;;;;;;;;;;;;;x
b_jilotlan_de_los_dolores_MC;Jilotlán de los Dolores;;;;;;;;;;;;;x
b_jimenez_CH;Jiménez;;;;;;;;;;;;;x
b_jinotega_NI;Jinotega;;;;;;;;;;;;;x
b_jiqui_CUB;Jiqui;;;;;;;;;;;;;x
b_jiquilisco_SV;Jiquilisco;;;;;;;;;;;;;x
b_jiutepec_MX;Jiutepec;;;;;;;;;;;;;x
b_joana_VNZ_adj;Joanaian;;;;;;;;;;;;;x
b_joana_VNZ;Joana;;;;;;;;;;;;;x
b_joanna_GUY_adj;Joannaian;;;;;;;;;;;;;x
b_joanna_GUY;Joanna;;;;;;;;;;;;;x
b_jobompiche_PT;Jobompiche;;;;;;;;;;;;;x
b_jocoro_SV;Jocoro;;;;;;;;;;;;;x
b_johnson_city_NY;Johnson City;;;;;;;;;;;;;x
b_johnson_space_center_TX;Johnson Space Center;;;;;;;;;;;;;x
b_johnston_IA;Johnston;;;;;;;;;;;;;x
b_johnston_SC;Johnston;;;;;;;;;;;;;x
b_johnstown_CO;Johnstown;;;;;;;;;;;;;x
b_johnstown_NE;Johnstown;;;;;;;;;;;;;x
b_johnstown_NY;Johnstown;;;;;;;;;;;;;x
b_johnstown_PA;Johnstown;;;;;;;;;;;;;x
b_joliet_IL;Joliet;;;;;;;;;;;;;x
b_jolly_harbour_ANB;Jolly Harbour;;;;;;;;;;;;;x
b_jolly_TX;Jolly;;;;;;;;;;;;;x
b_jonesboro_AR;Jonesboro;;;;;;;;;;;;;x
b_jonesville_LA;Jonesville;;;;;;;;;;;;;x
b_jonesville_MI;Jonesville;;;;;;;;;;;;;x
b_jonquiere_QC;Jonquière;;;;;;;;;;;;;x
b_joplin_MO;Joplin;;;;;;;;;;;;;x
b_jordan_valley_OR;Jordan Valley;;;;;;;;;;;;;x
b_jose_maria_morelos_QR;José María Morelos;;;;;;;;;;;;;x
b_josefa_PAN_adj;Josefaian;;;;;;;;;;;;;x
b_josefa_PAN;Josefa;;;;;;;;;;;;;x
b_joseph_OR;Joseph;;;;;;;;;;;;;x
b_jost_van_dyke_VI;Jost van Dyke;;;;;;;;;;;;;x
b_joutel_QC;Joutel;;;;;;;;;;;;;x
b_jovellanos_CUB;Jovellanos;;;;;;;;;;;;;x
b_joyce_LA;Joyce;;;;;;;;;;;;;x
b_juan_aldama_CH;Juan Aldama;;;;;;;;;;;;;x
b_juan_aldama_ZA;Juan Aldama;;;;;;;;;;;;;x
b_juan_francisco_bulnes_HN;Juan Francisco Bulnes;;;;;;;;;;;;;x
b_juana_moza_VE;Juana Moza;;;;;;;;;;;;;x
b_juangriego_WWI_adj;Juangriegoian;;;;;;;;;;;;;x
b_juangriego_WWI;Juangriego;;;;;;;;;;;;;x
b_juarez_HI;Juárez;;;;;;;;;;;;;x
