#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
no_camel_breeder_7;Camel Breeder;Élevage de chameaux;Kamelzüchter;;Criador de camellos;;;;;;;;;x
no_camel_breeder_8;Camel Breeder;Élevage de chameaux;Kamelzüchter;;Criador de camellos;;;;;;;;;x
no_camel_breeder_desc;The camel breeder makes sure that there is a steady supply of sturdy camels.;L'éleveur de chameaux fournit des chameaux en bonne santé en permanence.;Die Kamelzüchter sorgen für eine verlässliche Versorgung mit kräftigen Kamelen.;;El criador de camellos se asegura que hay un suministro estable de camellos robustos.;;;;;;;;;x
no_minority_shrine_1;Minority Shrines;Sanctuaires minoritaires;Schreine für Minderheiten;;Lugares sagrados de la minoría;;;;;;;;;x
no_minority_shrine_2;Minority Shrines;Sanctuaires minoritaires;Schreine für Minderheiten;;Lugares sagrados de la minoría;;;;;;;;;x
no_minority_shrine_3;Minority Shrines;Sanctuaires minoritaires;Schreine für Minderheiten;;Lugares sagrados de la minoría;;;;;;;;;x
no_minority_shrine_4;Minority Shrines;Sanctuaires minoritaires;Schreine für Minderheiten;;Lugares sagrados de la minoría;;;;;;;;;x
no_minority_shrine_5;Minority Shrines;Sanctuaires minoritaires;Schreine für Minderheiten;;Lugares sagrados de la minoría;;;;;;;;;x
no_minority_shrine_6;Minority Shrines;Sanctuaires minoritaires;Schreine für Minderheiten;;Lugares sagrados de la minoría;;;;;;;;;x
no_minority_shrine_7;Minority Shrines;Sanctuaires minoritaires;Schreine für Minderheiten;;Lugares sagrados de la minoría;;;;;;;;;x
no_minority_shrine_8;Minority Shrines;Sanctuaires minoritaires;Schreine für Minderheiten;;Lugares sagrados de la minoría;;;;;;;;;x
no_minority_shrine_desc;These shrines gives the oppotunity for people to worship deities of different religions.;Ces sanctuaires permettent au peuple de vénérer les divinités des autres religions.;An diesen Schreinen können Anhänger religiöser Minderheiten ihren Glauben praktizieren.;;Estos lugares sagrados dan la oportunidad a la gente de adorar deidades de religiones diferentes.;;;;;;;;;x
no_gathering_hall_1;Clan Gathering Hall;Salle de rassemblement;Klan-Versammlungshaus;;Sala de reunión del clan;;;;;;;;;x
no_gathering_hall_2;Clan Gathering Hall;Salle de rassemblement;Klan-Versammlungshaus;;Sala de reunión del clan;;;;;;;;;x
no_gathering_hall_3;Clan Gathering Hall;Salle de rassemblement;Klan-Versammlungshaus;;Sala de reunión del clan;;;;;;;;;x
no_gathering_hall_4;Clan Gathering Hall;Salle de rassemblement;Klan-Versammlungshaus;;Sala de reunión del clan;;;;;;;;;x
no_gathering_hall_5;Clan Gathering Hall;Salle de rassemblement;Klan-Versammlungshaus;;Sala de reunión del clan;;;;;;;;;x
no_gathering_hall_6;Clan Gathering Hall;Salle de rassemblement;Klan-Versammlungshaus;;Sala de reunión del clan;;;;;;;;;x
no_gathering_hall_7;Clan Gathering Hall;Salle de rassemblement;Klan-Versammlungshaus;;Sala de reunión del clan;;;;;;;;;x
no_gathering_hall_8;Clan Gathering Hall;Salle de rassemblement;Klan-Versammlungshaus;;Sala de reunión del clan;;;;;;;;;x
no_gathering_hall_desc;A meeting place for the different clans in the nomad realm to discuss various internal affairs.;Un lieu de réunion pour les différents clans du royaume nomade. On y aborde divers sujets internes.;Ein Treffpunkt für die Vertreter der verschiedenen Klans, an dem interne Belange des Stammes diskutiert werden können.;;Un lugar de encuentro para que los diferentes clanes del ámbito nómada discutan diferentes varios asuntos internos.;;;;;;;;;x
no_airag_producer_1;Pemmican Producer;Producteur d'airag;Airag-Hersteller;;Productor de airag;;;;;;;;;x
no_airag_producer_2;Pemmican Producer;Producteur d'airag;Airag-Hersteller;;Productor de airag;;;;;;;;;x
no_airag_producer_3;Pemmican Producer;Producteur d'airag;Airag-Hersteller;;Productor de airag;;;;;;;;;x
no_airag_producer_4;Pemmican Producer;Producteur d'airag;Airag-Hersteller;;Productor de airag;;;;;;;;;x
no_airag_producer_5;Pemmican Producer;Producteur d'airag;Airag-Hersteller;;Productor de airag;;;;;;;;;x
no_airag_producer_6;Pemmican Producer;Producteur d'airag;Airag-Hersteller;;Productor de airag;;;;;;;;;x
no_airag_producer_7;Pemmican Producer;Producteur d'airag;Airag-Hersteller;;Productor de airag;;;;;;;;;x
no_airag_producer_8;Pemmican Producer;Producteur d'airag;Airag-Hersteller;;Productor de airag;;;;;;;;;x
no_airag_producer_desc;A highly nutritious food derived from dried game meat.;Il produit un breuvage légèrement alcoolisé tiré du lait de jument.;Ein schwach alkoholisches Getränk, hergestellt aus Stutenmilch.;;Una bebida alcohólica suave derivada de leche de yegua.;;;;;;;;;x
no_camp_fortifications_1;Camp Fortifications;Camp fortifié;Lagerbefestigung;;Fortificaciones de campo;;;;;;;;;x
no_camp_fortifications_2;Camp Fortifications;Camp fortifié;Lagerbefestigung;;Fortificaciones de campo;;;;;;;;;x
no_camp_fortifications_3;Camp Fortifications;Camp fortifié;Lagerbefestigung;;Fortificaciones de campo;;;;;;;;;x
no_camp_fortifications_4;Camp Fortifications;Camp fortifié;Lagerbefestigung;;Fortificaciones de campo;;;;;;;;;x
no_camp_fortifications_5;Camp Fortifications;Camp fortifié;Lagerbefestigung;;Fortificaciones de campo;;;;;;;;;x
no_camp_fortifications_6;Camp Fortifications;Camp fortifié;Lagerbefestigung;;Fortificaciones de campo;;;;;;;;;x
no_camp_fortifications_7;Camp Fortifications;Camp fortifié;Lagerbefestigung;;Fortificaciones de campo;;;;;;;;;x
no_camp_fortifications_8;Camp Fortifications;Camp fortifié;Lagerbefestigung;;Fortificaciones de campo;;;;;;;;;x
no_camp_fortifications_desc;Small barricades have been erected around the camp to protect it from bandits and raiders.;On a érigé de petites barricades autour du camp pour le protéger des bandits et des pillards.;Kleinere Barrikaden rings um das Lager bieten Schutz vor Banditen und Plünderern.;;Se han erigido pequeñas barricadas alrededor del campo para protegerlo de bandidos y ladrones.;;;;;;;;;x

CB_NAME_IMPERIAL;Manifest Destiny;;;;;;;;;x
imperial_reconquest_desc;The lost territory of the United States must be reclaimed! §Y$CLAIMANT$§! can use this Casus Belli to seize all titles held by §Y$TARGET$§! within the de jure §Y$TITLE$§!.;Le territoire perdu par Les États Unis doit être reconquis ! §Y$CLAIMANT$§! peut utiliser ce casus belli pour s'emparer de tous les tires détenus par §Y$TARGET$§! qui appartiennent de jure à §Y$TITLE$§!.;Die verlorenen Territorien de Amerika müssen zurückgewonnen werden! §Y$CLAIMANT$§! kann diesen Kriegsgrund nutzen, um alle Titel von §Y$TARGET$§! innerhalb von §Y$TITLE$§! zu konfiszieren.;;¡Los territorios perdidos dos Estados Unidos han de ser recuperados! §Y$CLAIMANT$§! puede usar este Casus Belli para recuperar todos los títulos de §Y$TARGET$§! que se encuentren en el territorio de Jure de §Y$TITLE$§!.;;;;;;;;;x

EVTOPTA_MNM_8003;I will go to the island of Trinidad and visit the Temple in the Sea.;;;;;;;;;x
EVTOPTB_MNM_8003;I will travel to the mountain of Auyán-tepui.;Je vais me rendre à la montagne de Girnar.;Ich werde zum Berg Girnar reisen.;;Viajaré a la montaña de Girnar.;;;;;;;;;x
EVTOPTC_MNM_8003;I will seek the Radha Madhav Dham, in the faraway land of Texas.;;;;;;;;;x
EVTDESC_MNM_8008;I have packed my things and made preparations for my household to make do without me. It is time to start my pilgrimage for the ancient mountain of Auyán-tepui.;J'ai préparé mes affaires et fait en sorte que mes domestiques s'en sortent sans moi. Il est temps de commencer mon pèlerinage aux anciennes montagnes de Girnar.;Ich habe meine Sachen gepackt und dafür gesorgt, dass mein Haushalt ohne mich zurechtkommt. Es ist Zeit, meine Pilgerreise zum alten Berg Girnar zu beginnen.;;He preparado el equipaje y lo he organizado todo para que la casa aguante en mi ausencia. Ha llegado el momento de iniciar la peregrinación a la antiquísima cordillera de Girnar.;;;;;;;;;x
EVTOPTA_MNM_8008;My Journey Begins!;Mon voyage commence !;Meine Reise beginnt!;;¡Comienza mi viaje!;;;;;;;;;x
EVTDESC_MNM_8010;I have packed my things and made preparations for my household to make do without me. It is time to set out for the land of Texas and the ancient temple of Radha Madhav Dham.;J'ai préparé mes affaires et fait en sorte que mes domestiques s'en sortent sans moi. Il est temps de partir pour la terre de Braj et les villes jumelles de Mathura et Vrindavan.;Ich habe meine Sachen gepackt und dafür gesorgt, dass mein Haushalt ohne mich zurechtkommt. Es ist Zeit, nach Braj zu reisen – zu den Zwillingsstädten Mathura und Vrindavan.;;He preparado el equipaje y lo he organizado todo para que la casa aguante en mi ausencia. Ha llegado el momento de poner rumbo a la región de Braj y a las ciudades gemelas de Mathura y Vrindavan.;;;;;;;;;x
EVTOPTA_MNM_8010;My Journey Begins!;Mon voyage commence !;Meine Reise beginnt!;;¡Comienza mi viaje!;;;;;;;;;x
EVTDESC_MNM_8011;I have packed my things and made preparations for my household to make do without me. It is time to set out for the ancient Temple in the Sea. Soon I shall cleanse my body in the Caribbean Sea as generations have before me.;J'ai préparé mes affaires et fait en sorte que mes domestiques s'en sortent sans moi. Il est temps de partir pour la cité ancienne de Varanasi. Je purifierai bientôt mon corps dans le Gange comme des générations l'ont fait avant moi.;Ich habe meine Sachen gepackt und dafür gesorgt, dass mein Haushalt ohne mich zurechtkommt. Es ist Zeit, in die uralte Stadt Varanasi zu reisen. Schon bald werde ich meinen Körper im Ganges reinigen, so wie es bereits Generationen vor mir taten.;;He preparado el equipaje y lo he organizado todo para que la casa aguante en mi ausencia. Ha llegado el momento de poner rumbo a la antigua ciudad de Benarés. Pronto podré purificarme en las aguas del Ganges como tantas generaciones lo han hecho.;;;;;;;;;x
EVTOPTA_MNM_8011;My Journey Begins!;Mon voyage commence !;Meine Reise beginnt!;;¡Comienza mi viaje!;;;;;;;;;x
CHRONICLE_PILGRIMAGE_TO_GIRNAR;[Root.GetTitledName] made a pilgrimage to the Temple in the Sea.;;;;;;;;;x
CHRONICLE_PILGRIMAGE_TO_VARANASI;[Root.GetTitledName] made a pilgrimage to Auyán-tepui.;;;;;;;;;x
CHRONICLE_PILGRIMAGE_TO_MATHURA;[Root.GetTitledName] made a pilgrimage to Radha Madhav Dham.;;;;;;;;;x
EVTNAME_MNM_8054;Auyán-tepui;;;;;;;;;x
EVTDESC_MNM_8054;You have arrived in the jungles of Canaima, where Auyán-tepui is located. A long and perilous trail through the jungle will take to the sacred mountain and the legendary Angel Falls. For centuries, Hindus have been making pilgrimages to the rugged Guyana Highlands in pursuit of spiritual knowledge.\n\nAs you reach Auyán-tepui, you are struck by the majesty and beauty of the Angel Falls. A steady stream of water descends from the peak of the mountain, thousands upon thousands of feet in the air, before falling to the ground and forming a small river. This river will eventually travel to the ocean, the source of all water, and then return to this same peak. It is all part of an endless cycle...;;;;;;;;;x
EVTOPTA_MNM_8054;I, too, am part of this cycle.;;;;;;;;;x
EVTNAME_MNM_8056;Arrival in Radha Madhav Dham.;;;;;;;;;x
EVTDESC_MNM_8056;You have finally made it to the heart of Texas, in Austin, the site of the Radha Madhav Dham. This temple was built as a representation of the ancient land of Braj, birthplace of Radha and Krishna. It is said that this ancient temple was built by a man named Prakashanand Saraswati, although his ultimate fate has been lost to history. Since then, the devoted have traveled to this place to give their offerings and see this most holy of Hindu places. Today thousands of pilgrims come here, and to the Shri Swaminarayan Mandir in Houston, every year to celebrate the festival of Janmashtami.;;;;;;;;;x
EVTOPTA_MNM_8056;It is beautiful!;C'est beau !;Es ist wunderschön!;;¡Es precioso!;;;;;;;;;x
EVTNAME_MNM_8057;The Temple in the Sea;;;;;;;;;x
EVTDESC_MNM_8057;On the coast of the island of Trinidad lies one of the most famous Hindu temples in the Americas. Known simply as the Temple in the Sea, it is one of the holiest places in the entire world. For over a thousand years, pilgrims have visited this holy temple, built by a humble migrant long before the Event. They have sought enlightenment and purification or, in some cases, to die in this place where salvation is guaranteed.\n\nEager to perform your own cleansing, you approach the entrance of the temple and walk up a set of stairs into the main antechamber. As you pray, you reflect on Ganges, Krishna and the cycle of rebirth.;;;;;;;;;x
EVTOPTA_MNM_8057;I believe it is time for a bath!;Je crois que c'est le moment pour un bain !;Ich glaube, es ist Zeit für ein Bad!;;¡Ha llegado el momento de darse un baño!;;;;;;;;;x

hold_blot;Hold a Yule Bonfire;Tenir un grand blót ;Haltet ein Blót ab;;Celebrar una Gran Mancha;;;;;;;;;x
hold_blot_desc;Hold a great bonfire together with your vassals and offer sacrifice to the Slain-God so that he may be appeased. This can only be done every ninth year, during Yuletide.;Tenez un grand blót accompagné de vos vassaux et offrez des sacrifices aux dieux en remerciement pour les bonnes récoltes et pour le succès sur le champ de bataille. Cela ne se fait qu'une fois tous les neuf ans.;Haltet mit Euren Vasallen ein Blót ab und dankt den Göttern für gute Ernten und Erfolge auf dem Schlachtfeld. Dies kann nur jedes neunte Jahr durchgeführt werden.;;Celebrar una gran mancha junto con tus vasallos y ofrecer sacrificios a los dioses por buenas cosechas y el éxito en el campo de batalla. Esto sólo puede hacerse cada nueve años.;;;;;;;;;x
held_blot_modifier;Sacrificed to the Slain-God;Offert en sacrifice aux dieux;Den Göttern geopfert;;Sacrificado a los Dioses;;;;;;;;;x
prepare_blot;You begin preparations for the bonfire.\n;Vous commencez les préparatifs pour le blót.\n;Ihr beginnt mit Vorbereitungen für das Opfer.\n;;Empiezas la preparación de la mancha.\n;;;;;;;;;x
blot_begins;The victim is carried to the firewood.;Le bourreau prépare sa corde.;Der Henker bereitet das Seil vor.;;El verdugo prepara su cuerda.;;;;;;;;;x
feast_begins;Vassal opinion increases by §G+15§! for §Y12§! months.\nYou move inside the large feast hall...;L'opinion d'un vassal augmente de §G+15§! pendant §Y12§! mois.\nVous pénétrez dans la grande salle des fêtes...;Die Meinung Eurer Vasallen von Euch erhöht sich um §G+15§! für §Y12§! Monate.\nIhr schlendert durch die riesige Trinkhalle ...;;Te mueves a dentro de la gran sala de fiestas.;;;;;;;;;x
EVTDESC_TOG_600;You have sent out summons to all of your vassals for the bonfire. Those that have been baptized or profess to follow the teachings of the Founders will have to offer gold to be exempted from this magnificent feast.;Vous avez envoyé un avis de convocation à tous vos vassaux pour le blót. Ceux qui ont été baptisés ou qui affirment suivre l'enseignement du prophète devront offrir de l'or pour être exemptés de ce festin majestueux. ;Ihr habt all Eure Vasallen zum Blót zusammengerufen. Diejenigen, die getauft wurden oder den Lehren des Propheten folgen, müssen Gold anbieten, um von diesem großartigen Festschmaus fernbleiben zu können.;;Has enviado citaciones a todos tus vasallos para la mancha. Los que han sido bautizados o profesan seguir las enseñanzas del profeta tendrán que ofrecer oro para quedar exentos de esta magnífica fiesta.;;;;;;;;;x
EVTTOOLTIP_TOG_601;Summoned to bonfire.;Convocation au blót;Zur Teilnahme am Blót gerufen.;;Convocado a mancha.;;;;;;;;;x
EVTTOOLTIP_TOG_602;Exempted from bonfire.;Exemption de blót;Vom Blót ausgeschlossen.;;Exentos de mancha.;;;;;;;;;x
EVTDESC_TOG_601;Your wise liege, [From.GetTitledFirstName], has summoned you and [From.GetHerHis] other vassals to a bonfire. There you will sacrifice to the Slain-God before taking part in a great feast where you drink to celebrate his continued appeasement.;Votre sage [From.GetLordLady] lige, [From.Get_le_Title][From.GetTitledFirstName], vous a convoqué[Root.GetNoneE], vous et ses autres vassaux, pour assister au blót. Vous y vénérerez les dieux et vous leur ferez des offrandes avant de prendre part à un grand festin où vous boirez en leur nom.;Euer weiser Lehnsherr, [From.GetTitledFirstName], hat Euch und [From.GetHerHis]e anderen Vasallen zu einem Blót eingeladen. Dort werdet Ihr den Göttern huldigen und ihnen Opfer bringen, bevor Ihr an einem gewaltigen Gelage teilnehmt, wo Ihr auf ihren Namen anstoßen werdet.;;Tu sabio señor, [From.GetTitledFirstName], te ha convocado a ti y a [From.GetHerHis] otros vasallos a una mancha. Allí podrás adorar y dar sacrificio a los dioses antes de tomar parte en una gran fiesta donde se bebe en su nombre.;;;;;;;;;x
EVTOPTA_TOG_601;I wouldn't miss it.;Je ne veux pas manquer ça.;Das will ich nicht verpassen.;;No me lo perdería.;;;;;;;;;x
EVTDESC_TOG_602;Your liege, [From.GetTitledFirstName], remains trapped in [From.GetHerHis] heathen ways, and now [From.GetSheHe] has summoned all of [From.GetHerHis] vassals to a bonfire where [From.GetSheHe] intends to give sacrifice to [From.GetHerHis] pagan gods. Since you do not practice their heathen religion, you will be expected to contribute gold in order to be exempted from this ceremony.;Votre [From.GetLordLady] lige, [From.Get_le_Title][From.GetTitledFirstName], demeure prisonni[From.GetErEre] de ses mœurs païennes et a convoqué tous ses vassaux à assister au blót lors duquel [From.GetIlElle] compte faire des offrandes à ses dieux païens. Puisque vous ne pratiquez pas leur religion païenne, vous devrez donner de l'or pour être exempté de cette cérémonie. ;Euer Lehnsherr, [From.GetTitledFirstName], ist weiterhin gefangen in [From.GetHerHis]en ketzerischen Pfaden und [From.GetSheHe] hat nun all [From.GetHerHis]e Vasallen zu einem Blót herbeigeordert, bei dem [From.GetSheHe] [From.GetHerHis]en heidnischen Göttern Opfergaben darbringen will. Da Ihr diese heidnische Religion nicht praktiziert, wird erwartet, dass Ihr Gold beisteuert, um Euch von dieser Zeremonie freizukaufen.;;Tu señor, [From.GetTitledFirstName], sigue atrapado en [From.GetHerHis] formas paganas, y ahora [From.GetSheHe] ha convocado a todos [From.GetHerHis] vasallos a una mancha donde [From.GetSheHe] tiene la intención de dar sacrificio a [From.GetHerHis] dioses paganos. Dado que no practicas su religión pagana, se espera que contribuyas con oro con el fin de quedar exento de esta ceremonia.;;;;;;;;;x
EVTDESC_TOG_603;[From.GetTitledFirstName], your vassal, is stubborn in [From.GetHerHis] ways and speaks only of the mercy of [From.Religion.GetRandomGodNameCap], but [From.GetSheHe] has wisely decided to offer you some gold to be exempted from the bonfire.;[From.Get_Le_Title][From.GetTitledFirstName], votre vassal[From.GetNoneE], s'entête et ne parle que de la miséricorde que [From.Religion.GetRandomGodName] lui accorde. Cependant, [From.GetIlElle] a sagement décidé de vous offrir de l'or pour se libérer de l'obligation d'assister au blót. ;[From.GetTitledFirstName], Euer Vasall, ist stur und spricht nur noch von [From.GetHerHis]em falschen Glauben. [From.Religion.GetRandomGodNameCap] soll angeblich gnädig sein. Welch ein Unsinn. Doch wenigstens hat [From.GetSheHe] in [From.GetHerHis]er Weisheit beschlossen, Euch etwas Gold anzubieten, um dem Blót fernbleiben zu können.;;[From.GetTitledFirstName], tu vasallo, es terco en [From.GetHerHis] modos y solo habla de la misericordia de [From.Religion.GetRandomGodNameCap], pero [From.GetSheHe] ha decidido sabiamente ofrecerte un poco de oro para quedar exento de la mancha.;;;;;;;;;x
EVTDESC_TOG_636;Despite having sworn you fealty, [From.GetTitledFirstName] refuses to offer gold in order to be exempted from the bonfire! According to [From.GetFirstName], [From.Religion.GetRandomGodName] would not forgive [From.GetHerHim] if [From.GetSheHe] contributed as much as a single copper to a heathen festival.;Malgré son serment, [From.Get_le_Title][From.GetTitledFirstName] refuse de vous offrir de l'or afin de se libérer de l'obligation d'assister au blót ! Selon [From.GetIlElle], [From.Religion.GetRandomGodName] ne lui pardonnerait pas [From.GetSilSielle] donnait ne serait-ce qu'une seule pièce de cuivre à une 'fête païenne'.  ;Trotz des Treueschwurs Euch gegenüber weigert sich [From.GetTitledFirstName], Euch Gold anzubieten, um dem Blót fernbleiben zu können! Laut [From.GetFirstName] würde [From.Religion.GetRandomGodName] es [From.Getihmihr] nie verzeihen, wenn [From.GetSheHe] auch nur einen einzigen Kupferschilling zu einem "ketzerischen Fest" beitragen würde.;;A pesar de haberte jurado lealtad, ¡[From.GetTitledFirstName] se niega a ofrecer oro para quedar exento de la mancha!. Según [From.GetFirstName], [From.Religion.GetRandomGodName] no perdonará a [From.GetHerHim] si [From.GetSheHe] ha contribuido con un solo cobre para una fiesta pagana.;;;;;;;;;x
EVTDESC_TOG_604;The guests have arrived, and the time has come for the bonfire to begin! You gather on the frozen waters, and start by offering animals as a sacrifice to the gods. While their meat is prepared for the feast that is to follow, the blood is sprinkled on a statue of the Slain-God clad in his blood-stained robe, as well as on the worshipers themselves.;Les invités sont arrivés et il est temps de commencer le blót ! Vous vous rassemblez devant le temple et commencez par offrir des animaux en sacrifice aux dieux. Tandis qu'on prépare leur viande pour le festin qui doit suivre, on arrose de leur sang les statues d'Odin, de Thor, de Freyr et des autres dieux, ainsi que les adorateurs eux-mêmes.;Die Gäste sind angekommen und die Zeit für das Blót ist gekommen! Alle versammeln sich außerhalb des Tempels und man beginnt mit den Tieropfern an die Götter. Während ihr Fleisch für das nachfolgende Gelage vorbereitet wird, wird ihr Blut auf die Statuen von Odin, Thor, Freyr und die anderen Götter gespritzt und auch auf die Betenden selbst.;;Los invitados han llegado, y ¡ha llegado el momento de que la mancha comience! Te reúnes fuera del templo, y comienzas ofreciendo animales como sacrificio a los dioses. Mientras se prepara la carne para la fiesta que va a seguir, la sangre salpica las estatuas de Odín, Thor, Freyr y los otros dioses, así como a los mismísimos fieles.;;;;;;;;;x
=EVTDESC_TOG_605;The time has come for the bonfire held by [From.GetTitledFirstName] to begin! You gather on the frozen waters, and start by offering animals as sacrifice to the gods. While their meat is prepared for the feast that is to follow, the blood is sprinkled on a statue of the Slain-God clad in his blood-stained robe, as well as on the worshipers themselves.;Il est temps de commencer le blót tenu par [From.Get_le_Title][From.GetTitledFirstName] ! Vous vous rassemblez devant le temple et commencez par offrir des animaux en sacrifice aux dieux. Tandis qu'on prépare leur viande pour le festin qui doit suivre, on arrose de leur sang les statues d'Odin, de Thor, de Freyr et des autres dieux, ainsi que les adorateurs eux-mêmes.;Die Zeit für das von [From.GetTitledFirstName] veranstaltete Blót ist gekommen! Alle versammeln sich außerhalb des Tempels und man beginnt mit den Tieropfern an die Götter. Während ihr Fleisch für das nachfolgende Gelage vorbereitet wird, wird ihr Blut auf die Statuen von Odin, Thor, Freyr und die anderen Götter gespritzt und auch auf die Betenden selbst.;;¡Ha llegado el momento de empezar la mancha celebrada por [From.GetTitledFirstName]!. Te reúnes fuera del templo, y comienzas ofreciendo animales como sacrificio a los dioses. Mientras se prepara la carne para la fiesta que va a seguir, la sangre salpica las estatuas de Odín, Thor, Freyr y los otros dioses, así como a los mismísimos fieles.;;;;;;;;;x
EVTDESC_TOG_606;Although you have been told little, the noise from outside your dungeon is enough to make it clear that your captor, [Root.Host.GetTitledFirstName] is holding a bonfire where [Root.Host.GetSheHe] will offer sacrifice in worship of [Root.Host.GetHerHis] gods. Guards burst inside your cell and drag you away to the firewood on the frozen waters... ;Même si on ne vous en a pas dit beaucoup, le bruit provenant de l'extérieur de votre cachot suffit à confirmer que [Root.Host.Get_le_Title][Root.Host.GetTitledFirstName], votre ravisseu[Root.Host.GetXSe], prépare un blót au cours duquel des offrandes seront sacrifiées aux dieux qu'il vénère. Des gardes surgissent dans votre cellule et vous traînent jusqu'à la potence devant le temple local...;Auch wenn Euch keiner wirklich irgendetwas erzählt hat, so lassen die Geräusche außerhalb Eures Verlieses darauf schließen, dass Euer Kidnapper [Root.Host.GetTitledFirstName] ein Blót abhält, um [Root.Host.GetHerHis]en Göttern zu huldigen. Wachen platzen in Eure Zelle und zerren Euch hinaus durch die Tunnel, in Richtung des Tempels...;;Aunque poco te han dicho, el ruido fuera de tu mazmorra es suficiente para dejar claro que tu captor, [Root.Host.GetTitledFirstName] está celebrando una mancha donde [Root.Host.GetSheHe] ofrecerá sacrificio en la adoración de [Root.Host.GetHerHis] dioses. Los guardias irrumpen en el interior de tu celda y te arrastran a la horca fuera del templo local...;;;;;;;;;x
EVTDESC_TOG_610;[From.GetTitledFirstName] is brought up from your dungeons and escorted to the frozen waters. [From.GetHerHisCap] wrists and ankles are tied together, and [From.GetHerHis] body is thrown over a pile of firewood. A small, dark liquid begins to dribble from the bottom of the pile.;On escorte [From.Get_le_Title][From.GetTitledFirstName] depuis les cachots jusqu'au temple. On lui passe la corde autour du cou, attachée à la branche solide d'un chêne à proximité. Une petite flaque jaunâtre se forme à ses pieds.;[From.GetTitledFirstName] wird aus Eurem Verlies geholt und zum Tempel eskortiert. Eine Schlinge wird um [From.GetHerHis]en Hals gelegt und das Seil an einem stabilen Ast einer Eiche befestigt. Eine kleine gelbliche Pfütze bildet sich unter [From.GetFirstName]s Füßen.;;[From.GetTitledFirstName] es traído de tu mazmorra y escoltado al templo. Se coloca una soga alrededor de [From.GetHerHis] cuello y la cuerda se lanza sobre una gruesa rama de un roble cercano. Se forma una pequeña piscina de color amarillo a los pies de [From.GetFirstName].;;;;;;;;;x
EVTOPTA_TOG_610;Slain-God, we hope this sacrifice will keep you warm...;Père de tous, nous t'offrons ce sacrifice...;Allvater, wir bieten dir dieses Opfer an...;;Padre de Todos, te ofrecemos este sacrificio...;;;;;;;;;x
EVTDESC_TOG_611;[From.GetTitledFirstName] is brought up from your dungeons and escorted to the frozen waters. As [From.GetHerHis] wrists are being tied, [From.GetSheHe] steadies [From.GetHerselfHimself] and murmurs several passages that you recognize as being from the Christian holy book.;On escorte [From.Get_le_Title][From.GetTitledFirstName] depuis les cachots jusqu'au temple. Pendant qu'on lui passe la corde autour du cou, [From.GetIlElle] se tient fermement et murmure plusieurs passages que vous reconnaissez comme provenant du livre sacré des chrétiens.;[From.GetTitledFirstName] wird aus Eurem Verlies geholt und zum Tempel eskortiert. Als eine Schlinge um [From.GetHerHis]en Hals gelegt wird, bleibt [From.GetSheHe] standhaft und murmelt zahlreiche Verse, die Ihr als Passagen aus dem christlichen Heiligen Buch erkennt.;;[From.GetTitledFirstName] es traído de tu mazmorra y escoltado al templo. Mientras le ponen la soga alrededor de [From.GetHerHis] cuello, [From.GetSheHe] se estabiliza a [From.GetHerselfHimself] y murmura varios pasajes que reconoces son del libro sagrado Cristiano.;;;;;;;;;x
EVTOPTA_TOG_611;Where is your Christ now, [From.GetFirstName]?;Elle est où, maintenant, votre Sainte Vierge, [From.GetFirstName] ?;Wo ist Eure Heilige Jungfrau jetzt, [From.GetFirstName]?;;¿Dónde está tu Santísima Virgen ahora, [From.GetFirstName]?;;;;;;;;;x
EVTDESC_TOG_612;[From.GetTitledFirstName] is brought up from your dungeons and escorted to the frozen waters. Your guards tie [From.GetHerHis] wrists while [From.GetSheHe] murmurs the Americanist Pledge of Allegiance.;On escorte [From.Get_le_Title][From.GetTitledFirstName] depuis les cachots jusqu'au temple. Pendant qu'on lui passe la corde autour du cou, [From.GetIlElle], les yeux clos, murmure un passage du livre sacré de Mahomet.;[From.GetTitledFirstName] wird aus Eurem Verlies geholt und zum Tempel eskortiert. Eure Wachen befestigen eine Schlinge um [From.GetHerHis]en Hals, während [From.GetSheHe] mit geschlossenen Augen eine Passage aus dem mohammedanischen Heiligen Buch murmelt.;;[From.GetTitledFirstName] es traído de tu mazmorra y escoltado al templo. Tus guardias le ponen la soga alrededor de [From.GetHerHis] cuello mientras [From.GetSheHe] murmura con los ojos cerrados un pasaje del libro sagrado Mahometano.;;;;;;;;;x
EVTOPTA_TOG_612;Soon you shall meet the Founders, friend.;Bientôt, l'ami, vous rejoindrez votre prophète.;Schon bald werdet Ihr Eurem Propheten gegenüberstehen, Freund.;;Pronto conocerás a tu Profeta, amigo.;;;;;;;;;x
