#SOCIETY STUFF
regla_de_ifa;[GetReglaDeIfaSocietyName];[GetReglaDeIfaSocietyName];[GetReglaDeIfaSocietyName];;;;;;;;;;;x
EVTDESC_regladeifa_508;Your ewo is revealed to you - from now on, you must adhere to strict restrictions on your diet. This will surely be taxing...;;;;;;;;;;;;;x
EVTOPTA_regladeifa_508;I will do as you wish, [Root.Religion.GetHighGodName].;;;;;;;;;;;;;x
EVTDESC_regladeifa_509;Your ewo is revealed to you - from now on, you must strictly avoid consuming alcohol. This will surely be taxing...;;;;;;;;;;;;;x
EVTDESC_regladeifa_510;Your ewo is revealed to you - from now on, you must dress in the most plain and simple fashion possible. This will surely be taxing...;;;;;;;;;;;;;x
EVTDESC_regladeifa_511;Your ewo is revealed to you - from now on, you must abstain from all sexual activities. This will surely be taxing...;;;;;;;;;;;;;x
EVTDESC_regladeifa_512;Your ewo is revealed to you - from now on, you must avoid spending your time in leisure as much as you can. This will surely be taxing...;;;;;;;;;;;;;x
diet_ewo;Diet Ewo;;;;;;;;;;;;;x
diet_ewo_desc;This character has receieved a divinely-ordained restriction on their diet.;;;;;;;;;;;;;x
alcohol_ewo;Alcohol Ewo;;;;;;;;;;;;;x
alcohol_ewo;This character has receieved a divinely-ordained restriction on drinking alcohol.;;;;;;;;;;;;;x
dress_ewo;Dress Ewo;;;;;;;;;;;;;x
dress_ewo;This character has receieved a divinely-ordained restriction on their way of dress.;;;;;;;;;;;;;x
sex_ewo;Sex Ewo;;;;;;;;;;;;;x
sex_ewo;This character has receieved a divinely-ordained restriction on sexual activities.;;;;;;;;;;;;;x
leisure_ewo;Leisure Ewo;;;;;;;;;;;;;x
leisure_ewo;This character has receieved a divinely-ordained restriction on leisure activities.;;;;;;;;;;;;;x
EVTDESC_regladeifa_514;[From.GetMOGreeting], [Root.GetTitledFirstName]\n\nI have received word that you have received an ewo. I am pleased with your diligence, and wish you luck in adhering to these restrictions.\n\n[From.GetMOFarewell],\nSigned, [From.GetSocietyRank] [From.GetFirstName];;;;;;;;;;;;;x
EVTOPTA_regladeifa_514;I will need it...;;;;;;;;;;;;;x
EVTDESC_regladeifa_515;You have been deprived of your favorite foods, and you seem to grow weaker by the day. This ewo is causing you a great deal of stress...;;;;;;;;;;;;;x
EVTOPTA_regladeifa_515;This is too much!;;;;;;;;;;;;;x
EVTDESC_regladeifa_516;Your dietary restrictions have forced you to eat less often, which seems to be doing you good. Perhaps this is [Root.Religion.GetHighGodName]'s way of helping you...;;;;;;;;;;;;;x
EVTOPTA_regladeifa_516;Praise [Root.Religion.GetHighGodName]!;;;;;;;;;;;;;x
EVTDESC_regladeifa_516;You have been deprived of all drink, and you have become less able to deal with the pressures of rule. This ewo is causing you a great deal of stress...;;;;;;;;;;;;;x
EVTDESC_regladeifa_517;It was difficult doing without drink at first, but you feel more energized than you have in a long time. Perhaps this is [Root.Religion.GetHighGodName]'s way of helping you...;;;;;;;;;;;;;x
EVTDESC_regladeifa_518;Your new dress code often makes you look out of place, and you feel that your subjects have less respect for you. This ewo is causing you a great deal of stress...;;;;;;;;;;;;;x
EVTDESC_regladeifa_519;Your new dress code has made you realize that one's actions matter more than one's appearance. Perhaps this is [Root.Religion.GetHighGodName]'s way of helping you...;;;;;;;;;;;;;x
EVTDESC_regladeifa_520;Your newfound abstinence has clouded your judgment. You lay awake for hours at night, which leads you to feel exhausted during the day. This ewo is causing you a great deal of stress...;;;;;;;;;;;;;x
EVTDESC_regladeifa_521;Your abstinence has made you less beholden to your base impulses, and you feel as though you are better off for it. Perhaps this is [Root.Religion.GetHighGodName]'s way of helping you...;;;;;;;;;;;;;x
EVTDESC_regladeifa_522;Your inability to truly relax has amplified the pressures of rule, and made you irritiable around others. This ewo is causing you a great deal of stress...;;;;;;;;;;;;;x
EVTDESC_regladeifa_523;Your ewo has inspired you to throw yourself into the administration of your realm, making you a more effective ruler. Perhaps this is [Root.Religion.GetHighGodName]'s way of helping you...;;;;;;;;;;;;;x

#Artifacts
iron_hammer_ogun_hq;Iron Hammer of Ogún;;;;;;;;;;;;;x
iron_hammer_ogun_hq_desc;This ceremonial hammer is made of the finest ancient steel.;;;;;;;;;;;;;x
iron_hammer_ogun_lq;Iron Hammer of Ogún;;;;;;;;;;;;;x
iron_hammer_ogun_lq_desc;This ceremonial hammer is made of locally sourced, newly-forged steel.;;;;;;;;;;;;;x
iron_bow_ochosi_hq;Iron Bow of Ochosi;;;;;;;;;;;;;x
iron_bow_ochosi_hq_desc;This ceremonial bow and arrow is made of the finest ancient steel.;;;;;;;;;;;;;x
iron_bow_ochosi_lq;Iron Bow of Ochosi;;;;;;;;;;;;;x
iron_bow_ochosi_lq_desc;This ceremonial bow and arrow is made of locally sourced, newly-forged steel.;;;;;;;;;;;;;x
iron_chalice_osun_hq;Iron Chalice of Osún;;;;;;;;;;;;;x
iron_chalice_osun_hq_desc;This ceremonial chalice is made of the finest ancient steel.;;;;;;;;;;;;;x
iron_chalice_osun_lq;Iron Chalice of Osún;;;;;;;;;;;;;x
iron_chalice_osun_lq_desc;This ceremonial chalice is made of locally sourced, newly-forged steel.;;;;;;;;;;;;;x
above_nkisi_hq;Above Nkisi;;;;;;;;;;;;;x
above_nkisi_hq_desc;This nkisi was made with spritually potent animal parts.;;;;;;;;;;;;;x
above_nkisi_lq;Above Nkisi;;;;;;;;;;;;;x
above_nkisi_lq_desc;This nkisi was made with spritually potent minerals and vegetables.;;;;;;;;;;;;;x
below_nkisi_hq;Below Nkisi;;;;;;;;;;;;;x
below_nkisi_hq_desc;This nkisi was made with spritually potent animal parts.;;;;;;;;;;;;;x
below_nkisi_lq;Below Nkisi;;;;;;;;;;;;;x
below_nkisi_lq_desc;This nkisi was made with spritually potent minerals and vegetables.;;;;;;;;;;;;;x
nkondi_hq;Nkondi;;;;;;;;;;;;;x
nkondi_hq_desc;This nkondi was made with spritually potent animal parts.;;;;;;;;;;;;;x
nkondi_lq;Nkondi;;;;;;;;;;;;;x
nkondi_lq_desc;This nkondi was made with spritually potent minerals and vegetables.;;;;;;;;;;;;;x
gris_gris_hq;Gris-Gris Pouch;;;;;;;;;;;;;x
gris_gris_hq;This gris-gris pouch is made to bring misfortune to your foes.;;;;;;;;;;;;;x
gris_gris_lq;Gris-Gris Pouch;;;;;;;;;;;;;x
gris_gris_lq;This gris-gris pouch is made to defend you from the curses of your foes.;;;;;;;;;;;;;x
drapo_servis_hq;Drapo Servis;;;;;;;;;;;;;x
drapo_servis_hq_desc;This drapo servis has an elaborate design, which impresses those who look upon it.;;;;;;;;;;;;;x
drapo_servis_lq;Drapo Servis;;;;;;;;;;;;;x
drapo_servis_lq_desc;This drapo servis has a simple design, which indicates humility towards the loas.;;;;;;;;;;;;;x
voodoo_doll_hq;Voodoo Doll;;;;;;;;;;;;;x
voodoo_doll_hq_desc;This idol of a loa is made from clay, and is said to contain the very spirit of a loa.;;;;;;;;;;;;;x
voodoo_doll_lq;Voodoo Doll;;;;;;;;;;;;;x
voodoo_doll_lq_desc;This idol of a loa is made from cloth, and is said to contain the very spirit of a loa.;;;;;;;;;;;;;x
grand_chalice_hq;Grand Chalice;;;;;;;;;;;;;x
grand_chalice_hq_desc;This ivory chalice is used for partaking the holy Rasta sacrament.;;;;;;;;;;;;;x
grand_chalice_lq;Grand Chalice;;;;;;;;;;;;;x
grand_chalice_lq_desc;This wooden chalice is used for partaking the holy Rasta sacrament.;;;;;;;;;;;;;x
dashiki_hq;Dashiki;;;;;;;;;;;;;x
dashiki_hq_desc;This purple and lavender dashiki impresses those who view it.;;;;;;;;;;;;;x
dashiki_lq;Dashiki;;;;;;;;;;;;;x
dashiki_lq_desc;This blue dashiki indicates humility in the face of Jah.;;;;;;;;;;;;;x
steel_drum_hq;Steel Drum;;;;;;;;;;;;;x
steel_drum_hq_desc;This ancient instrument is, appropriately, made with ancient steel.;;;;;;;;;;;;;x
steel_drum_lq;Steel Drum;;;;;;;;;;;;;x
steel_drum_lq_desc;This ancient instrument is made with newly-forged steel, giving it a different sound.;;;;;;;;;;;;;x
maria_lionza_statue_hq;Statue of Maria Lionza;;;;;;;;;;;;;x
maria_lionza_statue_hq_desc;This marble statue is made in the image of Maria Lionza herself.;;;;;;;;;;;;;x
maria_lionza_statue_lq;Statue of Maria Lionza;;;;;;;;;;;;;x
maria_lionza_statue_lq_desc;This stone statue is made in the image of Maria Lionza herself.;;;;;;;;;;;;;x
guaicaipuro_statue_hq;Statue of Guaicaipuro;;;;;;;;;;;;;x
guaicaipuro_statue_hq_desc;This marble statue is made in the image of Guaicaipuro himself.;;;;;;;;;;;;;x
guaicaipuro_statue_lq;Statue of Guaicaipuro;;;;;;;;;;;;;x
guaicaipuro_statue_lq_desc;This stone statue is made in the image of Guaicaipuro himself.;;;;;;;;;;;;;x
felipe_statue_hq;Statue of Felipe;;;;;;;;;;;;;x
felipe_statue_hq_desc;This marble statue is made in the image of Felipe himself.;;;;;;;;;;;;;x
felipe_statue_lq;Statue of Felipe;;;;;;;;;;;;;x
felipe_statue_lq_desc;This stone statue is made in the image of Felipe himself.;;;;;;;;;;;;;x

regla_de_ifa_scrying_cooldown_tooltip;Has NOT recently scryed.;;;;;;;;;;;;;x
EVTOPTA_regladeifa_400_tt;You craft an Iron Hammer of Ogun.;;;;;;;;;;;;;x
EVTOPTB_regladeifa_400_tt;You craft an Iron Bow of Ochosi.;;;;;;;;;;;;;x
EVTOPTC_regladeifa_400_tt;You craft an Iron Chalice of Osún.;;;;;;;;;;;;;x
EVTOPTA_regladeifa_401_tt;You craft an Above Nkisi.;;;;;;;;;;;;;x
EVTOPTB_regladeifa_401_tt;You craft a Below Nkisi.;;;;;;;;;;;;;x
EVTOPTC_regladeifa_401_tt;You craft a Nkondi.;;;;;;;;;;;;;x
EVTOPTA_regladeifa_402_tt;You craft a Gris-Gris Amulet.;;;;;;;;;;;;;x
EVTOPTB_regladeifa_402_tt;You craft a Drapo Servis.;;;;;;;;;;;;;x
EVTOPTC_regladeifa_402_tt;You craft a Voodoo Doll.;;;;;;;;;;;;;x
EVTOPTA_regladeifa_403_tt;You craft a Grand Chalice.;;;;;;;;;;;;;x
EVTOPTB_regladeifa_403_tt;You craft a Dashiki.;;;;;;;;;;;;;x
EVTOPTC_regladeifa_403_tt;You craft a Steel Drum.;;;;;;;;;;;;;x
EVTOPTA_regladeifa_404_tt;You craft a Statue of Maria Lionza.;;;;;;;;;;;;;x
EVTOPTB_regladeifa_404_tt;You craft a Statue of Guaicaipuro.;;;;;;;;;;;;;x
EVTOPTC_regladeifa_404_tt;You craft a Statue of Felipe.;;;;;;;;;;;;;x
