#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
b_kane_PA;Kane;;;;;;;;;;;;;x
b_wilcox_PA;Wilcox;;;;;;;;;;;;;x
b_roulette_PA;Roulette;;;;;;;;;;;;;x
b_hazel_hurst_PA;Hazel Hurst;;;;;;;;;;;;;x
b_eldred_PA;Eldred;;;;;;;;;;;;;x
b_turtlepoint_PA;Turtlepoint;;;;;;;;;;;;;x
b_coryville_PA;Coryville;;;;;;;;;;;;;x
c_moshannon_adj;Moshannonite;;;;;;;;;;;;;x
b_punxsutawney_PA;Punxsutawney;;;;;;;;;;;;;x
b_dubois_PA;DuBois;;;;;;;;;;;;;x
b_clearfield_PA;Clearfield;;;;;;;;;;;;;x
b_reynoldsville_PA;Reynoldsville;;;;;;;;;;;;;x
b_curwensville_PA;Curwensville;;;;;;;;;;;;;x
b_ridgway_PA;Ridgway;;;;;;;;;;;;;x
b_brookville_PA;Brookville;;;;;;;;;;;;;x
b_luthersburg_Pa;Luthersburg;;;;;;;;;;;;;x
b_brockway_PA;Brockway;;;;;;;;;;;;;x
b_sykesville_PA;Sykesville;;;;;;;;;;;;;x
c_yohogania_adj;Yohoganian;;;;;;;;;;;;;x
b_pittsburgh_PA;Pittsburgh;;;;;;;;;;;;;x
b_wexford_PA;Wexford;;;;;;;;;;;;;x
b_wilkinsburg_PA;Wilkinsburg;;;;;;;;;;;;;x
b_monroeville_PA;Monroeville;;;;;;;;;;;;;x
b_brentwood_PA;Brentwood;;;;;;;;;;;;;x
b_sewickley_PA;Sewickley;;;;;;;;;;;;;x
b_swissvale_PA;Swissvale;;;;;;;;;;;;;x
b_wilmerding_PA;Wilmerding;;;;;;;;;;;;;x
b_glenshaw_PA;Glenshaw;;;;;;;;;;;;;x
b_sharpsburg_PA;Sharpsburg;;;;;;;;;;;;;x
c_laurel_highlands_adj;Laurelian;;;;;;;;;;;;;x
b_johnstown_PA;Johnstown;;;;;;;;;;;;;x
b_ebensburg_PA;Ebensburg;;;;;;;;;;;;;x
b_windber_PA;Windber;;;;;;;;;;;;;x
b_somerset_PA;Somerset;;;;;;;;;;;;;x
b_berlin_PA;Berlin;;;;;;;;;;;;;x
b_boswell_PA;Boswell;;;;;;;;;;;;;x
b_jenners_PA;Jenners;;;;;;;;;;;;;x
b_geistown_PA;Geistown;;;;;;;;;;;;;x
b_westmont_PA;Westmont;;;;;;;;;;;;;x
b_elim_PA;Elim;;;;;;;;;;;;;x
c_lower_allegheny_adj;Alleghanian;;;;;;;;;;;;;x
b_mercer_PA;Mercer;;;;;;;;;;;;;x
b_hermitage_PA;Hermitage;;;;;;;;;;;;;x
b_franklin_PA;Franklib;;;;;;;;;;;;;x
b_sugarcreek_PA;Sugarcreek;;;;;;;;;;;;;x
b_harrisville_PA;Harrisville;;;;;;;;;;;;;x
b_sharpsville_PA;Sharpsville;;;;;;;;;;;;;x
b_fredonia_PA;Fredonia;;;;;;;;;;;;;x
b_polk_PA;Polk;;;;;;;;;;;;;x
b_barkeyville_PA;Barkeyville;;;;;;;;;;;;;x
b_utica_PA;Utica;;;;;;;;;;;;;x
c_erie_adj;Erie;;;;;;;;;;;;;x
b_erie_PA;Erie;;;;;;;;;;;;;x
b_edinboro_PA;Edinboro;;;;;;;;;;;;;x
b_corry_PA;Corry;;;;;;;;;;;;;x
b_girard_PA;Girard;;;;;;;;;;;;;x
b_meadville_PA;Meadville;;;;;;;;;;;;;x
b_titusville_PA;Titusville;;;;;;;;;;;;;x
b_fairview_PA;Fairview;;;;;;;;;;;;;x
b_albion_PA;Albion;;;;;;;;;;;;;x
b_waterford_PA;Waterford;;;;;;;;;;;;;x
b_wattsburg_PA;Wattsburg;;;;;;;;;;;;;x
c_wheeling_adj;Wilcox;;;;;;;;;;;;;x
b_wheeling_WV;Wheeling;;;;;;;;;;;;;x
b_moundsville_WV;Moundsville;;;;;;;;;;;;;x
b_wellsburg_WV;Wellsburg;;;;;;;;;;;;;x
b_triadelphia_WV;Triadelphia;;;;;;;;;;;;;x
b_weirton_WV;Weirton;;;;;;;;;;;;;x
b_chester_WV;Chester;;;;;;;;;;;;;x
b_bethany_WV;Bethany;;;;;;;;;;;;;x
b_cameron_WV;Cameron;;;;;;;;;;;;;x
b_brave_PA;Brave;;;;;;;;;;;;;x
b_glen_easton_WV;Glen Easton;;;;;;;;;;;;;x
c_bull_run_adj;Bull Run;;;;;;;;;;;;;x
b_chancellorsville_VA;Chancellorsville;;;;;;;;;;;;;x
b_brokenburg_VA;Brokenburg;;;;;;;;;;;;;x
b_falmouth_VA;Falmouth;;;;;;;;;;;;;x
b_massaponax_VA;Massaponax;;;;;;;;;;;;;x
b_montrose_VA;Montrose;;;;;;;;;;;;;x
b_bristow_VA;Bristow;;;;;;;;;;;;;x
b_haymarket_VA;Haymarket;;;;;;;;;;;;;x
b_woodbridge_VA;Woodbridge;;;;;;;;;;;;;x
b_centreville_VA;Centreville;;;;;;;;;;;;;x
b_nokesville_VA;Nokesville;;;;;;;;;;;;;x
c_monongalia_adj;Monongalian;;;;;;;;;;;;;x
b_morgantown_WV;Morgantown;;;;;;;;;;;;;x
b_clarksburg_WV;Clarksburg;;;;;;;;;;;;;x
b_fairmont_WV;Fairmont;;;;;;;;;;;;;x
b_grafton_WV;Grafton;;;;;;;;;;;;;x
b_mannington_WV;Mannington;;;;;;;;;;;;;x
b_shinnston_WV;Shinnston;;;;;;;;;;;;;x
b_burton_WV;Burton;;;;;;;;;;;;;x
b_hundred_WV;Hundred;;;;;;;;;;;;;x
c_kanawha_adj;Kanawhan;;;;;;;;;;;;;x
b_parkersburg_WV;Parkersburg;;;;;;;;;;;;;x
b_ravenswood_WV;Ravenswood;;;;;;;;;;;;;x
b_rockport_WV;Rockport;;;;;;;;;;;;;x
b_elizabeth_WV;Elizabeth;;;;;;;;;;;;;x
b_lubeck_WV;Lubeck;;;;;;;;;;;;;x
b_sandyville_WV;Sandyville;;;;;;;;;;;;;x
b_harris_WV;Harris;;;;;;;;;;;;;x
b_mineral_wells_WV;Mineral Wells;;;;;;;;;;;;;x
c_tug_fork_adj;Tug Forker;;;;;;;;;;;;;x
b_charleston_WV;Charleston;;;;;;;;;;;;;x
b_huntington_WV;Huntington;;;;;;;;;;;;;x
b_st_albans_WV;St. Albans;;;;;;;;;;;;;x
b_dunbar_WV;Dunbar;;;;;;;;;;;;;x
b_nitro_WV;Nitro;;;;;;;;;;;;;x
b_hamlin_WV;Hamlin;;;;;;;;;;;;;x
b_branchland_WV;Branchland;;;;;;;;;;;;;x
b_lavalette_WV;Lavalette;;;;;;;;;;;;;x
c_jefferson_forest_adj;Jeffersonian;;;;;;;;;;;;;x
b_appalachia_VA;Appalachia;;;;;;;;;;;;;x
b_abingdon_VA;Abingdon;;;;;;;;;;;;;x
b_wise_VA;Wise;;;;;;;;;;;;;x
b_norton_VA;Norton;;;;;;;;;;;;;x
b_meadowview_VA;Meadowview;;;;;;;;;;;;;x
b_lebanon_VA;Lebanon;;;;;;;;;;;;;x
b_coeburn_VA;Coeburn;;;;;;;;;;;;;x
b_chilhowie_VA;Chilhowie;;;;;;;;;;;;;x
c_galax_adj;Galaxan;;;;;;;;;;;;;x
b_galax_VA;Galax;;;;;;;;;;;;;x
b_wytheville_VA;Wytheville;;;;;;;;;;;;;x
b_marion_VA;Marion;;;;;;;;;;;;;x
b_ivanhoe_VA;Ivanhoe;;;;;;;;;;;;;x
b_austinville_VA;Austinville;;;;;;;;;;;;;x
b_hillsville_VA;Hillsville;;;;;;;;;;;;;x
b_crockett_VA;Crockett;;;;;;;;;;;;;x
b_troutdale_VA;Troutdale;;;;;;;;;;;;;x
c_unifour_adj;Uniquadratian;;;;;;;;;;;;;x
b_hickory_NC;Hickory;;;;;;;;;;;;;x
b_lenoir_NC;Lenoir;;;;;;;;;;;;;x
b_morganton_NC;Morganton;;;;;;;;;;;;;x
b_conover_NC;Conover;;;;;;;;;;;;;x
b_gamewell_NC;Gamewell;;;;;;;;;;;;;x
b_icard_NC;Icard;;;;;;;;;;;;;x
b_sawmills_NC;Sawmills;;;;;;;;;;;;;x
b_hildebran_NC;Hildebran;;;;;;;;;;;;;x
c_land-of-sky_adj;Skylander;;;;;;;;;;;;x;
b_asheville_NC;Asheville;;;;;;;;;;;;;x
b_woodfin_NC;Woodfin;;;;;;;;;;;;;x
b_swannanoa_NC;Swannanoa;;;;;;;;;;;;;x
b_black_mountain_NC;Black Mountain;;;;;;;;;;;;;x
b_weaverville_NC;Weaverville;;;;;;;;;;;;;x
b_fletcher_NC;Fletcher;;;;;;;;;;;;;x
b_leicester_NC;Leicester;;;;;;;;;;;;;x
b_marshall_NC;Marshall;;;;;;;;;;;;;x
c_ashtabula_adj;Ashtabulan;;;;;;;;;;;;;x
b_ashtabula_OH;Ashtabula;;;;;;;;;;;;;x
b_mentor_OH;Mentor;;;;;;;;;;;;;x
b_painesville_OH;Painesville;;;;;;;;;;;;;x
b_austinburg_OH;Austinburg;;;;;;;;;;;;;x
b_conneaut_OH;Conneaut;;;;;;;;;;;;;x
b_chardon_OH;Chardon;;;;;;;;;;;;;x
b_pierpont_OH;Pierpont;;;;;;;;;;;;;x
b_orwell_OH;Orwell;;;;;;;;;;;;;x
c_cuyahoga_adj;Cuyahogan;;;;;;;;;;;;;x
b_cleveland_OH;Cleveland;;;;;;;;;;;;;x
b_elyria_OH;Elyria;;;;;;;;;;;;;x
b_lakewood_OH;Lakewood;;;;;;;;;;;;;x
b_parma_OH;Parma;;;;;;;;;;;;;x
b_westlake_OH;Westlake;;;;;;;;;;;;;x
b_lorain_OH;Lorain;;;;;;;;;;;;;x
b_strongsville_OH;Strongsville;;;;;;;;;;;;;x
b_brecksville_OH;Brecksville;;;;;;;;;;;;;x
c_akron_adj;Akronian;;;;;;;;;;;;;x
b_akron_OH;Akron;;;;;;;;;;;;;x
b_barberton_OH;Barberton;;;;;;;;;;;;;x
b_tallmadge_OH;Tallmadge;;;;;;;;;;;;;x
b_cuyahoga_falls_OH;Cuyahoga Falls;;;;;;;;;;;;;x
b_mogadore_OH;Mogadore;;;;;;;;;;;;;x
b_uniontown_OH;Uniontown;;;;;;;;;;;;;x
b_ravenna_OH;Ravenna;;;;;;;;;;;;;x
b_stow_OH;Stow;;;;;;;;;;;;;x
c_mahoning_adj;Mahoninger;;;;;;;;;;;;;x
b_youngstown_OH;Youngstown;;;;;;;;;;;;;x
b_steubenville_OH;Steubenville;;;;;;;;;;;;;x
b_canfield_OH;Canfield;;;;;;;;;;;;;x
b_austintown_OH;Austintown;;;;;;;;;;;;;x
b_warren_OH;Warren;;;;;;;;;;;;;x
b_lisbon_OH;Lisbon;;;;;;;;;;;;;x
b_leetonia_OH;Leetonia;;;;;;;;;;;;;x
b_columbiana_OH;Columbiana;;;;;;;;;;;;;x
c_muskingum_adj;Muskingumian;;;;;;;;;;;;;x
b_marietta_OH;Marietta;;;;;;;;;;;;;x
b_cambridge_OH;Cambridge;;;;;;;;;;;;;x
b_barnesville_OH;Barnesville;;;;;;;;;;;;;x
b_sardis_OH;Sardis;;;;;;;;;;;;;x
b_caldwell_OH;Caldwell;;;;;;;;;;;;;x
b_byesville_OH;Byesville;;;;;;;;;;;;;x
b_whipple_OH;Whipple;;;;;;;;;;;;;x
b_devola_OH;Devola;;;;;;;;;;;;;x
b_westborough_MA;Westborough;;;;;;;;;;;;;x
c_susquehannock_adj;Susquehannock;;;;;;;;;;;;;x
b_gaines_PA;Gaines;;;;;;;;;;;;;x
b_north_bend_PA;North Bend;;;;;;;;;;;;;x
b_cross_fork_PA;Cross Fork;;;;;;;;;;;;;x
b_abbott_PA;Abbott;;;;;;;;;;;;;x
b_galeton_PA;Galeton;;;;;;;;;;;;;x
b_wellsboro_PA;Wellsboro;;;;;;;;;;;;;x
b_cammal_PA;Cammal;;;;;;;;;;;;;x
b_ulysses_PA;Ulysses;;;;;;;;;;;;;x
c_pottsville_adj;Pottsviller;;;;;;;;;;;;;x
b_pottsville_PA;Pottsville;;;;;;;;;;;;;x
b_coaldale_PA;Coaldale;;;;;;;;;;;;;x
b_orwigsburg_PA;Orwigsburg;;;;;;;;;;;;;x
b_frackville_PA;Frackville;;;;;;;;;;;;;x
b_tamaqua_PA;Tamaqua;;;;;;;;;;;;;x
b_minersville_PA;Minersville;;;;;;;;;;;;;x
b_forrestville_PA;Forrestville;;;;;;;;;;;;;x
b_renningers_PA;Renningers;;;;;;;;;;;;;x
b_locustdale_PA;Locustdale;;;;;;;;;;;;;x
b_branchdale_PA;Branchdale;;;;;;;;;;;;;x
c_toledo_adj;Toledoan;;;;;;;;;;;;;x
b_toledo_OH;Toledo;;;;;;;;;;;;;x
b_perrysburg_OH;Perrysburg;;;;;;;;;;;;;x
b_temperance_MI;Temperance;;;;;;;;;;;;;x
b_sylvania_OH;Sylvania;;;;;;;;;;;;;x
b_wauseon_OH;Wauseon;;;;;;;;;;;;;x
b_waterville_OH;Waterville;;;;;;;;;;;;;x
b_lambertville_MI;Lambertville;;;;;;;;;;;;;x
b_oregon_OH;Oregon;;;;;;;;;;;;;x
c_licking_adj;Licking;;;;;;;;;;;;;x
b_zanesville_OH;Zanesville;;;;;;;;;;;;;x
b_gratiot_OH;Gratiot;;;;;;;;;;;;;x
b_licking_OH;Licking;;;;;;;;;;;;;x
b_hopewell_OH;Hopewell;;;;;;;;;;;;;x
b_nashport_OH;Nashport;;;;;;;;;;;;;x
b_hanover_OH;Hanover;;;;;;;;;;;;;x
b_frazeysburg_OH;Frazeysburg;;;;;;;;;;;;;x
b_trinway_OH;Trinway;;;;;;;;;;;;;x
c_columbus_adj;Columbian;;;;;;;;;;;;;x
b_columbus_OH;Columbus;;;;;;;;;;;;;x
b_gahanna_OH;Gahanna;;;;;;;;;;;;;x
b_pataskala_OH;Pataskala;;;;;;;;;;;;;x
b_westland_OH;Westland;;;;;;;;;;;;;x
b_london_OH;London;;;;;;;;;;;;;x
b_reynoldsburg_OH;Reynoldsburg;;;;;;;;;;;;;x
b_hilltop_OH;Hilltop;;;;;;;;;;;;;x
b_westerville_OH;Westerville;;;;;;;;;;;;;x
b_hilliard_OH;Hilliard;;;;;;;;;;;;;x
c_black_swamp_adj;Black Swamp;;;;;;;;;;;;;x
b_findlay_OH;Findlay;;;;;;;;;;;;;x
b_bowling_green_OH;Bowling Green;;;;;;;;;;;;;x
b_sandusky_OH;Sandusky;;;;;;;;;;;;;x
b_port_clinton_OH;Port Clinton;;;;;;;;;;;;;x
b_fostoria_OH;Fostoria;;;;;;;;;;;;;x
b_fremont_OH;Fremont;;;;;;;;;;;;;x
b_tiffin_OH;Tiffin;;;;;;;;;;;;;x
b_bettsville_OH;Bettsville;;;;;;;;;;;;;x
c_chillicothe_adj;Chillicother;;;;;;;;;;;;;x
b_chillicothe_OH;Chillicothe;;;;;;;;;;;;;x
b_portsmouth_OH;Portsmouth;;;;;;;;;;;;;x
b_jackson_OH;Jackson;;;;;;;;;;;;;x
b_gallipolis_OH;Gallipolis;;;;;;;;;;;;;x
b_wheelersburg_OH;Wheelersburg;;;;;;;;;;;;;x
b_waverly_OH;Waverly;;;;;;;;;;;;;x
b_ironton_OH;Ironton;;;;;;;;;;;;;x
b_wellston_OH;Wellston;;;;;;;;;;;;;x
c_maumee_adj;Maumean;;;;;;;;;;;;;x
b_defiance_OH;Defiance;;;;;;;;;;;;;x
b_napoleon_OH;Napoleon;;;;;;;;;;;;;x
b_paulding_OH;Paulding;;;;;;;;;;;;;x
b_hicksville_OH;Hicksville;;;;;;;;;;;;;x
b_ottawa_OH;Ottawa;;;;;;;;;;;;;x
b_holgate_OH;Holgate;;;;;;;;;;;;;x
b_hamler_OH;Hamler;;;;;;;;;;;;;x
b_sherwood_OH;Sherwood;;;;;;;;;;;;;x
c_marion_adj;Marion;;;;;;;;;;;;;x
b_marion_OH;Marion;;;;;;;;;;;;;x
b_prospect_OH;Prospect;;;;;;;;;;;;;x
b_richwood_OH;Richwood;;;;;;;;;;;;;x
b_la_rue_OH;La Rue;;;;;;;;;;;;;x
b_new_bloomington_OH;New Bloomington;;;;;;;;;;;;;x
b_harpster_OH;Harpster;;;;;;;;;;;;;x
b_kenton_OH;Kenton;;;;;;;;;;;;;x
b_green_camp_OH;Green Camp;;;;;;;;;;;;;x
c_lima_adj;Liman;;;;;;;;;;;;;x
b_lima_OH;Lima;;;;;;;;;;;;;x
b_wapakoneta_OH;Wapakoneta;;;;;;;;;;;;;x
b_celina_OH;Celina;;;;;;;;;;;;;x
b_spencerville_OH;Spencerville;;;;;;;;;;;;;x
b_delphos_OH;Delphos;;;;;;;;;;;;;x
b_ada_OH;Ada;;;;;;;;;;;;;x
b_bluffton_OH;Bluffton;;;;;;;;;;;;;x
b_elida_OH;Elida;;;;;;;;;;;;;x
c_scioto_adj;Sciotoan;;;;;;;;;;;;;x
b_hillsboro_OH;Hillsboro;;;;;;;;;;;;;x
b_georgetown_OH;Georgetown;;;;;;;;;;;;;x
b_ripley_OH;Ripley;;;;;;;;;;;;;x
b_sardinia_OH;Sardinia;;;;;;;;;;;;;x
b_manchester_OH;Manchester;;;;;;;;;;;;;x
b_seaman_OH;Seaman;;;;;;;;;;;;;x
b_winchester_OH;Winchester;;;;;;;;;;;;;x
b_russellville_OH;Russellville;;;;;;;;;;;;;x
c_dayton_adj;Daytonian;;;;;;;;;;;;;x
b_dayton_OH;Dayton;;;;;;;;;;;;;x
b_beavercreek_OH;Beavercreek;;;;;;;;;;;;;x
b_trotwood_OH;Trotwood;;;;;;;;;;;;;x
b_fairborn_OH;Fairborn;;;;;;;;;;;;;x
b_springfield_OH;Springfield;;;;;;;;;;;;;x
b_kettering_OH;Kettering;;;;;;;;;;;;;x
b_englewood_OH;Englewood;;;;;;;;;;;;;x
b_vandalia_OH;Vandalia;;;;;;;;;;;;;x
b_xenia_OH;Xenia;;;;;;;;;;;;;x
b_miamisburg_OH;Miamisburg;;;;;;;;;;;;;x
c_detroit_adj;Detroiter;;;;;;;;;;;;;x
b_detroit_MI;Detroit;;;;;;;;;;;;;x
b_dearborn_MI;Dearborn;;;;;;;;;;;;;x
b_monroe_MI;Monroe;;;;;;;;;;;;;x
b_livonia_MI;Livonia;;;;;;;;;;;;;x
b_ferndale_MI;Ferndale;;;;;;;;;;;;;x
b_hamtramck_MI;Hamtramck;;;;;;;;;;;;;x
b_highland_park_MI;Highland Park;;;;;;;;;;;;;x
b_madison_heights_MI;Madison Heights;;;;;;;;;;;;;x
b_inkster_MI;Inkster;;;;;;;;;;;;;x
b_bloomfield_hills_MI;Bloomfield Hills;;;;;;;;;;;;;x
b_birmingham_MI;Birmingham;;;;;;;;;;;;;x
b_warren_MI;Warren;;;;;;;;;;;;;x
b_melvindale_MI;Melvindale;;;;;;;;;;;;;x
b_southgate_MI;Southgate;;;;;;;;;;;;;x
b_wyandotte_MI;Wyandotte;;;;;;;;;;;;;x
b_taylor_MI;Taylor;;;;;;;;;;;;;x
b_romulus_MI;Romulus;;;;;;;;;;;;;x
c_washtenaw_adj;Washtenaw;;;;;;;;;;;;;x
b_ann_arbor_MI;Ann Arbor;;;;;;;;;;;;;x
b_ypsilanti_MI;Ypsilanti;;;;;;;;;;;;;x
b_saline_MI;Saline;;;;;;;;;;;;;x
b_hell_MI;Hell;;;;;;;;;;;;;x
b_adrian_MI;Adrian;;;;;;;;;;;;;x
b_chelsea_MI;Chelsea;;;;;;;;;;;;;x
b_dexter_MI;Dexter;;;;;;;;;;;;;x
b_pinckney_MI;Pinckney;;;;;;;;;;;;;x
b_milan_MI;Milan;;;;;;;;;;;;;x
b_manchester_MI;Manchester;;;;;;;;;;;;;x
b_tecumseh_MI;Tecumseh;;;;;;;;;;;;;x
b_dundee_MI;Dundee;;;;;;;;;;;;;x
c_fort_wayne_adj;Fort Wayniac;;;;;;;;;;;;;x
b_fort_wayne_IN;Fort Wayne;;;;;;;;;;;;;x
b_spencerville_IN;Spencerville;;;;;;;;;;;;;x
b_garrett_IN;Garrett;;;;;;;;;;;;;x
b_auburn_IN;Auburn;;;;;;;;;;;;;x
b_ligonier_IN;Ligonier;;;;;;;;;;;;;x
b_kendallville_IN;Kendallville;;;;;;;;;;;;;x
b_hoagland_IN;Hoagland;;;;;;;;;;;;;x
b_aboite_IN;Aboite;;;;;;;;;;;;;x
b_leo-cedarville_IN;Leo-Cedarville;;;;;;;;;;;;;x
b_angola_IN;Angola;;;;;;;;;;;;;x
c_cincinnati_adj;Cincinnatian;;;;;;;;;;;;;x
b_cincinnati_OH;Cincinnati;;;;;;;;;;;;;x
b_hamilton_OH;Hamilton;;;;;;;;;;;;;x
b_sharonville_OH;Sharonville;;;;;;;;;;;;;x
b_miamitown_OH;Miamitown;;;;;;;;;;;;;x
b_covedale_OH;Covedale;;;;;;;;;;;;;x
b_highpoint_OH;Highpoint;;;;;;;;;;;;;x
b_mack_OH;Mack;;;;;;;;;;;;;x
b_finneytown_OH;Finneytown;;;;;;;;;;;;;x
b_mariemont_OH;Marietown;;;;;;;;;;;;;x
b_amberley_OH;Amberley;;;;;;;;;;;;;x
c_covington_adj;Covingtonian;;;;;;;;;;;;;x
b_covington_KY;Covington;;;;;;;;;;;;;x
b_florence_KY;Florence;;;;;;;;;;;;;x
b_erlanger_KY;Erlanger;;;;;;;;;;;;;x
b_burlington_KY;Burlington;;;;;;;;;;;;;x
b_latonia_KY;Latonia;;;;;;;;;;;;;x
b_wilder_KY;Wilder;;;;;;;;;;;;;x
b_alexandria_KY;Alexandria;;;;;;;;;;;;;x
b_melbourne_KY;Melbourne;;;;;;;;;;;;;x
b_hebron_KY;Hebron;;;;;;;;;;;;;x
b_crittenden_KY;Crittenden;;;;;;;;;;;;;x
c_white_mountain_adj;White Montian;;;;;;;;;;;;;x
b_lincoln_NH;Lincoln;;;;;;;;;;;;;x
b_haverhill_NH;Haverhill;;;;;;;;;;;;;x
b_woodstock_NH;Woodstock;;;;;;;;;;;;;x
b_littleton_NH;Littleton;;;;;;;;;;;;;x
b_woodsville_NH;Woodsville;;;;;;;;;;;;;x
b_franconia_NH;Franconia;;;;;;;;;;;;;x
b_wentworth_NH;Wentworth;;;;;;;;;;;;;x
b_warren_NH;Warren;;;;;;;;;;;;;x
c_coos_adj;Cooser;;;;;;;;;;;;;x
b_pittsburg_NH;Pittsburg;;;;;;;;;;;;;x
b_colebrook_NH;Colebrook;;;;;;;;;;;;;x
b_stewartstown_NH;Stewartstown;;;;;;;;;;;;;x
b_dummer_NH;Dummer;;;;;;;;;;;;;x
b_milan_NH;Milan;;;;;;;;;;;;;x
b_errol_NH;Errol;;;;;;;;;;;;;x
b_dixville_NH;Dixville;;;;;;;;;;;;;x
b_groveton_NH;Groveton;;;;;;;;;;;;;x
c_mahoosuc_adj;Mahoosucker;;;;;;;;;;;;;x
b_rumford_ME;Rumford;;;;;;;;;;;;;x
b_andover_ME;Andover;;;;;;;;;;;;;x
b_berlin_NH;Berlin;;;;;;;;;;;;;x
b_bethel_ME;Bethel;;;;;;;;;;;;;x
b_gorham_NH;Gorham;;;;;;;;;;;;;x
b_roxbury_ME;Roxbury;;;;;;;;;;;;;x
b_newry_ME;Newry;;;;;;;;;;;;;x
b_kalispell_ME;Kalispell;;;;;;;;;;;;;x
c_belknap_lakes_adj;Belknap;;;;;;;;;;;;;x
b_laconia_NH;Laconia;;;;;;;;;;;;;x
b_wolfeboro_NH;Wolfeboro;;;;;;;;;;;;;x
b_meredith_NH;Meredith;;;;;;;;;;;;;x
b_moultonborough_NH;Moultonborough;;;;;;;;;;;;;x
b_ossipee_NH;Ossipee;;;;;;;;;;;;;x
b_casco_ME;Casco;;;;;;;;;;;;;x
b_limington_ME;Limington;;;;;;;;;;;;;x
b_parsonsfield_ME;Parsonsfield;;;;;;;;;;;;;x
c_southern_maine_adj;Mainer;;;;;;;;;;;;;x
b_portland_ME;Portland;;;;;;;;;;;;;x
b_biddeford_ME;Biddeford;;;;;;;;;;;;;x
b_windham_ME;Windham;;;;;;;;;;;;;x
b_falmouth_ME;Falmouth;;;;;;;;;;;;;x
b_kennebunkport_ME;Kennebunkport;;;;;;;;;;;;;x
b_scarborough_ME;Scarborough;;;;;;;;;;;;;x
b_sanford_ME;Sanford;;;;;;;;;;;;;x
b_waterboro_ME;Waterboro;;;;;;;;;;;;;x
b_shapleigh_ME;Shapleigh;;;;;;;;;;;;;x
c_kennebec_adj;Kennebecker;;;;;;;;;;;;;x
b_augusta_ME;Augusta;;;;;;;;;;;;;x
b_brunswick_ME;Brunswick;;;;;;;;;;;;;x
b_lewiston_ME;Lewiston;;;;;;;;;;;;;x
b_wayne_ME;Wayne;;;;;;;;;;;;;x
b_gardiner_ME;Gardiner;;;;;;;;;;;;;x
b_sabattus_ME;Sabattus;;;;;;;;;;;;;x
b_litchfield_ME;Litchfield;;;;;;;;;;;;;x
b_winthrop_ME;Winthrop;;;;;;;;;;;;;x
b_smithfield_VA;Smithfield;;;;;;;;;;;;;x
b_zuni_VA;Zuni;;;;;;;;;;;;;x
c_currituck_adj;Curritucker;;;;;;;;;;;;;x
b_kitty_hawk_NC;Kitty Hawk;;;;;;;;;;;;;x
b_kill_devil_hills_NC;Kill Devil Hills;;;;;;;;;;;;;x
b_grandy_NC;Grandy;;;;;;;;;;;;;x
b_camden_NC;Camden;;;;;;;;;;;;;x
b_corolla_NC;Corolla;;;;;;;;;;;;;x
b_barco_NC;Barco;;;;;;;;;;;;;x
c_albemarle-hatteras_adj;Hatterasian;;;;;;;;;;;;;x
b_belhaven_NC;Belhaven;;;;;;;;;;;;;x
b_columbia_NC;Columbia;;;;;;;;;;;;;x
b_hatteras_NC;Hatteras;;;;;;;;;;;;;x
b_creswell_NC;Creswell;;;;;;;;;;;;;x
b_swanquarter_NC;Swanquarter;;;;;;;;;;;;;x
b_plymouth_NC;Plymouth;;;;;;;;;;;;;x
b_rodanthe_NC;Rodanthe;;;;;;;;;;;;;x
b_salvo_NC;Salvo;;;;;;;;;;;;;x
c_carteret_adj;Carteret;;;;;;;;;;;;;x
b_swansboro_NC;Swansboro;;;;;;;;;;;;;x
b_beaufort_NC;Beaufort;;;;;;;;;;;;;x
b_morehead_NC;Morehead;;;;;;;;;;;;;x
b_newport_NC;Newport;;;;;;;;;;;;;x
b_davis_NC;Davis;;;;;;;;;;;;;x
b_atlantic_NC;Atlantic;;;;;;;;;;;;;x
b_ocracoke_NC;Ocracoke;;;;;;;;;;;;;x
b_havelock_NC;Havelock;;;;;;;;;;;;;x
b_emerald_isle_NC;Emerald Isle;;;;;;;;;;;;;x
c_lejeune_adj;Lejeuner;;;;;;;;;;;;;x
b_jacksonville_NC;Jacksonville;;;;;;;;;;;;;x
b_chinquapin_NC;Chinquapin;;;;;;;;;;;;;x
b_richlands_NC;Richlands;;;;;;;;;;;;;x
b_stump_sound_NC;Stump Sound;;;;;;;;;;;;;x
b_holly_ridge_NC;Holly Ridge;;;;;;;;;;;;;x
b_sneads_ferry_NC;Sneads Ferry;;;;;;;;;;;;;x
b_half_moon_NC;Half Moon;;;;;;;;;;;;;x
b_maple_hill_NC;Maple Hill;;;;;;;;;;;;;x
c_greenville_adj;Greenviller;;;;;;;;;;;;;x
b_greenville_NC;Greenville;;;;;;;;;;;;;x
b_new_bern_NC;New Bern;;;;;;;;;;;;;x
b_washington_NC;Washington;;;;;;;;;;;;;x
b_ernul_NC;Ernul;;;;;;;;;;;;;x
b_winterville_NC;Winterville;;;;;;;;;;;;;x
b_ayden_NC;Ayden;;;;;;;;;;;;;x
b_grifton_NC;Grifton;;;;;;;;;;;;;x
b_vanceboro_NC;Vanceboro;;;;;;;;;;;;;x
c_chowan_adj;Chowanian;;;;;;;;;;;;;x
b_murfreesboro_NC;Murfreesboro;;;;;;;;;;;;;x
