#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;;
CharlemagneDLC;Charlemagne;Charlemagne;Karl der Große;;Carlomagno;;;;;;;;;x;;
LIEGE_ENDED_WAR_LOG;§YThe $WAR$§! has ended as §Y$LIEGE$§! joined the war as §Y$SIDE$§!.;§YLa $WAR$§! est terminée car §Y$LIEGE$§! a rejoint la guerre dans le camp §Y$SIDE$§!.;Der Krieg §Y''$WAR$''§! endete, da §Y$LIEGE$§! dem Krieg als §Y''$SIDE$''§! beigetreten ist.;;§YLa $WAR$§! terminó cuando §Y$LIEGE$§! se unió a ella como §Y$SIDE$§!.;;;;;;;;;x;;
INTERACTION_CANNOT_JOIN_VASSAL_WAR;We cannot join our vassals' wars (except for Crusades/Jihads and for supporting their claims outside your realm);Nous ne pouvons rejoindre une guerre menée par un vassal (à l'exception des croisades ou jihads et pour soutenir leurs revendications en dehors de notre royaume).;Wir können nicht in Kriege unserer Vasallen eintreten (Ausnahme: Kreuzzug/Dschihad bzw. Ansprüche außerhalb Eures Reiches).;;No podemos sumarnos a las guerras de nuestros vasallos (excepto en el caso de las Cruzadas y las Yihads, y para respaldar sus reclamaciones fuera del reino);;;;;;;;;x;;
EVTTITLE_CM_1021;Reconciliation?;Réconciliation ?;Aussöhnung?;;¿Reconciliación?;;;;;;;;;x;;
EVTDESC_CM_1021;Your mother has come to see you. As she is shown in, she falls to her knees in front of you and says: 'My dearest son. I know my support for your brother in your struggle may have caused you grief. After his death, I have seen how wrong I was to take sides. Please, can you find it in your heart to forgive me and take me into your household, so that I may now repay the injury that I have done to you with new love and loyalty?';Votre mère vient vous voir. Alors qu'on la fait entrer, elle tombe à genoux devant vous et vous dit : 'Mon très cher fils, je sais bien que l'aide que j'ai apportée à votre frère pendant votre affrontement vous a causé du chagrin. Après sa mort, j'ai compris à quel point je m'étais fourvoyée dans mon choix. Je vous en supplie, saurez-vous trouver dans votre cœur la force de me pardonner et de me prendre sous votre protection, afin que je mette mon amour et ma fidélité à votre service pour réparer ma faute ?;Eure Mutter ist zu Besuch. Als sie eingelassen wird, fällt sie vor Euch auf die Knie und sagt: 'Geliebter Sohn, ich weiß, wie sehr es Euch bekümmerte, dass ich mich auf die Seite Eures Bruders stellte. Erst jetzt, nach seinem Tod, erkenne ich meinen Fehler. Ich bitte Euch, seid milde, und nehmt mich an Eurem Hof auf. Bitte erlaubt mir, mit Liebe und Loyalität die Wunden der Vergangenheit zu heilen.';;Tu madre ha venido a verte. Al presentarse, se ha postrado frente a ti y ha dicho: “Mi querido hijo. Soy consciente que al respaldar a tu hermano en vuestros conflictos, pude haberte causado sufrimiento. Después de su muerte, me di cuenta del gran error que había cometido al tomar partido en el asunto. Por favor, ¿tendrías la bondad de perdonarme y aceptarme en tu casa para que pudiera ahora reparar el daño que te hice con nuevo amor y lealtad?;;;;;;;;;x;;
EVTOPTA_CM_1021;I forgive you, Mother.;Je vous pardonne, mère.;Ich vergebe Euch, Mutter.;;Te perdono, Madre.;;;;;;;;;x;;
EVTOPTB_CM_1021;Begone, witch!;Hors de ma vue, sorcière !;Hinfort mit Euch, Hexe.;;¡Fuera de aquí, bruja!;;;;;;;;;x;;
EVTDESC_CM_1024;My son,\nI write to you to ask that you stop causing trouble for your brother and do not interefere with his plans. He loves you and you should support him instead of making things difficult for him. [Root.Religion.GetRandomGodName] sees all and family should not fight with family.\n\nYour loving mother,\n[From.GetFirstName];Mon fils,\nJe vous écris pour vous demander de ne plus chercher querelle à votre frère et de ne plus interférer avec ses projets. Il vous aime et vous devriez l'aider plutôt que de lui compliquer les choses. [Root.Religion.GetRandomGodName] voit tout et la famille doit rester unie.\n\nVotre mère qui vous aime,\n[From.GetFirstName];Mein Sohn,\nIch schreibe Euch mit der Bitte, Eurem Bruder weiteres Ungemach zu ersparen und Euch seinen Vorhaben nicht weiter entgegenzustellen. Er liebt Euch und Ihr solltet ihn unterstützen, statt gegen ihn zu arbeiten. [Root.Religion.GetRandomGodName] sieht alles und als Familie sollte man einander unterstützen.\n\nEure Euch liebende Mutter,\n[From.GetFirstName];;Hijo mío,\nTe escribo para pedirte que dejes de causar problemas a tu hermano y que no interfieras en sus planes. Él te tiene estima y tú deberías apoyarle en lugar de dificultarle las cosas.  [Root.Religion.GetRandomGodName] lo ve todo y la familia no debería pelearse entre sí.\n\nCon todo el cariño de tu madre,\n[From.GetFirstName];;;;;;;;;x;;
EVTOPTA_CM_1024;It is clear that she is not on my side.;De toute évidence, elle n'est pas de mon côté.;Sie ist also gegen statt für mich.;;Está claro que no está de mi parte.;;;;;;;;;x;;
EVTTITLE_CM_1027;Bertrada;Bertrada;Bertrada;;Bertrada;;;;;;;;;x;;
EVTDESC_CM_1027;Your mother has come to see you. She speaks to you of your brother and the rivalry between you: 'My dear Charles, it grieves me so that your brother Carloman will not support you as he should but rather has wicked designs on your domains. Rest assured, however, that I shall do all in my power to help and support you. I have even written to him, asking him to cease his plotting and acknowledge that, though the realm is divided between you, he recognize you as the primary ruler of the Franks. I fear, however, that he will not listen to me.;Votre mère vient vous voir. Elle vous parle de votre frère et de la rivalité qui vous oppose tous les deux en ces termes : 'Mon cher Charles, il me peine de voir que votre frère Carloman refuse de vous aider comme il le devrait, et qu'il préfère agir contre les intérêts de votre royaume. Soyez certain que je ferai tout ce qui est en mon pouvoir pour vous aider et vous soutenir. Je lui ai même écrit une lettre dans laquelle je lui demande de mettre un terme à ses manigances et d'accepter le fait que, même si le royaume est divisé entre vous deux, vous êtes le principal roi des Francs. Cependant, je pense qu'il ne m'écoutera pas.;Eure Mutter ist zu Besuch. Sie spricht von den Differenzen mit Eurem Bruder und der Rivalität zwischen euch: 'Lieber Karl, es erfüllt mein Herz mit Betrübnis, dass Karlmann eigene, verwerfliche Absichten bezüglich Eurer Ländereien verfolgt, statt Euch seine Unterstützung zu gewähren, wie es eigentlich seine Pflicht als Euer Bruder wäre. Ich habe ihm geschrieben und ihn aufgefordert, seine Pläne aufzugeben und anzuerkennen, dass Ihr der hauptsächliche Herrscher des Frankenreichs seid, auch wenn das Reich formal unter euch aufgeteilt wurde. Ich fürchte allerdings, dass meine Worte kein Gehör finden werden.';;Tu madre ha venido a verte. Te habla de tu hermano y de la rivalidad que existe entre ambos: “Mi querido Carlos, me duele muchísimo que tu hermano Carlomán te niegue el apoyo que debería darte, y que en su lugar trame planes perversos en tus dominios. Sin embargo, ten por seguro que haré todo lo que esté a mi alcance para respaldarte y ayudarte. Incluso le he escrito para pedirle que abandone sus conspiraciones y que reconozca que a pesar de que el reino esté dividido entre vosotros dos, tú eres el principal gobernante de los francos. Pero mucho me temo que no me va a escuchar.”;;;;;;;;;x;;
EVTOPTA_CM_1027;I thank you for your support, Mother.;Je vous remercie pour votre soutien, mère.;Ich danke Euch für Eure Unterstützung, Mutter.;;Agradezco tu apoyo, Madre.;;;;;;;;;x;;
EVTTITLE_CM_1050;Roland;Roland;Roland;;Rolando;;;;;;;;;x;;
EVTDESC_CM_1050;A young nobleman called Roland has approached you, declaring that he wishes to serve you. You have heard his name before, he is known to be a strong warrior and able diplomat, wise beyond his years and especially familiar with the Breton lands to the west. He would surely be a useful addition to your court.;Un jeune noble du nom de Roland se présente à vous et déclare qu'il souhaite vous servir. Vous avez déjà entendu son nom, il possède une réputation de puissant guerrier et de diplomate habile, sage malgré son jeune âge, et il est un fin connaisseur des terres bretonnes de l'Ouest. Assurément quelqu'un d'utile à la cour.;Ein junger Adliger namens Roland hat Euch aufgesucht, um Euch seine Dienste anzubieten. Sein Name ist Euch bekannt, denn es heißt von ihm, er sei ein tapferer Kämpfer und fähiger Diplomat, gesegnet mit Weisheit und darüber hinaus vertraut mit den bretonischen Gebieten im Westen. Sicherlich wäre er eine nützliche Bereicherung für Euren Hof.;;Un joven noble llamado Rolando se ha acercado a ti, expresando su deseo de servirte. Su nombre no te es extraño, se le conoce por ser un guerrero fuerte y un ´habil diplomático extraordinariamente sabio para su edad y especialmente familiarizado con las tierras bretonas del oeste. Seguro que Rolando sería una buena incorporación a tu corte.;;;;;;;;;x;;
EVTOPTA_CM_1050;Welcome, Roland!;Roland, sois le bienvenu !;Seid willkommen, Roland!;;¡Bienvenido, Rolando!;;;;;;;;;x;;
EVTOPTB_CM_1050;I don't need a new knight.;Je n'ai pas besoin d'un nouveau chevalier.;Ich brauche nicht noch einen Ritter.;;No necesito más caballeros.;;;;;;;;;x;;
EVTDESC_CM_1052;You have been spending a lot of time talking to [From.GetFullName] recently. He is not only loyal but also wise, amiable and very good company. You find you have many things in common.;Vous avez passé beaucoup de temps à discuter avec [From.GetFullName] ces derniers temps. Il n'est pas seulement loyal, il est aussi sage et de très bonne compagnie. Vous constatez que vous avez bien des choses en commun.;In letzter Zeit habt Ihr des Öfteren den Dialog mit [From.GetFullName] gesucht und dabei seine Loyalität und Weisheit so wie auch seine Gesellschaft zu schätzen gelernt. Ihr findet, dass es viele Gemeinsamkeiten zwischen Euch gibt.;;Últimamente has pasado mucho tiempo hablando con [From.GetFullName], que no solamente es leal sino que también es sabio, afable y una muy buena compañía. Encuentras que tenéis muchas cosas en común.;;;;;;;;;x;;
EVTOPTA_CM_1052;A good and stalwart friend.;Un bon ami sur lequel on peut compter.;Ein guter und treuer Freund.;;Un buen e incondicional amigo.;;;;;;;;;x;;
EVTTITLE_CM_1053;Roland the Brave;Roland le Courageux;Roland der Tapfere;;Rolando el Valiente;;;;;;;;;x;;
EVTDESC_CM_1053;Your loyal knight Roland is truly distinguishing himself on campaign. He never fears to lead from the front in battle, he fires up his soldiers with his personal bravery, and he is always first into the fray and the last to withdraw. Where outriders are needed for dangerous scouting missions he insists on going, often being away for days behind enemy lines. If only all your soldiers were this brave and dedicated.;Votre loyal Roland se distingue lors de vos campagnes. Il ne craint pas de monter au front lors des batailles, il motive ses soldats par sa bravoure, il est toujours le premier à monter à l'assaut et le dernier à battre en retraite. Là où on demande un éclaireur pour une dangereuse mission, il insiste pour partir et reste souvent des jours derrière les lignes ennemies. Si seulement tous vos soldats étaient aussi courageux et dévoués...;Euer treuer Ritter Roland zeichnet sich wahrlich auf dem Feldzug aus. Furchtlos kämpft er an vorderster Linie und inspiriert mit seinem vorbildlichen Mut den Rest der Soldaten. Er ist der erste im Gemenge und der letzte, der sich zurückzieht. Wenn Freiwillige für Kundschafteraufträge gesucht werden, besteht er darauf, loszureiten und verbringt mehrfach mehrere Tage hinter den feindlichen Linien. Wären doch nur all Eure Soldaten so tapfer und pflichteifrig.;;Tu leal caballero Rolando está destacando en la campaña. En las batalla, no teme dirigir desde el frente, enfervoriza los ánimos de los soldados con su bravura y siempre es el primero en luchar y el último en retirarse. Insiste en encargarse de las peligrosas misiones en las misiones donde se necesitan jinetes excepcionales, a menudo tras las líneas enemigas. Ojalá todos tus soldados tuviesen esta valentía y dedicación.;;;;;;;;;x;;
EVTOPTA_CM_1053;A model knight indeed.;Un chevalier modèle, assurément.;In der Tat ein vorbildlicher Ritter.;;En efecto, un caballero ejemplar.;;;;;;;;;x;;
EVTTITLE_CM_1055;The Death of Roland;La mort de Roland;Rolands Tod;;La Muerte de Rolando;;;;;;;;;x;;
EVTDESC_CM_1055;The battle won, Roland led a small group of knights in aggressive pursuit, leaving the rest of the army far behind. Penetrating deep through the enemy formations and causing havoc, they caused much damage. Then no one knows what happened - maybe they went too far, or maybe they were surprised by an unexpected counterattack. None of them returned...;La bataille gagnée, Roland emmena un petit groupe de chevaliers avec lui pour harceler l'ennemi, laissant le reste de l'armée derrière lui. Ils pénétrèrent la formation ennemie, causant un grand chaos et de nombreux dégâts. Ensuite, on ignore ce qui s'est produit. Peut-être allèrent-ils trop loin, peut-être furent-ils surpris par une contre-attaque inattendue... Aucun n'en réchappa.;Als die Schlacht schon gewonnen war, setzte Roland an der Spitze mehrerer Ritter dem fliehenden Feind nach, wobei er den Rest der Armee weit hinter sich ließ. Gemeinsam mit seinen Mitstreitern tauchte er in das Meer seiner kopflosen Feinde ein und wütete schrecklich unter ihnen. Doch was dann geschah, bleibt rätselhaft. Vielleicht war er zu weit geritten, vielleicht gab es einen unerwarteten Gegenangriff. Sicher ist nur: Kein einziger von ihnen kehrte zurück...;;Batalla ganada. Dejando atrás las tropas, Rolando dirigió un pequeño grupo de caballeros en agresiva persecución, dejando el grueso del ejército atrás. Penetró profundamente en las formaciones del enemigo provocando el caos e infligiendo gran daño. A partir de ahí nadie sabe lo que sucedió, quizás fueron demasiado lejos o puede que les sorprendieran con un contraataque inesperado. De allí, nadie regresó...;;;;;;;;;x;;
EVTOPTA_CM_1055;Alas! He was my bravest knight!;Hélas ! C'était mon chevalier le plus brave !;Oh wehe! Der Tapferste unter den Rittern war er!;;¡Oh no! ¡Era mi caballero más valiente!;;;;;;;;;x;;
EVTDESC_CM_1057;As your army was retreating, the battle lost, Roland took a small group of knights and rode out to raid the enemy's flank and harass them in order to slow them down so that the rest of your forces could escape. It is said that they fought fiercely and valiantly. However, none of them returned...;La bataille était perdue, votre armée battait en retraite. Roland prit alors un petit groupe de chevaliers et partit harceler les flancs de l'armée ennemie pour les ralentir et permettre au gros de vos troupes de s'échapper. On dit qu'il se battit avec férocité et vaillance. Mais aucun soldat ne revint...;Als Eure Armee den Rückzug antrat, die Schlacht verloren schien, unternahm Roland an der Spitze einiger Ritter einen Ausfall gegen die feindliche Flanke, um sie abzulenken und so dem Heer Gelegenheit zum Rückzug zu verschaffen. Wie es heißt, kämpfte er verbissen und schlug sich bis zuletzt mannhaft. Allerdings kehrte weder er noch ein einziger seiner Mitstreiter jemals zurück...;;En el momento en que tu ejército se retiró, se perdió la batalla. Rolando reunió un pequeño grupo de caballeros, cabalgaron y golpearon el flanco enemigo y lo hostigaron para reducirlo. Así, el resto de tus tropas pudieron escapar. Se dice que lucharon ferozmente y con valor, pero de todas formas, ninguno de ellos regresó...;;;;;;;;;x;;
EVTTITLE_CM_1100;The Saxon Wars;Les guerres contre les Saxons;Die Sachsenkriege;;Las Guerras Sajonas;;;;;;;;;x;;
EVTDESC_CM_1100;The heathen Saxons living North of the realms of the Franks have for a long time held their own against all foreign conquerors, while defiantly staying true to their old religion and raiding Christian lands with no fear of God. No longer shall it be so - the time has come to bring them both the Sword and the Cross. Mercy is something they will find in the next life, should they accept baptism before they perish.;Les païens saxons qui vivent au nord des royaumes francs ont depuis longtemps résisté à tous les conquérants étrangers tout en restant fidèles à leur vieille religion et en pillant les terres chrétiennes sans craindre la colère de Dieu. Cela doit cesser : il est temps de leur apporter l'épée et la croix. Ils apprendront la miséricorde dans leur prochaine vie, s'ils acceptent le baptême avant de périr.;Lange Zeit gelang es den heidnischen Sachsen im Norden des Frankenreiches, sich der Eroberung durch die Fremden entgegenzusetzen. Trotzig hielten sie an heidnischen Gebräuchen fest, und unternahmen sogar, bar jeder Gottesfurcht, Raubzüge in das Gebiet der Christen. Doch nun ist es an der Zeit, sie Kreuz und Schwert fürchten zu lehren. Gnade wird ihnen im Jenseits zuteil, sofern sie bereit sind, sich taufen zu lassen, bevor sie das Schwert verdirbt.;;Durante mucho tiempo, los sajones infieles que viven en el norte de los reinos francos se han mantenido firmes frente todos los conquistadores extranjeros. Se han mostrado desafiantes al mantenerse fieles a su vieja religión y al asaltar tierras cristianas sin temor a Dios. Esto dejará de ser así, ha llegado el momento de imponerles la cruz y la espada. Encontrarán la Misericordia en la próxima vida si aceptan el baptismo antes de morir.;;;;;;;;;x;;
EVTOPTA_CM_1100;Crush the heathens!;Mort aux païens !;Vernichtet die Heiden!;;¡Aplastar a los infieles!;;;;;;;;;x;;
EVTTITLE_CM_1101;Irminsul;Irminsul;Irminsul;;Irminsul;;;;;;;;;x;;
EVTDESC_CM_1101;You have captured the great pagan sanctuary at Paderborn, one of the holiest places of Germanic paganism. Here stands the great holy tree of Irminsul, which is said to have an immense importance in the heathen faith of the Saxons. To them, Irminsul represents the 'world tree' and is a focus from which they appear to draw much moral strength and inspiration.;Vous avez capturé le grand sanctuaire païen de Paderborn, un des lieux les plus sacrés du paganisme germanique. Là se dresse le grand arbre sacré d'Irminsul, dont on raconte qu'il tient dans la religion saxonne une place prépondérante. Pour eux, Irimsul représente 'l'arbre-monde' et leur apporte une grande force et une grande inspiration.;Ihr habt eine der wichtigsten heidnischen Stätten der germanischen Heiden eingenommen, den heiligen Baum Iriminsul, von dem es heißt, er sei von zentraler Bedeutung für den heidnischen Glauben der Sachsen. Für sie ist Irminsul der 'Weltenbaum', von dem sie Stärke und Inspiration beziehen.;;Has conseguido capturar el gran santuario pagano de Paderborn, uno de los lugares más sagrados del paganismo germánico. Aquí se encuentra el gran árbol sagrado de Irminsul, que por lo que se dice, tiene una importancia inmensa para la fe pagana de los sajones. Para ellos, el  Irminsul representa el “árbol del mundo” y es su fuente de inspiración, moral y fortaleza.;;;;;;;;;x;;
EVTOPTA_CM_1101;Burn it!;Brûlez-le !;Zündet sie an!;;¡Quemarlo!;;;;;;;;;x;;
EVTOPTB_CM_1101;Keep it and build a grand Christian church on the site.;Conservez-le et construisez une grande église chrétienne sur ce site.;Erhaltet sie und errichtet eine prächtige Kirche an dieser Stätte.;;Mantenerlo y construir una magnífica iglesia cristiana junto a él.;;;;;;;;;x;;
EVTOPTC_CM_1101;Leave this devil-tree well alone.;Laissez cet arbre démoniaque tranquille.;Haltet Euch fern von diesem Teufelswerk.;;Dejar bien solo a este árbol del demonio.;;;;;;;;;x;;
EVTTITLE_CM_1102;Irminsul destroyed;Irminsul détruit;Irminsul zerstört;;Irminsul destruido;;;;;;;;;x;;
EVTDESC_CM_1102;As the bitter war in Saxony rages on, the armies of [From.GetTitledName] have captured Paderborn, the site of the great shrine of the holy tree of Irminsul. By order of the conquering [From.GetTitle], the troops burned the holy tree and then proceeded to destroy the entire shrine. This has enfuriated people of the Germanic religion everywhere.;Alors que la terrible guerre contre les Saxons faisait rage, les armées de [From.GetTitledName] s'emparèrent de Paderborn, le site du grand sanctuaire de l'arbre sacré d'Irminsul. Sur ordre du [From.GetTitle] conquérant, les soldats brûlèrent l'arbre sacré et détruisirent le sanctuaire intégralement. Les fidèles de la religion germanique en furent outrés.;Im Zuge des unbarmherzigen Krieges gegen die Sachsen haben die Truppen von [From.GetTitledName] Paderborn eingenommen, wo sich die heilige Stätte Irminsul befindet. Auf Befehl ihres Befehlshabers, [From.GetTitle], übergaben die Truppen den heiligen Baum und im Anschluss daran die gesamte Anlage den Flammen. Diese Taten rufen ein Echo enormer Empörung unter sämtlichen Anhängern germanischer Religionen hervor.;;A medida que la amarga guerra en Sajonia se encolariza, los ejércitos de [From.GetTitledName] han tomado Paderborn, el santo lugar del sagrado árbol Irminsul. Por orden del conquistador [From.GetTitle], las tropas han quemado el árbol sagrado y luego han destruido completamente este lugar santo. Esto ha hecho encolerizar a los seguidores de la fe germánica de todas partes.;;;;;;;;;x;;
EVTOPTA_CM_1102;Irminsul! We will have our revenge!;Irminsul ! Nous aurons notre vengeance !;Irminsul! Wir werden Rache nehmen!;;¡Irminsul! ¡Nos vengaremos!;;;;;;;;;x;;
EVTOPTB_CM_1102;A foul sacrilege!;Un immonde sacrilège !;Ein abscheulicher Frevel!;;¡Un sacrilegio repugnante!;;;;;;;;;x;;
EVTOPTC_CM_1102;Gloria in excelsis Deo!;Gloria in excelsis Deo!;Gloria in excelsis Deo!;;¡Gloria in excelsis Deo!;;;;;;;;;x;;
EVTTITLE_CM_1104;The Blood Court of Saxony;Le sang des nobles saxons;Das Blutgericht von Verden;;Tribunal de Sangre de Sajonia;;;;;;;;;x;;
EVTDESC_CM_1104;During the course of the Saxon War, you have captured a lot of Saxon prisoners. Many of them are of noble birth and also very defiant in their views and attitude to our righteous Christian conquest. They keep to their heathen ways and scorn the name of Christ. Perhaps it is time to teach these stubborn Saxons a lesson through a show of strength. If we should try, condemn and execute these captured heathen leaders, we may strengthen our cause, please God and put fear into the hearts of our enemies.;Au cours de la guerre contre les saxons, vous avez fait un grand nombre de prisonniers dans leurs rangs. Bon nombre d'entre eux sont de noble lignée et leurs opinions ainsi que leur attitude sont très hostiles à la conquête chrétienne, somme toute légitime. Ils s'accrochent à leurs mœurs païennes et méprisent le nom de Christ. Il est peut-être temps de donner à ces Saxons obstinés une bonne démonstration de force. Si nous jugeons, condamnons et exécutons ces chefs païens que nous avons capturés, nous pourrions renforcer notre cause, plaire à Dieu et instiller la peur dans le cœur de nos ennemis.;Im Zuge der Sachsenkriege habt Ihr viele sächsische Gefangene gemacht, manche von ihnen von adliger Geburt und viele von ihnen mit einer unbelehrbaren Ablehnung gegenüber der gerechten Sache des christlichen Glaubens. Ihr Festhalten am Heidentum schändet den Namen des Herrn. Vielleicht sind diese sturen Sachsen durch eine Machtdemonstration eines Besseren zu belehren. Würden wir die gefangen genommenen heidnischen Führer anklagen, verurteilen und hinrichten, würde dies unsere Sache möglicherweise stärken, Gott gefällig sein und das Herz unserer Feinde mit Furcht erfüllen.;;A lo largo de la Guerra Sajona capturaste muchos prisioneros sajones. Muchos de ellos son de buena cuna y de mirada y actitud desafiante, hacia nuestra justificada conquista cristiana. Mantienen sus costumbres paganas y menosprecian el nombre de Cristo. Quizás ha llegado el momento de dar una lección a estos sajones testarudos mediante una demostración de fuerza. Si juzgásemos, condenásemos y ejecutásemos estos líderes paganos capturados, estaríamos fortaleciendo nuestra causa. Complace a Dios y haz entrar el miedo en los corazones de nuestros enemigos.;;;;;;;;;x;;
EVTOPTA_CM_1104;Behead them all!;Décapitez-les tous !;Enthauptet sie alle!;;¡Decapitarlos a todos!;;;;;;;;;x;;
EVTOPTB_CM_1104;I shall be merciful even to these heathens.;Je serai miséricordieux même envers les païens.;Ich werde gnädig sein, selbst gegenüber Heiden.;;Seré misericordioso hasta con estos paganos.;;;;;;;;;x;;
EVTTITLE_CM_1105;Widukind;Widukind;Widukind;;Viduquindo;;;;;;;;;x;;
EVTDESC_CM_1105;The Saxons are a people that cling fiercely to their old traditions. After suffering defeats and conquest in spite of tenacious resistance, discontent has continued to simmer in the Pagan Saxon lands. Raids on tax collectors, defiance of church duties, all these things have been annoyances to the new rulers without really presenting any severe danger. Now, however, things seem to have changed. A rebel leader has emerged, uniting the rebellious Saxons and gathering warriors for more concerted attacks. He calls himself Widukind, a name that means 'Child of the Woods', in obvious reference to old Pagan myths and fitting to the hit-and-run tactics used by his forces thus far. The army he is gathering is growing, however...;Les Saxons sont un peuple farouchement attaché à ses anciennes traditions. Après avoir connu les défaites et la conquête malgré leur résistance tenace, le mécontentement continue d'agiter les terres des païens saxons. On attaque des collecteurs d'impôts, on ne va pas à l'église... Ces actes, qui ne représentent pas de danger réel, irritent au plus haut point les nouveaux souverains. Mais aujourd'hui, les choses ont changé. Un chef rebelle est apparu, a uni les Saxons rebelles sous son commandement et rassemblé des guerriers pour mener des attaques plus organisées. Il se fait appeler Widukind, un nom qui signifie 'Enfant des bois', une référence évidente aux vieux mythes païens et un nom adapté aux tactiques de harcèlement utilisées par ses troupes. Cependant, son armée est en train de grandir...;Die Sachsen sind ein Volk, das eisern an seinen alten Traditionen festhält. Obwohl sie trotz verbissenen Widerstands letztlich besiegt und erobert wurden, flackert nach wie vor Unzufriedenheit im Gebiet dieses heidnischen Volkes auf. Überfälle auf Steuereintreiber und Missachtung ihrer Pflichten gegenüber der christlichen Kirche stellen zwar keine ernste Gefahr, doch immerhin ein Ärgernis für ihre neuen Herrscher dar. In letzter Zeit hat sich die Situation allerdings geändert. Unter dem Namen Widukind, dem 'Kind der Wälder', haben die rebellischen Sachsen einen Anführer gefunden, der ganz im Sinne seines an heidnische Traditionen erinnernden Namens auf Überraschungsangriffe aus dem Verborgenen setzt. Und die Truppen, die er nach und nach um sich schart, werden von Tag zu Tag zahlreicher...;;Los sajones son un pueblo ferozmente aferrado a sus viejas tradiciones. Después de haber sufrido derrotas y conquistas, a pesar de su tenaz resistencia, el descontento sigue calando lento en las paganas tierras sajonas. Los asaltos a los recaudadores de impuestos y los desafíos a los deberes eclesiásticos han irritado a los nuevos gobernantes aunque no llegaran a suponer ningún peligro serio. Ahora, de todos modos, parece que las cosas han cambiado. Ha surgido un líder rebelde que ha unido a los sajones descontentos y ha juntado a los guerreros para ataques más dirigidos. El tipo se hace llamar Viduquindo, que significa “Niño de los Bosques”, en clara referencia a los viejos mitos paganos y coherente con las tácticas de ataque y retirada usadas por sus fuerzas hasta el momento. El ejército que está juntando va creciendo, de todas formas...;;;;;;;;;x;;
EVTOPTA_CM_1105;These indomitable Saxons!;Ces Saxons sont indomptables !;Diese aufsässigen Sachsen!;;¡Esos indomables sajones!;;;;;;;;;x;;
EVTTITLE_CM_1108;Baptism of Widukind;Le baptême de Widukind;Widukinds Taufe;;Bautizo de Viduquindo;;;;;;;;;x;;
EVTDESC_CM_1108;My Lord, your old enemy Widukind of the Saxons has sent word. He says he recognizes not only the strength of your arms but also the superiority of the Christian faith. He asks for free passage to come to your court in order to be baptized as a Christian. He says he wishes only peace between you and in return for your generosity he will be forever your loyal servant and stay true to the creed of the [Root.Religion.Getname] Church.;Seigneur, votre vieil ennemi Widukind le Saxon vous transmet un message. Il dit reconnaître non seulement la puissance de vos armes mais également la supériorité de la foi chrétienne. il demande un sauf-conduit pour se rendre à votre cour et être baptisé en chrétien. Il dit ne souhaiter que la paix et, en retour de votre générosité, déclare qu'il sera votre fidèle serviteur et qu'il demeurera fidèle à la foi [Root.Religion.Getname].;Mein Fürst, Euer alter Feind Widukind von den Sachsen sendet Euch eine Nachricht. Darin erkennt er nicht nur Eure militärische Stärke an, sondern auch die Überlegenheit des christlichen Glaubens. Er bittet um freies Geleit und möchte sich an Eurem Hofe zum Christen taufen lassen. Wie er sagt, ist es sein größter Wunsch, dass Frieden zwischen Euch herrsche. Zum Dank für Eure Großzügigkeit gelobt er, Euer treuer Diener zu werden, so wie auch der [Root.Religion.Getname] Kirche.;;Mi señor, su viejo enemigo Viduquindo de los sajones nos ha mandado un mensaje. En él reconoce no solamente la fuerza de sus ejércitos sino también la superioridad de la fe cristiana. Nos pide un salvoconducto para poder venir a su corte y ser bautizado como cristiano. Dice que solamente desea la paz entre ustedes y a cambio de vuestra generosidad, él le guardará lealtad para siempre y se mantendrá fiel al credo de la iglesia [Root.Religion.Getname].;;;;;;;;;x;;
EVTOPTA_CM_1108;I will welcome him and baptize him.;Accueillons-le et baptisons-le.;Gern heiße ich ihn willkommen und werde ihn taufen.;;Le recibiré de buen grado y le bautizaré.;;;;;;;;;x;;
EVTOPTB_CM_1108;Let's invite him here and then kill him.;Laissons-le venir ici et tuons-le.;Wir werden ihn einladen und hier ermorden.;;Vamos a invitarle y, una vez aquí, le mataremos.;;;;;;;;;x;;
EVTOPTC_CM_1108;I shall not even dignify such a proposal with an answer.;Je ne m'abaisserai même pas à lui répondre.;Ich werde diesem Vorschlag nicht durch eine Antwort Gewicht verleihen.;;No voy ni a dignificar una propuesta como esta con una respuesta.;;;;;;;;;x;;
EVTTITLE_CM_501;Fall of the Avars;La chute des Avars;Der Fall der Awaren;;Caída de los Ávaros;;;;;;;;;x;;
