city_kingdom_of_maplean;Province of;;;;;;;;;;;;;x
city_empire_of_maplean;Dominion of;;;;;;;;;;;;;x
city_empire_of_south_anglo;Confederate States of;;;;;;;;;;;;;x

temple_baron_sacred_heart;Padre;;;;;;;;;;;;;x
temple_baron_female_sacred_heart;Madre;;;;;;;;;;;;;x

duke_norse_pagan;Jarl;;;;;;;;;;;;;x
duchy_of_norse_pagan;Jarldom of;;;;;;;;;;;;;x
tribal_duke_norse_pagan;Jarl;;;;;;;;;;;;;x
tribal_duchy_of_norse_pagan;Jarldom of;;;;;;;;;;;;;x
duke_norse_pagan_reformed;Jarl;;;;;;;;;;;;;x
duchy_of_norse_pagan_reformed;Jarldom of;;;;;;;;;;;;;x
tribal_duke_norse_pagan_reformed;Jarl;;;;;;;;;;;;;x
tribal_duchy_of_norse_pagan_reformed;Jarldom of;;;;;;;;;;;;;x

temple_baron_cetic;Teacher;;;;;;;;;;;;;x
temple_baron_female_cetic;Teacher;;;;;;;;;;;;;x
temple_barony_of_cetic;Temple of;;;;;;;;;;;;;x
temple_baron_cetics;Teachers;;;;;;;;;;;;;x
temple_count_cetic;Master;;;;;;;;;;;;;x
temple_count_female_celtic;Mistress;;;;;;;;;;;;;x
temple_county_of_cetic;School of;;;;;;;;;;;;;x
temple_duke_cetic;Lama;;;;;;;;;;;;;x
temple_duke_female_celtic;Lama;;;;;;;;;;;;;x
temple_duchy_of_cetic;Lamate;;;;;;;;;;;;;x
temple_king_cetic;Grand Master;;;;;;;;;;;;;x
temple_king_female_cetic;Grand Mistress;;;;;;;;;;;;;x
temple_kingdom_of_cetic;Academy of;;;;;;;;;;;;;x
temple_emperor_cetic;Exalted Master;;;;;;;;;;;;;x
temple_emperor_female_cetic;Exalted Mistress;;;;;;;;;;;;;x
temple_empire_of_cetic;Exalted Academy;;;;;;;;;;;;;x
job_spiritual_cetic;Guru;;;;;;;;;;;;;x

job_spiritual_american_native;First Elder;;;;;;;;;;;;;x
temple_baron_american_native;Shaman;;;;;;;;;;;;;x
temple_barony_of_american_native;Longhouse of;;;;;;;;;;;;;x
temple_count_american_native;Shaman-Chief;;;;;;;;;;;;;x
temple_duke_american_native;Shaman-Lord;;;;;;;;;;;;;x
temple_king_american_native;Shaman-King;;;;;;;;;;;;;x
temple_emperor_american_native;Celestial Shaman;;;;;;;;;;;;;x

temple_baron_gaian;Druid;;;;;;;;;;;;;x
temple_baron_female_gaian;Druidess;;;;;;;;;;;;;x
temple_baron_gaians;Druids;;;;;;;;;;;;;x
temple_barony_of_gaian;Grove of;;;;;;;;;;;;;x
temple_count_gaian;Archdruid;;;;;;;;;;;;;x
temple_count_female_gaian;Archdruidess;;;;;;;;;;;;;x
temple_county_of_gaian;Wood of;;;;;;;;;;;;;x
temple_duke_gaian;Grand Druid;;;;;;;;;;;;;x
temple_duke_female_gaian;Grand Druidess;;;;;;;;;;;;;x
temple_duchy_of_gaian;Forest of;;;;;;;;;;;;;x

vice_royalty_baron;Castellan;;;;;;;;;;;;;x
vice_royalty_duke;Lieutenant Governor;;;;;;;;;;;;;x
vice_royalty_duchy_of;Province of;;;;;;;;;;;;;x
vice_royalty_king;Governor;;;;;;;;;;;;;x
vice_royalty_kingdom_of;Territory of;;;;;;;;;;;;;x
vice_royalty_emperor;Governor-General;;;;;;;;;;;;;x
vice_royalty_empire_of;Dominion of;;;;;;;;;;;;;x

baron_edokko;Danshaku;;;;;;;;;;;;;x
baron_female_edokko;Danshaku-fujin;;;;;;;;;;;;;x
barony_of_edokko;Dankoku of;;;;;;;;;;;;;x
city_baron_edokko;Shicho;;;;;;;;;;;;;x
city_baron_female_edokko;Shicho;;;;;;;;;;;;;x
city_barony_of_edokko;Toshi of;;;;;;;;;;;;;x
count_edokko;Hakushaku;;;;;;;;;;;;;x
count_female_edokko;Hakushaku-fujin;;;;;;;;;;;;;x
county_of_edokko;Hakukoku of;;;;;;;;;;;;;x
city_count_edokko;Sodai-shicho;;;;;;;;;;;;;x
city_count_female_edokko;Sodai-shicho;;;;;;;;;;;;;x
city_county_of_edokko;Daitoshi of;;;;;;;;;;;;;x
duke_edokko;Koshaku;;;;;;;;;;;;;x
duke_female_edokko;Koshaku-fujin;;;;;;;;;;;;;x
duchy_of_edokko;Kokoku of;;;;;;;;;;;;;x
city_duke_edokko;Chiji;;;;;;;;;;;;;x
cuty_duke_female_edokko;Chiji;;;;;;;;;;;;;x
city_duchy_of_edokko;Ken of;;;;;;;;;;;;;x
king_edokko;O;;;;;;;;;;;;;x
king_female_edokko;Ohi;;;;;;;;;;;;;x
kingdom_of_edokko;Okoku of;;;;;;;;;;;;;x
city_king_edokko;Shusho;;;;;;;;;;;;;x
city_king_female_edokko;Shusho;;;;;;;;;;;;;x
city_kingdom_of_edokko;Seifu of;;;;;;;;;;;;;x
emperor_edokko;Tenno;;;;;;;;;;;;;x
emperor_female_edokko;Kogo;;;;;;;;;;;;;x
empire_of_edokko;Teikoku of;;;;;;;;;;;;;x
city_emperor_edokko;Sotoku;;;;;;;;;;;;;x
city_emperor_female_edokko;Sotoku;;;;;;;;;;;;;x
city_empire_of_edokko;Fukuo-no-shoku of;;;;;;;;;;;;;x

job_treasurer_edokko;Okura-kyo;;;;;;;;;;;;;x
job_marshal_edokko;Hyobu-kyo;;;;;;;;;;;;;x
job_chancellor_edokko;Daijo-daijin;;;;;;;;;;;;;x
job_spymaster_edokko;Nakatsukasa-kyo;;;;;;;;;;;;;x

count_novorusskiy;Voevoda;;;;;;;;;;;;;x
count_female_novorusskiy;Voevoditsa;;;;;;;;;;;;;x #not sure if this is correct
county_novorusskiy;Voivodeship;;;;;;;;;;;;;x
city_county_of_novorusskiy;Okrug of;;;;;;;;;;;;;x
duke_novorusskiy;Knyaz;;;;;;;;;;;;;x
duke_female_novorusskiy;Knyagina;;;;;;;;;;;;;x
duchy_of_novorusskiy;Principality of;;;;;;;;;;;;;x
city_duchy_of_novorusskiy;Oblast of;;;;;;;;;;;;;x
king_novorusskiy;Velikiy Knyaz;;;;;;;;;;;;;x
king_female_novorusskiy;Velikaya Knyaginya;;;;;;;;;;;;;x
kingdom_of_novorusskiy;Grand Principality of;;;;;;;;;;;;;x
city_kingdom_of_novorusskiy;Guberniya of;;;;;;;;;;;;;x
emperor_novorusskiy;Tsar;;;;;;;;;;;;;x
emperor_female_novorusskiy;Tsaritsa;;;;;;;;;;;;;x
empire_of_novorusskiy;Tsardom of;;;;;;;;;;;;;x
city_emperor_novorusskiy;Namestnik;;;;;;;;;;;;;x
city_emperor_female_novorusskiy;Namestnitsa;;;;;;;;;;;;;x #not sure if this is correct
city_empire_of_novorusskiy;Namestnichestvo of;;;;;;;;;;;;;x

job_marshal_novorusskiy;Oruzhenosets;;;;;;;;;;;;;x
job_spymaster_novorusskiy;Oprichnik;;;;;;;;;;;;;x
job_chancellor_novorusskiy;Polpred;;;;;;;;;;;;;x
job_treasurer_novorusskiy;Ekonom;;;;;;;;;;;;;x

VICEROY;Viceroy;;;;;;;;;;;;;x
VICEREINE;Vicereine;;;;;;;;;;;;;x

nick_stepping_razor;Stepping Razor;;;;;;;;;;;;;x
nick_the_patriot;the Patriot;;;;;;;;;;;;;x
nick_lastname;[Root.GetOnlyDynastyName];;;;;;;;;;;;;x
nick_the_senseless;the Senseless;;;;;;;;;;;;;x

title_ursuline_cardinal;Cardinal;Cardinal;Kardinal;;Cardenal;;;;;;;;;x
expected_next_title_ursuline_cardinal;Expected Next Cardinal;Prochain cardinal prévu;Erwarteter neuer Kardinal;;Presunto próximo cardenal;;;;;;;;;x
expected_next_title_ursuline_cardinal_tooltip;This bishop is probably next in line for a Cardinalship when one becomes available.;Cet évêque sera probablement le prochain cardinal dès qu'une place se libérera.;Dieser Bischof wird wahrscheinlich als nächster zum Kardinal ernannt, wenn ein Sitz im Kollegium frei wird.;;Este obispo será, probablemente, el próximo Cardenal cuando haya una vacante.;;;;;;;;;x
best_candidate_title_ursuline_cardinal;My Best Cardinal Candidate;Mes meilleurs cardinaux potentiels;Mein bester Kardinalskandidat;;Mi mejor candidato a Cardenal;;;;;;;;;x
best_candidate_title_ursuline_cardinal_tooltip;Of all the bishops in my realm, this one is the likeliest to get appointed Cardinal by the Abbess-General.;De tous les évêques de mon royaume, celui-ci est le plus susceptible d'être nommé cardinal par le pape.;Von allen Bischöfen in meinem Reich wird dieser wahrscheinlich am ehesten vom Papst zum Kardinal ernannt.;;De todos los obispos de mi Reino, este es el que tiene más probabilidades de que el Papa lo nombre Cardenal.;;;;;;;;;x
title_high_church_cardinal;Cardinal;Cardinal;Kardinal;;Cardenal;;;;;;;;;x
expected_next_title_high_church_cardinal;Expected Next Cardinal;Prochain cardinal prévu;Erwarteter neuer Kardinal;;Presunto próximo cardenal;;;;;;;;;x
expected_next_title_high_church_cardinal_tooltip;This bishop is probably next in line for a Cardinalship when one becomes available.;Cet évêque sera probablement le prochain cardinal dès qu'une place se libérera.;Dieser Bischof wird wahrscheinlich als nächster zum Kardinal ernannt, wenn ein Sitz im Kollegium frei wird.;;Este obispo será, probablemente, el próximo Cardenal cuando haya una vacante.;;;;;;;;;x
best_candidate_title_high_church_cardinal;My Best Cardinal Candidate;Mes meilleurs cardinaux potentiels;Mein bester Kardinalskandidat;;Mi mejor candidato a Cardenal;;;;;;;;;x
best_candidate_title_high_church_cardinal_tooltip;Of all the bishops in my realm, this one is the likeliest to get appointed Cardinal by the Pope.;De tous les évêques de mon royaume, celui-ci est le plus susceptible d'être nommé cardinal par le pape.;Von allen Bischöfen in meinem Reich wird dieser wahrscheinlich am ehesten vom Papst zum Kardinal ernannt.;;De todos los obispos de mi Reino, este es el que tiene más probabilidades de que el Papa lo nombre Cardenal.;;;;;;;;;x

title_mormon_cardinal;Apostle;;;;;;;;;;;;;x
expected_next_title_mormon_cardinal;Next Expected Apostle;;;;;;;;;;;;;;x
expected_next_title_mormon_cardinal_tooltip;This bishop is probably next in line for an Apostleship when one becomes available.;;;;;;;;;;;;;x
best_candidate_title_mormon_cardinal;My Best Apostle Candidate;;;;;;;;;;;;;x
best_candidate_title_mormon_cardinal_tooltip;Of all the bishops in my realm, this one is the likeliest to get called as an Apostle.;;;;;;;;;;;;;x,,

GRAND_MASTER;Grand Master;;;;;;;;;;;;;x
GRAND_MASTER_FOA;Sir;;;;;;;;;;;;;x

WORSHIPFUL_MASTER;Worshipful Master;;;;;;;;;;;;;x
WORSHIPFUL_MASTER;Master;;;;;;;;;;;;;x
