#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
nick_stonewall;Stonewall;;;;;;;;;;;;;x
rise_of_consumerism;Rise of Consumerism;;;;;;;;;;;;;x
sayyid;Heir of the Prophet;;;;;;;;;;;;;x
sayyid_desc;This character is patrilineally descended from the founder of Consumerism.;;;;;;;;;;;;;x
investor;Investor;;;;;;;;;;;;;x
investor_desc;This character is descended from one of the Investors, the nine companions of the Prophet of Consumerism.;;;;;;;;;;;;;x
mirza;Heiress of the Prophet;;;;;;;;;;;;;;;;;x
mirza_desc;This character is matrilineally descended from the founder of Consumerism.;;;;;;;;;;;;;x
COMMISSIONER;Commissioner;;;;;;;;;;;;;x
FYLKIR;Fylkir;Fylkir;Fylkir;;Fylkir;;;;;;;;;x
temple_baron_occultist_reformed;Adept;;;;;;;;;;;;;x
temple_baron_female_occultist_reformed;Adept;;;;;;;;;;;;;x
temple_baron_occultist_reformeds;Adepts;;;;;;;;;;;;;x
temple_barony_of_occultist_reformed;Temple of;;;;;;;;;;;;;x
temple_count_occultist_reformed;Mystagogue;;;;;;;;;;;;;x
temple_count_female_occultist_reformed;Mystagogue;;;;;;;;;;;;;x
temple_county_of_occultist_reformed;Great Temple of;;;;;;;;;;;;;x
temple_duke_occultist_reformed;Theurge;;;;;;;;;;;;;x
temple_duke_female_occultist_reformed;Theurge;;;;;;;;;;;;;x
temple_duchy_of_occultist_reformed;Theurgy of;;;;;;;;;;;;;x
temple_king_occultist_reformed;Hierophant;;;;;;;;;;;;;x
temple_king_female_occultist_reformed;Hierophant;;;;;;;;;;;;;x
temple_kingdom_of_occultist_reformed;Hierophancy of;;;;;;;;;;;;;x

county_of_cajun;Parish of;;;;;;;;;;;;;x

IPSISSIMUS;Ipsissimus;;;;;;;;;;;;;x
IPSISSIMUS_FEMALE;Ipsissima;;;;;;;;;;;;;x
IPSISSIMUS_FOA;Your Holiness;;;;;;;;;;;;;x

king_thelemic;Pharaoh;;;;;;;;;;;;;x
king_female_thelemic;Pharaoh;;;;;;;;;;;;;x
temple_baron_thelemic;Zelator;;;;;;;;;;;;;x
temple_baron_female_thelemic;Zelator;;;;;;;;;;;;;x
temple_count_thelemic;Philosophus;;;;;;;;;;;;;x
temple_count_female_thelemic;Philosophus;;;;;;;;;;;;;x
temple_duke_thelemic;Dominus Liminis;;;;;;;;;;;;;x
temple_duke_female_thelemic;Dominus Liminis;;;;;;;;;;;;;x
temple_king_thelemic;Magister Templi;;;;;;;;;;;;;x
temple_king_female_thelemic;Magister Templi;;;;;;;;;;;;;x
temple_emperor_thelemic;Magus;;;;;;;;;;;;;x
temple_emperor_female_thelemic;Magus;;;;;;;;;;;;;x
king_thelemic_reformed;Pharoah;;;;;;;;;;;;;x
king_female_thelemic_reformed;Pharoah;;;;;;;;;;;;;x
temple_baron_thelemic_reformed;Zelator;;;;;;;;;;;;;x
temple_baron_female_thelemic_reformed;Zelator;;;;;;;;;;;;;x
temple_count_thelemic_reformed;Philosophus;;;;;;;;;;;;;x
temple_count_female_thelemic_reformed;Philosophus;;;;;;;;;;;;;x
temple_duke_thelemic_reformed;Dominus Liminis;;;;;;;;;;;;;x
temple_duke_female_thelemic_reformed;Dominus Liminis;;;;;;;;;;;;;x
temple_king_thelemic_reformed;Magister Templi;;;;;;;;;;;;;x
temple_king_female_thelemic_reformed;Magister Templi;;;;;;;;;;;;;x
temple_emperor_reformed_thelemic;Magus;;;;;;;;;;;;;x
temple_emperor_female_reformed_thelemic;Magus;;;;;;;;;;;;;x

baron_maplean;Viscount;;;;;;;;;;;;;x
baron_female_maplean;Viscountess;;;;;;;;;;;;;x
barony_of_maplean;Viscountship of;;;;;;;;;;;;;x
count_maplean;Earl;;;;;;;;;;;;;x
county_of_maplean;Earldom of;;;;;;;;;;;;;x
duke_maplean;Marquis;;;;;;;;;;;;;x
duke_female_maplean;Marchioness;;;;;;;;;;;;;x
duchy_of_maplean;Marquisate of;;;;;;;;;;;;;x
baron_old_world;Viscount;;;;;;;;;;;;;x
baron_female_old_world;Viscountess;;;;;;;;;;;;;x
barony_of_old_world;Viscountship of;;;;;;;;;;;;;x
count_old_world;Earl;;;;;;;;;;;;;x
county_of_old_world;Earldom of;;;;;;;;;;;;;x
duke_old_world;Marquis;;;;;;;;;;;;;x
duke_female_old_world;Marchioness;;;;;;;;;;;;;x
duchy_of_old_world;Marquisate of;;;;;;;;;;;;;x
baron_caribbanglo;Viscount;;;;;;;;;;;;;x
baron_female_caribbanglo;Viscountess;;;;;;;;;;;;;x
barony_of_caribbanglo;Viscountship of;;;;;;;;;;;;;x
count_caribbanglo;Earl;;;;;;;;;;;;;x
county_of_caribbanglo;Earldom of;;;;;;;;;;;;;x
duke_caribbanglo;Marquis;;;;;;;;;;;;;x
duke_female_caribbanglo;Marchioness;;;;;;;;;;;;;x
duchy_of_caribbanglo;Marquisate of;;;;;;;;;;;;;x

baron_brethren;Lieutenant;;;;;;;;;;;;;x
baron_female_brethren;Lieutenant;;;;;;;;;;;;;x
barony_of_brethren;Lieutenancy of;;;;;;;;;;;;;x
count_brethren;Captain;;;;;;;;;;;;;x
count_female_brethren;Captain;;;;;;;;;;;;;x
county_of_brethren;Captaincy of;;;;;;;;;;;;;x
duke_brethren;Commodore;;;;;;;;;;;;;x
duke_female_brethren;Commodore;;;;;;;;;;;;;x
duchy_of_brethren;Flotilla of;;;;;;;;;;;;;x
king_brethren;Admiral;;;;;;;;;;;;;x
king_female_brethren;Admiral;;;;;;;;;;;;;x
kingdom_of_brethren;Admiralty of;;;;;;;;;;;;;x
emperor_brethren;Grand Admiral;;;;;;;;;;;;;x
emperor_female_brethren;Grand Admiral;;;;;;;;;;;;;x
empire_of_brethren;Grand Admiralty of;;;;;;;;;;;;;x

city_baron_brethren;Landsman;;;;;;;;;;;;;x
city_baron_female_brethren;Landswoman;;;;;;;;;;;;;x
city_barony_of_brethren;Anchorage of;;;;;;;;;;;;;x
city_count_brethren;Harbormaster;;;;;;;;;;;;;x
city_count_female_brethren;Harbormistress;;;;;;;;;;;;;x
city_county_of_brethren;Harbor of;;;;;;;;;;;;;x
city_duke_brethren;Portmaster;;;;;;;;;;;;;x
city_duke_female_brethren;Portmistress;;;;;;;;;;;;;x
city_duchy_of_brethren;Port of;;;;;;;;;;;;;x

temple_baron_brethren;Pilot;;;;;;;;;;;;;x
temple_baron_female_brethren;Pilot;;;;;;;;;;;;;x
temple_barony_of_brethren;Pilothouse of;;;;;;;;;;;;;x
temple_baron_brethrens;Pilots;;;;;;;;;;;;;x
job_spiritual_brethren;Navigator;;;;;;;;;;;;;x
job_treasurer_brethren;Purser;;;;;;;;;;;;;x
job_marshal_brethren;Captain of Marines;;;;;;;;;;;;;x
job_chancellor_brethren;First Mate;;;;;;;;;;;;;x
job_spymaster_brethren;Boatswain;;;;;;;;;;;;;x


title_prince_caribeno;Infante;;;;;;;;;;;;;x
title_prince_female_caribeno;Infanta;;;;;;;;;;;;;x
title_prince_mexicano;Infante;;;;;;;;;;;;;x
title_prince_female_mexicano;Infanta;;;;;;;;;;;;;x
title_prince_portuguese;Infante;;;;;;;;;;;;;x
title_prince_female_portuguese;Infanta;;;;;;;;;;;;;x

title_prince_gallomerican;Dauphin;;;;;;;;;;;;;x
title_prince_female_gallomerican;Dauphine;;;;;;;;;;;;;x

baron_mexicano;Hidalgo;;;;;;;;;;;;;x
baron_female_mexicano;Hidalga;;;;;;;;;;;;;x
barony_of_mexicano;Hidalguía of;;;;;;;;;;;;;x
city_baron_mexicano;Alcalde;;;;;;;;;;;;;x
city_baron_female_mexicano;Alcadesa;;;;;;;;;;;;;x
city_count_mexicano;Gran Alcalde;;;;;;;;;;;;;x
city_count_female_mexicano;Gran Alcadesa;;;;;;;;;;;;;x

baron_caribeno;Hidalgo;;;;;;;;;;;;;x
baron_female_caribeno;Hidalga;;;;;;;;;;;;;x
barony_of_caribeno;Hidalguía of;;;;;;;;;;;;;x
city_baron_caribeno;Alcalde;;;;;;;;;;;;;x
city_baron_female_caribeno;Alcadesa;;;;;;;;;;;;;x
city_count_caribeno;Gran Alcalde;;;;;;;;;;;;;x
city_count_female_caribeno;Gran Alcadesa;;;;;;;;;;;;;x

city_baron;Mayor;;;;;;;;;;;;;x
city_baron_gothamite;Alderman;;;;;;;;;;;;;x
city_count;Lord Mayor;Seigneur-Maire;Oberbürgermeister;;Gran Alcalde;;;;;;;;;x
city_count_female;Lady Mayor;;;;;;;;;;;;;x
city_duke;Lord Proprietor;;;;;;;;;;;;;x
city_duke_female;Lady Proprietor;;;;;;;;;;;;;x
city_king;Lord Director;;;;;;;;;;;;;x
city_king_female;Lady Director;;;;;;;;;;;;;x
city_emperor;Lord Executive;;;;;;;;;;;;;x
city_emperor_female;Lady Executive;;;;;;;;;;;;;x
city_barony_of;City of;;;;;;;;;;;;;x
city_county_of;Grand City of;Grande Cité de;Großstadt;;Ciudad de;;;;;;;;;x
city_duchy_of;Republic of;;;;;;;;;;;;;x
city_kingdom_of;State of;;;;;;;;;;;;;x
city_empire_of;United States of;;;;;;;;;;;;;x

city_king_maplean;Premier;;;;;;;;;;;;;x
city_emperor_maplean;Prime Minister;;;;;;;;;;;;;x
city_kingdom_of_maplean;Province of;;;;;;;;;;;;;x
city_empire_of_maplean;Dominion of;;;;;;;;;;;;;x
city_empire_of_south_anglo;Confederate States of;;;;;;;;;;;;;x

temple_baron_cult_of_saints;Padre;;;;;;;;;;;;;x
temple_baron_female_cult_of_saints;Madre;;;;;;;;;;;;;x
temple_barony_of_cult_of_saints;Iglesia of;;;;;;;;;;;;;x
temple_count_cult_of_saints;Gran Padre;;;;;;;;;;;;;x
temple_count_female_cult_of_saints;Gran Madre;;;;;;;;;;;;;x
temple_county_of_cult_of_saints;Gran Iglesia of;;;;;;;;;;;;;x

duke_norse_pagan;Jarl;;;;;;;;;;;;;x
duchy_of_norse_pagan;Jarldom of;;;;;;;;;;;;;x
tribal_duke_norse_pagan;Jarl;;;;;;;;;;;;;x
tribal_duchy_of_norse_pagan;Jarldom of;;;;;;;;;;;;;x
duke_norse_pagan_reformed;Jarl;;;;;;;;;;;;;x
duchy_of_norse_pagan_reformed;Jarldom of;;;;;;;;;;;;;x
tribal_duke_norse_pagan_reformed;Jarl;;;;;;;;;;;;;x
tribal_duchy_of_norse_pagan_reformed;Jarldom of;;;;;;;;;;;;;x

temple_baron_cetic;Teacher;;;;;;;;;;;;;x
temple_baron_female_cetic;Teacher;;;;;;;;;;;;;x
temple_barony_of_cetic;Temple of;;;;;;;;;;;;;x
temple_baron_cetics;Teachers;;;;;;;;;;;;;x
temple_count_cetic;Master;;;;;;;;;;;;;x
temple_count_female_celtic;Mistress;;;;;;;;;;;;;x
temple_county_of_cetic;School of;;;;;;;;;;;;;x
temple_duke_cetic;Lama;;;;;;;;;;;;;x
temple_duke_female_celtic;Lama;;;;;;;;;;;;;x
temple_duchy_of_cetic;Lamate;;;;;;;;;;;;;x
temple_king_cetic;Grand Master;;;;;;;;;;;;;x
temple_king_female_cetic;Grand Mistress;;;;;;;;;;;;;x
temple_kingdom_of_cetic;Academy of;;;;;;;;;;;;;x
temple_emperor_cetic;Exalted Master;;;;;;;;;;;;;x
temple_emperor_female_cetic;Exalted Mistress;;;;;;;;;;;;;x
temple_empire_of_cetic;Exalted Academy of;;;;;;;;;;;;;x
job_spiritual_cetic;Court Guru;;;;;;;;;;;;;x

job_spiritual_american_native;First Elder;;;;;;;;;;;;;x
temple_baron_american_native;Shaman;;;;;;;;;;;;;x
temple_barony_of_american_native;Longhouse of;;;;;;;;;;;;;x
temple_count_american_native;Shaman-Chief;;;;;;;;;;;;;x
temple_duke_american_native;Shaman-Lord;;;;;;;;;;;;;x
temple_king_american_native;Shaman-King;;;;;;;;;;;;;x
temple_emperor_american_native;Celestial Shaman;;;;;;;;;;;;;x

temple_baron_gaian;Druid;;;;;;;;;;;;;x
temple_baron_female_gaian;Druidess;;;;;;;;;;;;;x
temple_baron_gaians;Druids;;;;;;;;;;;;;x
temple_barony_of_gaian;Grove of;;;;;;;;;;;;;x
temple_count_gaian;Archdruid;;;;;;;;;;;;;x
temple_count_female_gaian;Archdruidess;;;;;;;;;;;;;x
temple_county_of_gaian;Wood of;;;;;;;;;;;;;x
temple_duke_gaian;Grand Druid;;;;;;;;;;;;;x
temple_duke_female_gaian;Grand Druidess;;;;;;;;;;;;;x
temple_duchy_of_gaian;Forest of;;;;;;;;;;;;;x

vice_royalty_baron;Castellan;;;;;;;;;;;;;x
vice_royalty_duke;Lieutenant Governor;;;;;;;;;;;;;x
vice_royalty_duchy_of;Province of;;;;;;;;;;;;;x
vice_royalty_king;Governor;;;;;;;;;;;;;x
vice_royalty_kingdom_of;Territory of;;;;;;;;;;;;;x
vice_royalty_emperor;Governor-General;;;;;;;;;;;;;x
vice_royalty_empire_of;Dominion of;;;;;;;;;;;;;x

baron_edokko;Danshaku;;;;;;;;;;;;;x
baron_female_edokko;Danshaku-fujin;;;;;;;;;;;;;x
barony_of_edokko;Dankoku of;;;;;;;;;;;;;x
city_baron_edokko;Shicho;;;;;;;;;;;;;x
city_baron_female_edokko;Shicho;;;;;;;;;;;;;x
city_barony_of_edokko;Toshi of;;;;;;;;;;;;;x
count_edokko;Hakushaku;;;;;;;;;;;;;x
count_female_edokko;Hakushaku-fujin;;;;;;;;;;;;;x
county_of_edokko;Hakukoku of;;;;;;;;;;;;;x
city_count_edokko;Sodai-shicho;;;;;;;;;;;;;x
city_count_female_edokko;Sodai-shicho;;;;;;;;;;;;;x
city_county_of_edokko;Daitoshi of;;;;;;;;;;;;;x
duke_edokko;Koshaku;;;;;;;;;;;;;x
duke_female_edokko;Koshaku-fujin;;;;;;;;;;;;;x
duchy_of_edokko;Kokoku of;;;;;;;;;;;;;x
city_duke_edokko;Chiji;;;;;;;;;;;;;x
cuty_duke_female_edokko;Chiji;;;;;;;;;;;;;x
city_duchy_of_edokko;Ken of;;;;;;;;;;;;;x
king_edokko;O;;;;;;;;;;;;;x
king_female_edokko;Ohi;;;;;;;;;;;;;x
kingdom_of_edokko;Okoku of;;;;;;;;;;;;;x
city_king_edokko;Shusho;;;;;;;;;;;;;x
city_king_female_edokko;Shusho;;;;;;;;;;;;;x
city_kingdom_of_edokko;Seifu of;;;;;;;;;;;;;x
emperor_edokko;Tenno;;;;;;;;;;;;;x
emperor_female_edokko;Kogo;;;;;;;;;;;;;x
empire_of_edokko;Teikoku of;;;;;;;;;;;;;x
city_emperor_edokko;Sotoku;;;;;;;;;;;;;x
city_emperor_female_edokko;Sotoku;;;;;;;;;;;;;x
city_empire_of_edokko;Fukuo-no-shoku of;;;;;;;;;;;;;x

job_treasurer_edokko;Okura-kyo;;;;;;;;;;;;;x
job_marshal_edokko;Hyobu-kyo;;;;;;;;;;;;;x
job_chancellor_edokko;Daijo-daijin;;;;;;;;;;;;;x
job_spymaster_edokko;Nakatsukasa-kyo;;;;;;;;;;;;;x

count_novorusskiy;Voevoda;;;;;;;;;;;;;x
count_female_novorusskiy;Voevoditsa;;;;;;;;;;;;;x #not sure if this is correct
county_novorusskiy;Voivodeship;;;;;;;;;;;;;x
city_county_of_novorusskiy;Okrug of;;;;;;;;;;;;;x
duke_novorusskiy;Knyaz;;;;;;;;;;;;;x
duke_female_novorusskiy;Knyagina;;;;;;;;;;;;;x
duchy_of_novorusskiy;Principality of;;;;;;;;;;;;;x
city_duchy_of_novorusskiy;Oblast of;;;;;;;;;;;;;x
king_novorusskiy;Velikiy Knyaz;;;;;;;;;;;;;x
king_female_novorusskiy;Velikaya Knyaginya;;;;;;;;;;;;;x
kingdom_of_novorusskiy;Grand Principality of;;;;;;;;;;;;;x
city_kingdom_of_novorusskiy;Guberniya of;;;;;;;;;;;;;x
emperor_novorusskiy;Tsar;;;;;;;;;;;;;x
emperor_female_novorusskiy;Tsaritsa;;;;;;;;;;;;;x
empire_of_novorusskiy;Tsardom of;;;;;;;;;;;;;x
city_emperor_novorusskiy;Namestnik;;;;;;;;;;;;;x
city_emperor_female_novorusskiy;Namestnitsa;;;;;;;;;;;;;x #not sure if this is correct
city_empire_of_novorusskiy;Namestnichestvo of;;;;;;;;;;;;;x

job_marshal_novorusskiy;Oruzhenosets;;;;;;;;;;;;;x
job_spymaster_novorusskiy;Oprichnik;;;;;;;;;;;;;x
job_chancellor_novorusskiy;Polpred;;;;;;;;;;;;;x
job_treasurer_novorusskiy;Ekonom;;;;;;;;;;;;;x

nomadic_emperor;Horselord;;;;;;;;;;;;;x
nomadic_emperor_female;Horselord;;;;;;;;;;;;;x
nomadic_empire_of;Horselands of;;;;;;;;;;;;;x

duke_maya;Ajaw;;;;;;;;;;;;;x
duke_female_maya;Ix Ajaw;;;;;;;;;;;;;x
duchy_of_maya;Ajawil of;;;;;;;;;;;;;x
king_maya;K'uhul Ajaw;;;;;;;;;;;;;x
king_female_maya;Ix K'uhul Ajaw;;;;;;;;;;;;;x
kingdom_of_maya;K'uhul Ajawil of;;;;;;;;;;;;;x

VICEROY;Viceroy;;;;;;;;;;;;;x
VICEREINE;Vicereine;;;;;;;;;;;;;x

nick_stepping_razor;Stepping Razor;;;;;;;;;;;;;x
nick_the_patriot;the Patriot;;;;;;;;;;;;;x
nick_lastname;[Root.GetOnlyDynastyName];;;;;;;;;;;;;x
nick_the_senseless;the Senseless;;;;;;;;;;;;;x
nick_the_bear;the Bear;;;;;;;;;;;;;x
nick_the_gator;the Gator;;;;;;;;;;;;;x
nick_thunderbird;Thunderbird;;;;;;;;;;;;;x
nick_the_raven;the Raven;;;;;;;;;;;;;x
nick_the_misborn;the Misborn;;;;;;;;;;;;;x
nick_bones;Bones;;;;;;;;;;;;;x
nick_crossbones;Crossbones;;;;;;;;;;;;;x
nick_one_eye;One-Eye;;;;;;;;;;;;;x
nick_the_hook;the Hook;;;;;;;;;;;;;x
nick_the_bloody;the Bloody;;;;;;;;;;;;;x
nick_the_dread;the Dread;;;;;;;;;;;;;x
nick_the_butcher;the Butcher;;;;;;;;;;;;;x
nick_the_grim;the Grim;;;;;;;;;;;;;x
nick_the_revealer;the Revealer;;;;;;;;;;;;;x
nick_the_enlightened;the Enlightened;;;;;;;;;;;;;x
nick_the_pure;the Pure;;;;;;;;;;;;;x
nick_the_defiler;the Defiler;;;;;;;;;;;;;x
nick_the_mechanic;the Mechanic;;;;;;;;;;;;;x
nick_scarface;Scarface;;;;;;;;;;;;;x
nick_the_belle;the Belle;;;;;;;;;;;;;x
nick_the_golden;the Golden;;;;;;;;;;;;;x
nick_the_kid;the Kid;;;;;;;;;;;;;x
nick_the_mason;the Mason;;;;;;;;;;;;;x
nick_the_lash_of_evilgod;the Lash of [Root.Religion.GetRandomEvilGodName];;;;;;;;;;;;;x
nick_the_stranger;the Stranger;;;;;;;;;;;;;x
nick_the_speaker;the Speaker;;;;;;;;;;;;;x
nick_the_lorekeeper;the Lorekeeper;;;;;;;;;;;;;x
nick_the_shadow;the Shadow;;;;;;;;;;;;;x

title_ursuline_cardinal;Cardinal;Cardinal;Kardinal;;Cardenal;;;;;;;;;x
expected_next_title_ursuline_cardinal;Expected Next Cardinal;Prochain cardinal prévu;Erwarteter neuer Kardinal;;Presunto próximo cardenal;;;;;;;;;x
expected_next_title_ursuline_cardinal_tooltip;This bishop is probably next in line for a Cardinalship when one becomes available.;Cet évêque sera probablement le prochain cardinal dès qu'une place se libérera.;Dieser Bischof wird wahrscheinlich als nächster zum Kardinal ernannt, wenn ein Sitz im Kollegium frei wird.;;Este obispo será, probablemente, el próximo Cardenal cuando haya una vacante.;;;;;;;;;x
best_candidate_title_ursuline_cardinal;My Best Cardinal Candidate;Mes meilleurs cardinaux potentiels;Mein bester Kardinalskandidat;;Mi mejor candidato a Cardenal;;;;;;;;;x
best_candidate_title_ursuline_cardinal_tooltip;Of all the bishops in my realm, this one is the likeliest to get appointed Cardinal by the Abbess-General.;De tous les évêques de mon royaume, celui-ci est le plus susceptible d'être nommé cardinal par le pape.;Von allen Bischöfen in meinem Reich wird dieser wahrscheinlich am ehesten vom Papst zum Kardinal ernannt.;;De todos los obispos de mi Reino, este es el que tiene más probabilidades de que el Papa lo nombre Cardenal.;;;;;;;;;x
title_high_church_cardinal;Cardinal;Cardinal;Kardinal;;Cardenal;;;;;;;;;x
expected_next_title_high_church_cardinal;Expected Next Cardinal;Prochain cardinal prévu;Erwarteter neuer Kardinal;;Presunto próximo cardenal;;;;;;;;;x
expected_next_title_high_church_cardinal_tooltip;This bishop is probably next in line for a Cardinalship when one becomes available.;Cet évêque sera probablement le prochain cardinal dès qu'une place se libérera.;Dieser Bischof wird wahrscheinlich als nächster zum Kardinal ernannt, wenn ein Sitz im Kollegium frei wird.;;Este obispo será, probablemente, el próximo Cardenal cuando haya una vacante.;;;;;;;;;x
best_candidate_title_high_church_cardinal;My Best Cardinal Candidate;Mes meilleurs cardinaux potentiels;Mein bester Kardinalskandidat;;Mi mejor candidato a Cardenal;;;;;;;;;x
best_candidate_title_high_church_cardinal_tooltip;Of all the bishops in my realm, this one is the likeliest to get appointed Cardinal by the Pope.;De tous les évêques de mon royaume, celui-ci est le plus susceptible d'être nommé cardinal par le pape.;Von allen Bischöfen in meinem Reich wird dieser wahrscheinlich am ehesten vom Papst zum Kardinal ernannt.;;De todos los obispos de mi Reino, este es el que tiene más probabilidades de que el Papa lo nombre Cardenal.;;;;;;;;;x

title_mormon_cardinal;Apostle;;;;;;;;;;;;;x
expected_next_title_mormon_cardinal;Next Expected Apostle;;;;;;;;;;;;;;x
expected_next_title_mormon_cardinal_tooltip;This bishop is probably next in line for an Apostleship when one becomes available.;;;;;;;;;;;;;x
best_candidate_title_mormon_cardinal;My Best Apostle Candidate;;;;;;;;;;;;;x
best_candidate_title_mormon_cardinal_tooltip;Of all the bishops in my realm, this one is the likeliest to get called as an Apostle.;;;;;;;;;;;;;x

GRAND_MASTER;Grand Master;;;;;;;;;;;;;x
GRAND_MASTER_FOA;Sir;;;;;;;;;;;;;x
THANE;Thane;;;;;;;;;;;;;x
THANE_FOA;Thane;;;;;;;;;;;;;x
FRATER_SUPERIOR;Frater Superior;;;;;;;;;;;;;x
FRATER_SUPERIOR_FOA;Frater Superior;;;;;;;;;;;;;x

colonial_government;Colony;;;;;;;;;;;;;x
colonial_government_desc;The closest American equivalent to the government of the Japanese and Russian colonies is the merchant republic. The viceroyalty changes between the five major colonial families through special elections. Colonists can also build a network of Trade Posts, even in the counties of other powers.;;;;;;;;;;;;;x

bureaucratic_government;Bureaucracy;;;;;;;;;;;;;x;
bureaucratic_government_desc;The bureaucratic system of California is similar to the Feudal system - rulers must rely on land holding vassals or varying loyalty and ambition. Rulers are allowed to reorganize their realm, revoking Prefectural titles and retracting vassals, but otherwise are not allowed to imprison vassals or revoke their titles unless they have broken the law. The maximum number of vassals and the number of Holdings you can directly own are controlled by the Centralization Law. If you should convert to a non-Cetic religion, your government form will change to Feudal.;Le système arabe de l'Iqtâ est similaire au système féodal – les souverains doivent faire appel à des vassaux pour tenir leurs fiefs et leur degré d'ambition ou de loyauté peut varier. Le nombre maximal de vassaux et le nombre de fiefs que vous pouvez directement posséder sont contrôlés par la loi de centralisation. Cependant, il n'y a qu'une seule forme de succession disponible – la succession « ouverte » chaotique, selon laquelle le fils qui détient le plus de terres est en droit d'hériter. Si vous vous convertissez à une religion de type non musulman, votre gouvernement sera de type féodal.;Das arabische Iqtasystem ähnelt dem Feudalsystem. Auch hier muss der Herrscher auf möglicherweise unzuverlässige Vasallen vertrauen. In den Zentralisierungsgesetzen ist festgelegt, wie viele Liegenschaften und wie viele Vasallen Ihr maximal haben könnt. Allerdings gibt es bei der Erbfolge nur eine einzige Variante: das chaotische 'offene' System, bei dem immer der Sohn mit dem größten Landbesitz erbt. Wenn Ihr zu einer nicht-islamischen Religion konvertiert, wechselt Eure Staatsform zum Feudalsystem.;;El sistema árabe del Iqta es similar al sistema feudal - los gobernantes deben depender de vasallos con posesiones territoriales de variable lealtad y ambición. El número máximo número de vasallos y de posesiones que puedes poseer directamente puedes poseer están controlados por la ley de centralización. Sin embargo, sólo existe una forma de sucesión: la caótica 'abierta', donde hereda el hijo con más tierras. Si te conviertes a una religión no musulmana tu forma de gobierno cambiará a feudal.;;;;;x;;;;;
CHRONICLE_ADOPTED_BUREAUCRACY;[Root.GetDynName] adopted a Bureaucratic system in [Root.GetHerHis] domains, abandoning the old tribal ways.;[Root.GetDynName] a adopté un système d'iqta dans son domaine, abandonnant les anciennes coutumes tribales.;[Root.GetDynName] gab das Leben als Stamm auf und übernahm das Iqtasystem in [Root.GetHerHis] Gebiet.;;[Root.GetDynName] adoptó un sistema Iqta en [Root.GetHerHis] dominios, abandonando las viejas costumbres tribales.;;;;;;;;;x
CHRONICLE_NOMAD_ADOPTED_BUREAUCRACY;[Root.GetDynName] adopted a Bureaucratic system in [Root.GetHerHis] domains, leaving their old nomad life behind them.;[Root.GetDynName] a adopté un système d'iqta dans son domaine, abandonnant son mode de vie nomade.;[Root.GetDynName] gab das Nomadendasein auf und übernahm das Iqtasystem in [Root.GetHerHis] Gebiet.;;[Root.GetDynName] adoptó un sistema Iqta en dominios de [Root.GetHerHis], dejando atrás su vida nómada.;;;;;;;;;x

bureaucracy_baron;Baron;;;;;;;;;;;;;x
bureaucracy_baron_female;Baroness;;;;;;;;;;;;;x
bureaucracy_barony_of;Barony of;;;;;;;;;;;;;x
bureaucracy_count;Count;;;;;;;;;;;;;x
bureaucracy_count_female;Countess;;;;;;;;;;;;;x
bureaucracy_county_of;County of;;;;;;;;;;;;;x
bureaucracy_duke;Prefect;;;;;;;;;;;;;x
bureaucracy_duke_female;Prefect;;;;;;;;;;;;;x
bureaucracy_duchy_of;Prefecture of;;;;;;;;;;;;;x
bureaucracy_king;King;;;;;;;;;;;;;x
bureaucracy_king_female;Queen;;;;;;;;;;;;;x
bureaucracy_kingdom_of_female;Kingdom of;;;;;;;;;;;;;x
bureaucracy_emperor;Celestial Emperor;;;;;;;;;;;;;x
bureaucracy_emperor_female;Celestial Empress;;;;;;;;;;;;;x
bureaucracy_empire_of;Celestial Empire of;;;;;;;;;;;;;x

bureaucracy_title_prince;Prince;;;;;;;;;;;;;x
bureaucracy_title_prince_female;Princess;;;;;;;;;;;;;x
bureaucracy_title_queen_mother;Dowager Queen;;;;;;;;;;;;;x
bureaucracy_emperor_title_queen_mother;Dowager Empress;;;;;;;;;;;;;x

bureaucracy_job_marshal;Grand Commandant;;;;;;;;;;;;;x
bureaucracy_job_chancellor;Upholder of Ceremonies;;;;;;;;;;;;;x
bureaucracy_job_treasurer;Superintendent of Revenues;;;;;;;;;;;;;x
bureaucracy_job_spymaster;Investigator of Transgressions;;;;;;;;;;;;;x
bureaucracy_job_spiritual;Guru;;;;;;;;;;;;;x

title_evaluator_of_merit;Evaluator of Merit;;;;;;;;;;;;;x
title_evaluator_of_merit_desc;In the better days of the Californian Empire, the Evaluator of Merit was responsible for assessing all applicants for government positions. Today, as positions are usually filled by friends and relatives of rulers instead of qualified civil servants, the position of Evaluator of Merit is wholly ceremonial, but it still holds a good deal of prestige.;;;;;;;;;;;;;x
title_grand_herald;Grand Herald;;;;;;;;;;;;;x
title_grand_herald_desc;The Grand Herald is charged with greeting visitors to the court and ensuring they show proper respect to the ruler.;;;;;;;;;;;;;x
title_commandant_of_gardens;Commandant of Gardens;;;;;;;;;;;;;x
title_commandant_of_gardens_desc;The Commandant of Gardens is responsible for the upkeep of the parks and waterways of the capital.;;;;;;;;;;;;;x
title_keeper_of_equipages;Keeper of Equipages;;;;;;;;;;;;;x
